recording_name,subject_id,dataset_name,age_months,exp_to_target_lang,fre_exp,eng_exp,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,n_trials_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,n_trials_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latency,n_trials_peak_pupil_latency,age_months_centred,data_split
Mix_14_S30,62880000,Mix-14,14.466666666666667,24.1,75.9,24.1,0.022727272727272728,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.03500000000000014,NA,1,-0.0076666666666667105,NA,1,633,NA,1,-10.533333333333333,distractor
Mix_14_S32,72444000,Mix-14,14.133333333333333,69,28,69,0.5228703974699879,0.21814682894561235,3,NA,NA,NA,1,0,3,NA,NA,NA,0.6666666666666666,0.5773502691896257,3,694,247.48737341529164,2,1.3333333333333333,3,1177.7777777777778,424.70033008036427,3,1177.7777777777778,424.70033008036427,3,1177.7777777777778,424.70033008036427,0.0016666666666664831,0.01527525231651982,3,-0.021583333333333215,0.03396720231831469,3,244,123.04877081872861,3,-10.866666666666667,distractor
Mix_14_S34,70908000,Mix-14,14.8,57,43,57,0.2393194504079004,0.20726089496142436,3,-0.5263672908071512,0.15368146429152246,2,1,0,2,NA,NA,NA,0,0,3,NA,NA,NA,0.6666666666666666,3,816.6666666666667,0,2,816.6666666666667,0,2,816.6666666666667,0,-0.03750000000000031,0.0106066017177983,2,-0.04945833333333316,0.023982704995243843,2,366,377.59502115361636,2,-10.2,distractor
Mix_20_S47,61680000,Mix-20,20.2,80,20,80,0.16605839416058393,0.33211678832116787,4,-0.31828390587514677,0.02472401332820095,2,1,NA,1,NA,NA,NA,0.25,0.5,4,302,NA,1,0.5,4,1516.6666666666667,NA,1,1516.6666666666667,NA,1,1516.6666666666667,NA,0.02000000000000013,0.042229531531066504,4,0.010229166666666734,0.04853470384015799,4,345,309.84081934653693,4,-4.800000000000001,distractor
Mix_14_S41,68436000,Mix-14,14.866666666666667,85,6,85,0.1688842203548086,0.2825802593079503,4,-0.6473808501502791,0.4080662835035553,4,1,NA,1,NA,NA,NA,0.25,0.5,4,934,NA,1,0.25,4,1333.3333333333335,NA,1,1333.3333333333335,NA,1,1333.3333333333335,NA,0.031249999999999778,0.07597971220442142,4,0.026541666666666686,0.08256642948425107,4,387,291.9052357643944,4,-10.133333333333333,distractor
Mix_14_S43,68664000,Mix-14,14,48,52,48,0.125,0.1767766952966369,2,NA,NA,NA,1,NA,1,NA,NA,NA,0.5,0.7071067811865476,2,1052,NA,1,1,2,566.6666666666667,NA,1,566.6666666666667,NA,1,566.6666666666667,NA,0.19500000000000006,0.134350288425444,2,0.09276190476190482,0.0891122903052477,2,408,387.49451609022805,2,-11,distractor
Mix_20_S51,49872000,Mix-20,21.7,40,60,40,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.13999999999999968,NA,1,-0.1259999999999999,NA,1,216,NA,1,-3.3000000000000007,distractor
Mix_14_S46,51576000,Mix-14,14,29,71,29,0.027522935779816515,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.08000000000000007,NA,1,-0.03400000000000025,NA,1,134,NA,1,-11,distractor
Mix_20_S53,64716000,Mix-20,21.133333333333333,25,73,25,0.34002100840336136,0.29903486355641185,2,NA,NA,NA,1,NA,1,NA,NA,NA,0.5,0.7071067811865476,2,1018,NA,1,1,2,1250,NA,1,1250,NA,1,1250,NA,0.012499999999999956,0.0106066017177983,2,-0.08651580459770103,0.0045006940239318656,2,166,94.75230867899737,2,-3.866666666666667,distractor
Mix_20_S54,68664000,Mix-20,20.3,47,53,47,0.04302843439534087,0.037991335627878986,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.036666666666666625,0.09004628439493408,3,-4.444444444445435e-4,0.0725789480752077,3,505.3333333333333,66.64332924857021,3,-4.699999999999999,distractor
