recording_name,subject_id,dataset_name,age_months,exp_to_target_lang,fre_exp,eng_exp,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,n_trials_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,n_trials_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latency,n_trials_peak_pupil_latency,age_months_centred,data_split
Mix_20_S01,4224000,Mix-20,22,39,61,39,0.853544776119403,0.1727031590733992,4,NA,NA,NA,1.25,0.5,4,1,0,4,NA,NA,NA,NA,NA,NA,0.5,4,1595.8333333333335,505.77681360970405,4,1708.3333333333335,409.49381580823086,4,1708.3333333333335,409.49381580823086,-0.019999999999999907,0.0756086414814251,4,-0.04079166666666667,0.05078096118151487,4,391.5,261.59064713148035,4,-3,target
Mix_20_S02,5364000,Mix-20,20.533333333333335,64,36,64,0.8321598040716363,0.1938438875189941,4,0.6553499250069909,0.0026783666877697124,2,1.25,0.5,4,1,0,4,NA,NA,NA,NA,NA,NA,0.5,4,1635.4166666666667,483.063861662663,4,1487.5,718.0703308172535,4,1783.3333333333335,355.12126254437527,0.047499999999999765,0.0826135582092917,4,-0.01599663299663301,0.10142401586271106,4,278.75,184.40602846255686,4,-4.466666666666665,target
Mix_20_S04,4824000,Mix-20,21.366666666666667,55,45,55,0.6636050662492626,0.27156755154400836,9,0.4765919036069611,0.1512578100262281,6,1.4444444444444444,0.7264831572567789,9,0.4444444444444444,0.5270462766947299,9,NA,NA,NA,NA,NA,NA,1.2222222222222223,9,1221.604938271605,820.3253007852237,9,1188.888888888889,850.9798274146495,9,1266.6666666666667,779.957263786506,0.14333333333333334,0.10009370609583784,9,0.04475925925925934,0.14067903557169664,9,434.77777777777777,220.55372235454212,9,-3.633333333333333,target
Mix_14_S01,19872000,Mix-14,14,60,40,60,0.6013405861720469,0.2937782578686669,4,NA,NA,NA,2.25,0.9574271077563381,4,0.25,0.5,4,NA,NA,NA,NA,NA,NA,1,4,527.0833333333334,196.65901585871552,4,462.50000000000006,269.2152518930751,4,816.6666666666667,526.8705653123855,0.03875000000000006,0.0767436207989519,4,-0.023187500000000028,0.12933602472500322,4,379.25,350.8089461040962,4,-11,target
Mix_14_S02,20520000,Mix-14,14,55,45,55,0.49647168668973607,0.3375151553354595,8,-0.016542414976309924,0.19934784345331918,6,1.375,0.5175491695067657,8,0.375,0.5175491695067657,8,NA,NA,NA,NA,NA,NA,1.125,8,864.5833333333334,805.2253702072463,8,920.8333333333334,782.4843423556449,8,920.8333333333334,782.4843423556449,0.0031250000000001554,0.06301572932893143,8,-0.011336566091953881,0.0702640614351597,8,228.75,175.13321460289268,8,-11,target
Mix_20_S19,21636000,Mix-20,19.633333333333333,50,50,50,0.7604206305988106,0.17434583410797713,4,NA,NA,NA,1.5,0.5773502691896257,4,0.25,0.5,4,NA,NA,NA,NA,NA,NA,1.75,4,1350,698.3114555045543,4,1100,961.8654714590733,4,1600.0000000000002,542.7979639144105,0.0675,0.20266968199511237,4,-0.031458333333333366,0.2005627095523066,4,216.5,193.26751753290912,4,-5.366666666666667,target
Mix_20_S25,7548000,Mix-20,21.2,36,64,36,0.8179506299663746,0.16466588225155565,6,NA,NA,NA,1.5,0.5477225575051661,6,0.3333333333333333,0.5163977794943222,6,NA,NA,NA,NA,NA,NA,0.8333333333333334,6,1151.388888888889,392.23068136927714,6,1191.6666666666667,443.5651023243375,6,1250,373.8686638082654,0.055833333333333256,0.1315833069453215,6,-0.03780803726924405,0.19602542256672323,6,224.83333333333334,189.0623353993774,6,-3.8000000000000007,target
Mix_20_S32,34956000,Mix-20,21.633333333333333,38,62,38,0.6529598282669798,0.3000642416367617,6,0.47228209604527727,0.42659778921648894,4,1.3333333333333333,0.5163977794943222,6,0.3333333333333333,0.5163977794943222,6,NA,NA,NA,NA,NA,NA,1.1666666666666667,6,1270.8333333333335,782.7613159691643,6,1216.6666666666667,822.8676145718163,6,1325,756.6556533706583,0.08999999999999993,0.140534693225552,6,0.0500138888888888,0.10641228021064882,6,349.8333333333333,164.85074057057392,6,-3.366666666666667,target
Mix_20_S37,20736000,Mix-20,20.533333333333335,56,43,56,0.7050359712230215,NA,1,NA,NA,NA,2,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,3,1,816.6666666666667,NA,1,550,NA,1,1083.3333333333335,NA,0.14000000000000012,NA,1,0.07591666666666708,NA,1,666,NA,1,-4.466666666666665,target
Mix_20_S39,34344000,Mix-20,21.466666666666665,18,74,18,0.7958333333333334,0.3536270398786458,3,NA,NA,NA,1,0,3,0.6666666666666666,0.5773502691896257,3,NA,NA,NA,NA,NA,NA,0.3333333333333333,3,1655.5555555555557,1189.8101311335972,3,1655.5555555555557,1189.8101311335972,3,1655.5555555555557,1189.8101311335972,0.04666666666666656,0.05008326400438888,3,0.006693486590038322,0.054815586888866154,3,433,362.70649291127944,3,-3.533333333333335,target
Mix_20_S42,39912000,Mix-20,20.866666666666667,77.5,22.5,77.5,0.6194852973653177,0.33011029955158505,7,-0.02779973649538864,0.05123962182511213,2,1.2857142857142858,0.4879500364742666,7,0.42857142857142855,0.5345224838248488,7,NA,NA,NA,NA,NA,NA,1,7,1186.904761904762,810.7474994944529,7,1059.5238095238096,916.9624342469575,7,1314.2857142857142,769.3448735070211,0.08357142857142856,0.07570305397374932,7,0.04442592592592603,0.06897254167773557,7,378.42857142857144,181.54141597521408,7,-4.133333333333333,target
Mix_20_S43,39540000,Mix-20,21,63,37,63,0.8726791430682098,0.2543181590525217,5,NA,NA,NA,1,0,5,0.8,0.44721359549995793,5,NA,NA,NA,NA,NA,NA,0.2,5,1873.3333333333335,558.8430509146156,5,1873.3333333333335,558.8430509146156,5,1873.3333333333335,558.8430509146156,0.050000000000000086,0.0820822757969101,5,0.027450000000000065,0.0609552032689219,5,399.6,99.62579987131846,5,-4,target
Mix_14_S28,62748000,Mix-14,14.3,50,50,50,0.690121823160022,0.2531560896529741,6,0.21803287297169566,0.07069953848549003,2,1.8333333333333333,0.752772652709081,6,0.5,0.5477225575051661,6,NA,NA,NA,NA,NA,NA,0.8333333333333334,6,962.0370370370371,696.544971354572,6,1191.6666666666667,716.0656394493454,6,1191.6666666666667,716.0656394493454,0.015000000000000124,0.07211102550927975,6,-0.03041666666666676,0.08561034140543734,6,372,237.86466740564896,6,-10.7,target
