recording_name,subject_id,dataset_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred,data_split
1425_garrison_bergelson_2020_14,1425,garrison_bergelson_2020,14,0.7609501347708895,0.21939743004479617,7,0.30660377358490565,0.12264150943396225,4,1.1428571428571428,0.3779644730092272,7,0.7142857142857143,0.4879500364742666,7,NA,NA,NA,NA,NA,NA,5,7,129.71428571428572,58.83795341363228,7,212,NA,1,130.57142857142858,57.75481839309209,-11,target
1429_garrison_bergelson_2020_13,1429,garrison_bergelson_2020,13,0.6505494505494506,0.486777216938181,5,0.28773584905660377,0.10006228035658693,2,1,0,4,0.6,0.5477225575051661,5,NA,NA,NA,NA,NA,NA,1,5,145,81.65782265037441,4,212,0,2,145,81.65782265037441,-12,target
1430_garrison_bergelson_2020_15,1430,garrison_bergelson_2020,15,0.5731613400077011,0.22525382665402058,8,0.3820754716981132,5.551115123125783e-17,2,1.5,0.5345224838248488,8,0.25,0.4629100498862757,8,NA,NA,NA,NA,NA,NA,14,8,84.75,61.69220835266453,8,212,NA,1,94.25,58.714198818149114,-10,target
1431_garrison_bergelson_2020_12,1431,garrison_bergelson_2020,12,0.6067401960784313,0.3343036462059751,6,-0.3867924528301887,0,2,1.2,0.44721359549995793,5,0.5,0.5477225575051661,6,NA,NA,NA,NA,NA,NA,6,6,122.6,78.82766012003654,5,212,NA,1,123.2,78.13577925636885,-13,target
1432_garrison_bergelson_2020_13,1432,garrison_bergelson_2020,13,0.865890263199947,0.2013037588003689,8,0.6485849056603774,0.050031140178293486,2,1.4285714285714286,0.5345224838248488,7,0.625,0.5175491695067657,8,NA,NA,NA,NA,NA,NA,7,7,96.42857142857143,56.674089149737384,7,212,NA,1,102.57142857142857,53.15028109946721,-12,target
1433_garrison_bergelson_2020_14,1433,garrison_bergelson_2020,14,0.6439485661261102,0.3625710161520467,7,0.6615853658536586,0.01293488014365629,2,1.1666666666666667,0.408248290463863,6,0.2857142857142857,0.4879500364742666,7,NA,NA,NA,NA,NA,NA,5,7,113.16666666666667,50.74807057087655,6,NA,NA,NA,116,49.31531202375181,-11,target
1434_garrison_bergelson_2020_15,1434,garrison_bergelson_2020,15,0.8198424217292142,0.2271746170788103,5,0.1981132075471698,3.925231146709438e-17,2,1.6,0.5477225575051661,5,0.4,0.5477225575051661,5,NA,NA,NA,NA,NA,NA,5,5,126.6,78.99240469817336,5,212,0,2,144.8,65.56828501646204,-10,target
1435_garrison_bergelson_2020_12,1435,garrison_bergelson_2020,12,0.805878084179971,0.2589163287266594,7,0.6014150943396227,0.29657022470977634,4,1.1428571428571428,0.3779644730092272,7,0.7142857142857143,0.4879500364742666,7,NA,NA,NA,NA,NA,NA,3,7,142.71428571428572,69.22599291623122,7,212,0,3,145.42857142857142,65.77450656816602,-13,target
1436_garrison_bergelson_2020_12,1436,garrison_bergelson_2020,12,0.8368231323822672,0.19268674708073655,6,0.3867924528301887,5.551115123125783e-17,2,1.1666666666666667,0.408248290463863,6,0.8333333333333334,0.408248290463863,6,NA,NA,NA,NA,NA,NA,4,6,158.16666666666666,60.24754490156978,6,212,0,3,167.66666666666666,50.03065726798586,-13,target
1437_garrison_bergelson_2020_14,1437,garrison_bergelson_2020,14,0.7233466742900705,0.35520467253916693,5,0.2995283018867924,0.4827863409446557,4,1,0,5,0.6,0.5477225575051661,5,NA,NA,NA,NA,NA,NA,3,5,151.2,75.12123534660489,5,212,0,2,151.2,75.12123534660489,-11,target
1438_garrison_bergelson_2020_16,1438,garrison_bergelson_2020,16,0.5804668893829086,0.25600131174066215,9,0.23820754716981135,0.34378671039292813,6,1.7777777777777777,0.6666666666666666,9,0.1111111111111111,0.3333333333333333,9,NA,NA,NA,NA,NA,NA,18,9,71.07407407407408,55.28757590438123,9,212,NA,1,79.55555555555556,54.284231391609275,-9,target
1439_garrison_bergelson_2020_15,1439,garrison_bergelson_2020,15,0.7910608234330084,0.3186975763088873,8,0.6596491906382101,0.18400467231507825,4,1.1428571428571428,0.3779644730092272,7,0.625,0.5175491695067657,8,NA,NA,NA,NA,NA,NA,4,8,155,60.54474929064177,7,212,0,2,157.42857142857142,57.33776284107227,-10,target
1440_garrison_bergelson_2020_15,1440,garrison_bergelson_2020,15,0.6893851880374792,0.23595526026821614,7,0.18867924528301888,0.14161421697104032,4,1.7142857142857142,0.7559289460184544,7,0.2857142857142857,0.4879500364742666,7,NA,NA,NA,NA,NA,NA,12,7,104.38095238095238,71.32409820058704,7,212,NA,1,106.57142857142857,69.52902785373685,-10,target
1441_garrison_bergelson_2020_17,1441,garrison_bergelson_2020,17,0.6770293513378408,0.3054399972056612,6,0.6910377358490567,0.07671441494004999,2,1.1666666666666667,0.408248290463863,6,0.3333333333333333,0.5163977794943222,6,NA,NA,NA,NA,NA,NA,5,6,119.83333333333333,68.06002252913723,6,212,NA,1,120.66666666666667,67.6067057817985,-8,target
1442_garrison_bergelson_2020_18,1442,garrison_bergelson_2020,18,0.8154864003920608,0.2433403683840159,7,0.49764150943396224,0.14433756729740643,4,1.2857142857142858,0.4879500364742666,7,0.5714285714285714,0.5345224838248488,7,NA,NA,NA,NA,NA,NA,6,7,148.28571428571428,78.24260196277193,7,210.5,3,4,151.14285714285714,74.2864468828345,-7,target
1443_garrison_bergelson_2020_17,1443,garrison_bergelson_2020,17,0.6698479183595505,0.16225024543635777,9,0.23820754716981135,0.1607238211075549,4,2.111111111111111,0.7817359599705717,9,0.1111111111111111,0.3333333333333333,9,NA,NA,NA,NA,NA,NA,22,9,74.48148148148148,48.550692611809566,9,NA,NA,NA,86,47.01063709417264,-8,target
1444_garrison_bergelson_2020_14,1444,garrison_bergelson_2020,14,0.6652616084571122,0.2331464299233387,9,0.41037735849056606,0.09259391109644939,4,1.6666666666666667,0.5,9,0.2222222222222222,0.44095855184409843,9,NA,NA,NA,NA,NA,NA,14,9,84.66666666666667,50.586559479766954,9,212,NA,1,99.33333333333333,51.87484939737175,-11,target
1445_garrison_bergelson_2020_13,1445,garrison_bergelson_2020,13,0.5990566037735849,0.13589490840460317,6,0.1273584905660377,0.01634010195819697,4,1.6666666666666667,0.5163977794943222,6,0,0,6,NA,NA,NA,NA,NA,NA,12,6,82,41.97618372363071,6,NA,NA,NA,92.66666666666667,34.63331729226449,-12,target
1446_garrison_bergelson_2020_14,1446,garrison_bergelson_2020,14,0.8291350159274687,0.2970628735713698,10,0.36127435818125586,5.551115123125783e-17,2,1.1111111111111112,0.3333333333333333,9,0.6,0.5163977794943222,10,NA,NA,NA,NA,NA,NA,4,10,177.55555555555554,49.34346742759144,9,212,0,5,179.77777777777777,44.40095094076752,-11,target
1447_garrison_bergelson_2020_17,1447,garrison_bergelson_2020,17,0.8363581910751722,0.13075397677514208,7,0.5589622641509434,0.20674157547935026,4,1.1428571428571428,0.3779644730092272,7,0.42857142857142855,0.5345224838248488,7,NA,NA,NA,NA,NA,NA,4,7,139.28571428571428,45.95183814137829,7,212,NA,1,142.57142857142858,39.25496632214045,-8,target
1526_frank_tablet_2016_14,1526,frank_tablet_2016,14,0.738562091503268,0.4528237405408829,3,NA,NA,NA,1.5,0.7071067811865476,2,0.6666666666666666,0.5773502691896257,3,NA,NA,NA,NA,NA,NA,0,3,572.9166666666667,297.57410374933875,2,500,400.69384267237695,2,645.8333333333334,194.45436482630058,-11,target
1528_frank_tablet_2016_15,1528,frank_tablet_2016,15,1,0,2,NA,NA,NA,1,0,2,1,0,2,NA,NA,NA,NA,NA,NA,0,2,687.5,276.9501559647311,2,687.5,276.9501559647311,2,687.5,276.9501559647311,-10,target
1530_frank_tablet_2016_17,1530,frank_tablet_2016,17,0.5795400517860385,0.3421590959383042,5,0.17924528301886794,0.1523129690353753,4,1.75,0.5,4,0.2,0.44721359549995793,5,NA,NA,NA,NA,NA,NA,5,5,320.83333333333337,87.26821151336117,4,306.25,29.949803684510854,4,372.9166666666667,104.38865235618643,-8,target
1533_frank_tablet_2016_20,1533,frank_tablet_2016,20,0.9217891054472763,0.12084165731725247,3,NA,NA,NA,1,0,3,0.6666666666666666,0.5773502691896257,3,NA,NA,NA,NA,NA,NA,1,3,458.33333333333337,84.57409637576848,3,458.33333333333337,84.57409637576848,3,458.33333333333337,84.57409637576848,-5,target
1535_frank_tablet_2016_22,1535,frank_tablet_2016,22,0.5794619461946194,0.1936552482532081,5,NA,NA,NA,1.8,0.8366600265340756,5,0,0,5,NA,NA,NA,NA,NA,NA,9,5,227.5,110.2238883162609,5,283.33333333333337,77.28015412913086,4,253.33333333333334,98.17784316682094,-3,target
1536_frank_tablet_2016_22,1536,frank_tablet_2016,22,0.43763846091087666,0.18584206610178364,4,NA,NA,NA,1.25,0.5,4,0,0,4,NA,NA,NA,NA,NA,NA,7,4,265.625,134.12848835683226,4,358.33333333333337,75,3,295.83333333333337,139.19410907075056,-3,target
1540_frank_tablet_2016_24,1540,frank_tablet_2016,24,0.731377389919047,0.2678596907284948,7,0.004716981132075471,0.060037368213952134,2,1,0,7,0.5714285714285714,0.5345224838248488,7,NA,NA,NA,NA,NA,NA,4,7,541.6666666666667,257.92979234236935,7,541.6666666666667,257.92979234236935,7,541.6666666666667,257.92979234236935,-1,target
1542_frank_tablet_2016_26,1542,frank_tablet_2016,26,0.6972497871959141,0.2300193565949982,6,0.009433962264150941,0,2,1.1666666666666667,0.408248290463863,6,0.5,0.5477225575051661,6,NA,NA,NA,NA,NA,NA,6,6,502.77777777777783,224.39218313446628,6,497.2222222222223,230.25750480390107,6,508.33333333333337,219.21577396609842,1,target
1545_frank_tablet_2016_27,1545,frank_tablet_2016,27,0.6923076923076923,0.43514263457633695,2,NA,NA,NA,4,NA,1,0.5,0.7071067811865476,2,NA,NA,NA,NA,NA,NA,0,2,164.58333333333334,NA,1,283.33333333333337,NA,1,283.33333333333337,NA,2,target
1546_frank_tablet_2016_28,1546,frank_tablet_2016,28,0.8426328452172949,0.22747077987750552,7,0.033018867924528295,0.03335409345219563,2,1.1428571428571428,0.3779644730092272,7,0.7142857142857143,0.4879500364742666,7,NA,NA,NA,NA,NA,NA,4,7,617.8571428571429,253.1024428188052,7,625,240.27376361451013,7,625,240.27376361451013,3,target
1550_frank_tablet_2016_32,1550,frank_tablet_2016,32,0.6157964468533574,0.2701851426961045,5,NA,NA,NA,1.25,0.5,4,0.4,0.5477225575051661,5,NA,NA,NA,NA,NA,NA,6,5,193.75,77.3923984208613,4,254.16666666666669,53.033008588991066,2,197.91666666666669,72.12867873665992,7,target
1551_frank_tablet_2016_34,1551,frank_tablet_2016,34,0.8189882828031987,0.14486403310863688,4,NA,NA,NA,2,0.816496580927726,4,0.25,0.5,4,NA,NA,NA,NA,NA,NA,3,4,294.0972222222223,135.4878730166206,4,422.2222222222223,170.85027016313092,3,362.50000000000006,189.6024105175725,9,target
1553_frank_tablet_2016_36,1553,frank_tablet_2016,36,0.9678571428571429,0.09091372900969896,8,0.8419811320754718,0.18120003311126995,4,1.625,0.5175491695067657,8,1,0,8,NA,NA,NA,NA,NA,NA,1,8,540.625,237.08453635982332,8,635.4166666666667,198.79348381259686,8,635.4166666666667,198.79348381259686,11,target
1554_frank_tablet_2016_38,1554,frank_tablet_2016,38,0.5758442265795207,0.2556498667697086,6,0.18867924528301885,0.04002491214263472,2,1.3333333333333333,0.5163977794943222,6,0.5,0.5477225575051661,6,NA,NA,NA,NA,NA,NA,6,6,300.00000000000006,150.18507101425084,6,475.00000000000006,120.56963563450394,4,363.8888888888889,197.60135702038158,13,target
1555_frank_tablet_2016_38,1555,frank_tablet_2016,38,0.7452203122307058,0.14732232672934417,8,0.5400943396226414,0.1710949041890739,4,1.875,0.6408699444616557,8,0.625,0.5175491695067657,8,NA,NA,NA,NA,NA,NA,11,8,347.56944444444446,157.98093267284955,8,394.7916666666667,155.5799123504835,8,397.9166666666667,152.1505885210491,13,target
1556_frank_tablet_2016_38,1556,frank_tablet_2016,38,0.8732169894015459,0.20640388170502857,6,NA,NA,NA,1.5,0.5477225575051661,6,0.8333333333333334,0.408248290463863,6,NA,NA,NA,NA,NA,NA,2,6,486.11111111111114,215.37542588251353,6,562.5,194.2042166838243,6,562.5,194.2042166838243,13,target
1560_frank_tablet_2016_43,1560,frank_tablet_2016,43,0.6626609139388753,0.2572328700864288,8,0.3113207547169812,0.25996229793006775,4,1.6,0.5477225575051661,5,0.25,0.4629100498862757,8,NA,NA,NA,NA,NA,NA,7,7,165,91.17291264405235,5,375,NA,1,176.66666666666669,112.48456684264636,18,target
1561_frank_tablet_2016_44,1561,frank_tablet_2016,44,0.9089386544166906,0.14896498175598213,6,0.8443396226415094,0.22013701678449124,2,1.6666666666666667,0.816496580927726,6,0.6666666666666666,0.5163977794943222,6,NA,NA,NA,NA,NA,NA,3,6,407.8703703703704,252.75132136682274,6,490.00000000000006,225.416281576997,5,436.11111111111114,240.98563043068373,19,target
1563_frank_tablet_2016_46,1563,frank_tablet_2016,46,0.7148896395687867,0.21251915340678643,10,0.2908805031446541,0.24422242885319584,6,1.7,0.9486832980505138,10,0.3,0.48304589153964794,10,NA,NA,NA,NA,NA,NA,10,10,320.97222222222223,117.81193090302926,10,336.6666666666667,109.86804655731798,10,346.6666666666667,102.00157345675763,21,target
1564_frank_tablet_2016_47,1564,frank_tablet_2016,47,0.6651524727986773,0.2574598967974104,9,0.4504716981132076,0.28347709236600716,4,1.5555555555555556,0.5270462766947299,9,0.3333333333333333,0.5,9,NA,NA,NA,NA,NA,NA,15,9,336.5740740740741,170.2833853526541,9,402.08333333333337,173.70552988063196,8,386.11111111111114,170.32444529974748,22,target
1566_frank_tablet_2016_51,1566,frank_tablet_2016,51,0.9088072806195432,0.1687147872684919,7,0.8301886792452831,0.20012456071317386,2,1.1666666666666667,0.408248290463863,6,0.8571428571428571,0.3779644730092272,7,NA,NA,NA,NA,NA,NA,3,7,610.4166666666667,284.30898195840075,6,616.6666666666667,276.53611377580006,6,616.6666666666667,276.53611377580006,26,target
1567_frank_tablet_2016_51,1567,frank_tablet_2016,51,0.814559925093633,0.17905013806779055,4,0.6839622641509433,0.060037368213952134,2,2,0.816496580927726,4,0.5,0.5773502691896257,4,NA,NA,NA,NA,NA,NA,5,4,162.84722222222223,40.11581420565605,4,200,NA,1,204.16666666666669,96.34525108902571,26,target
1568_frank_tablet_2016_53,1568,frank_tablet_2016,53,0.7543420558654865,0.20930262594377988,7,NA,NA,NA,1.4285714285714286,0.7867957924694432,7,0.7142857142857143,0.4879500364742666,7,NA,NA,NA,NA,NA,NA,8,7,478.5714285714286,261.53292507726616,7,513.0952380952381,225.86547243926339,7,513.0952380952381,225.86547243926339,28,target
1569_frank_tablet_2016_54,1569,frank_tablet_2016,54,0.6715745703760514,0.2736420462887381,8,0.49056603773584906,0.2702573610045962,4,1.5,0.5345224838248488,8,0.25,0.4629100498862757,8,NA,NA,NA,NA,NA,NA,11,8,332.8125,62.93253111247173,8,345.83333333333337,97.38648255341697,8,373.95833333333337,106.10692981872371,29,target
1570_frank_tablet_2016_56,1570,frank_tablet_2016,56,0.8537972281265067,0.18542724124041138,6,0.5471698113207547,0.09114073425276373,4,1.8333333333333333,1.1690451944500122,6,0.6666666666666666,0.5163977794943222,6,NA,NA,NA,NA,NA,NA,4,6,309.375,151.4842653178504,6,380,90.63816954119152,5,337.5,131.94590642464897,31,target
1571_frank_tablet_2016_58,1571,frank_tablet_2016,58,0.904289990023279,0.15444495421704973,5,0.7099056603773586,0.12689176067522126,4,2.6,0.5477225575051661,5,0.8,0.44721359549995793,5,NA,NA,NA,NA,NA,NA,6,5,253.61111111111111,102.211276587901,5,350,138.10892105173392,4,333.33333333333337,135.91255358583408,33,target
1572_frank_tablet_2016_59,1572,frank_tablet_2016,59,0.725445178975913,0.22179579618300735,6,0.5047169811320755,0.046695730833073885,2,1.5,0.5477225575051661,6,0.3333333333333333,0.5163977794943222,6,NA,NA,NA,NA,NA,NA,9,6,446.52777777777783,307.7970185522102,6,516.6666666666667,291.90466480228326,5,461.11111111111114,294.42347933747607,34,target
1573_frank_tablet_2016_60,1573,frank_tablet_2016,60,0.9183220960224444,0.1490071495374948,7,0.4056603773584906,0.0667081869043913,2,2,0.816496580927726,7,0.7142857142857143,0.4879500364742666,7,NA,NA,NA,NA,NA,NA,3,7,400.3968253968254,268.8982559368048,7,400,254.95097567963924,7,488.09523809523813,229.87804450167778,35,target
1575_frank_tablet_2016_12,1575,frank_tablet_2016,12,0.5695957963718223,0.16158210103835208,6,-0.16981132075471697,0.04002491214263472,2,1.5,0.5477225575051661,6,0.5,0.5477225575051661,6,NA,NA,NA,NA,NA,NA,8,6,345.8333333333333,133.0204662615661,6,358.33333333333337,134.68069233891282,6,381.94444444444446,127.62974516879618,-13,target
1581_frank_tablet_2016_17,1581,frank_tablet_2016,17,0.7473684210526316,NA,1,NA,NA,NA,2,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,1,1,266.6666666666667,NA,1,341.6666666666667,NA,1,341.6666666666667,NA,-8,target
1583_frank_tablet_2016_17,1583,frank_tablet_2016,17,0.6137212871571301,0.17622502870742807,5,NA,NA,NA,1.25,0.5,4,0,0,5,NA,NA,NA,NA,NA,NA,4,5,144.79166666666669,41.30047416999794,4,225.00000000000003,NA,1,150,51.37011669140815,-8,target
1585_frank_tablet_2016_19,1585,frank_tablet_2016,19,0.47197197197197194,0.5365234636030061,2,NA,NA,NA,2,NA,1,0.5,0.7071067811865476,2,NA,NA,NA,NA,NA,NA,1,2,158.33333333333334,NA,1,216.66666666666669,NA,1,216.66666666666669,NA,-6,target
1588_frank_tablet_2016_19,1588,frank_tablet_2016,19,0.6282933485656258,0.3503391974756576,6,-0.339622641509434,0,2,1,0,5,0.5,0.5477225575051661,6,NA,NA,NA,NA,NA,NA,4,6,636.6666666666667,223.49807356863033,5,636.6666666666667,223.49807356863033,5,636.6666666666667,223.49807356863033,-6,target
1591_frank_tablet_2016_23,1591,frank_tablet_2016,23,0.8512727842333105,0.11441773002724699,7,0.6981132075471699,0.24014947285580862,2,1.7142857142857142,0.4879500364742666,7,0.7142857142857143,0.4879500364742666,7,NA,NA,NA,NA,NA,NA,8,7,414.28571428571433,246.7480292668818,7,471.42857142857144,216.23124746657774,7,471.42857142857144,216.23124746657774,-2,target
1593_frank_tablet_2016_24,1593,frank_tablet_2016,24,0.9057692307692308,0.21070640557209555,5,0.7617924528301887,0.26974919019000637,4,1,0,5,0.8,0.44721359549995793,5,NA,NA,NA,NA,NA,NA,1,5,796.6666666666667,189.1685021937379,5,796.6666666666667,189.1685021937379,5,796.6666666666667,189.1685021937379,-1,target
1595_frank_tablet_2016_28,1595,frank_tablet_2016,28,0.7380593846415127,0.2727135224257652,7,0.2735849056603774,0.12007473642790423,2,1.8333333333333333,0.752772652709081,6,0.2857142857142857,0.4879500364742666,7,NA,NA,NA,NA,NA,NA,8,7,329.1666666666667,192.85861257523462,6,368.0555555555556,181.69087504350372,6,372.22222222222223,179.866205419061,3,target
1596_frank_tablet_2016_28,1596,frank_tablet_2016,28,0.6022408963585434,0.28633836384344563,4,NA,NA,NA,1.5,0.5773502691896257,4,0.25,0.5,4,NA,NA,NA,NA,NA,NA,5,4,300,96.88433348108494,4,300,85.79691784155835,4,372.9166666666667,159.33528009038514,3,target
1597_frank_tablet_2016_30,1597,frank_tablet_2016,30,0.7262376237623762,0.0371056033691951,2,0.4292452830188679,0.006670818690439126,2,1,0,2,0,0,2,NA,NA,NA,NA,NA,NA,2,2,533.3333333333334,35.35533905932738,2,533.3333333333334,35.35533905932738,2,533.3333333333334,35.35533905932738,5,target
1598_frank_tablet_2016_31,1598,frank_tablet_2016,31,0.763057331018496,0.2408123485486827,7,0.4386792452830189,0.245222537294112,4,1.2857142857142858,0.4879500364742666,7,0.42857142857142855,0.5345224838248488,7,NA,NA,NA,NA,NA,NA,5,7,544.047619047619,245.54900156447832,7,561.9047619047619,256.30282395271723,7,588.0952380952382,223.39225709298998,6,target
1600_frank_tablet_2016_31,1600,frank_tablet_2016,31,0.597950568301612,0.32201078337269046,4,NA,NA,NA,1,0,4,0.75,0.5,4,NA,NA,NA,NA,NA,NA,3,4,433.33333333333337,371.2466485694842,4,737.5,206.23947784607634,2,433.33333333333337,371.2466485694842,6,target
1603_frank_tablet_2016_33,1603,frank_tablet_2016,33,0.6666666666666666,NA,1,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,1,108.33333333333334,NA,1,NA,NA,NA,108.33333333333334,NA,8,target
1605_frank_tablet_2016_34,1605,frank_tablet_2016,34,0.6145183783984274,0.39172951139673406,5,0.5613207547169812,0.006670818690439126,2,1.75,0.9574271077563381,4,0.4,0.5477225575051661,5,NA,NA,NA,NA,NA,NA,5,5,289.23611111111114,271.27190273975924,4,413.8888888888889,242.86103327104885,3,335.4166666666667,252.888406804852,9,target
1606_frank_tablet_2016_35,1606,frank_tablet_2016,35,0.7208335657445304,0.21998901371788823,10,0.39308176100628933,0.3272193531001997,6,1.8,0.7888106377466155,10,0.3,0.48304589153964794,10,NA,NA,NA,NA,NA,NA,14,10,313.75,167.84109109127766,10,391.6666666666667,149.20423841803142,8,342.5,168.89482811194358,10,target
1608_frank_tablet_2016_38,1608,frank_tablet_2016,38,0.8595232032570148,0.1657382959462537,8,0.7617924528301887,0.07678688960424389,4,1.875,0.8345229603962802,8,0.5,0.5345224838248488,8,NA,NA,NA,NA,NA,NA,8,8,409.37500000000006,269.4012299660695,8,460.7142857142857,253.06977727360527,7,465.62500000000006,248.5049542797634,13,target
1609_frank_tablet_2016_38,1609,frank_tablet_2016,38,0.8026490242759444,0.19327777302914012,10,0.5400943396226415,0.13283139472008232,4,1.7,0.9486832980505138,10,0.5,0.5270462766947299,10,NA,NA,NA,NA,NA,NA,7,10,453.33333333333337,260.9692285914279,10,572.9166666666667,223.8174390697607,8,494.1666666666667,257.9911114365123,13,target
1615_frank_tablet_2016_43,1615,frank_tablet_2016,43,0.7242171428205544,0.19931824875226686,6,0.5094339622641509,0.06670818690439126,2,1.5,0.8366600265340756,6,0.5,0.5477225575051661,6,NA,NA,NA,NA,NA,NA,5,6,312.962962962963,118.43457675524246,6,358.33333333333337,83.12473893025003,5,338.8888888888889,93.7885723118563,18,target
1616_frank_tablet_2016_44,1616,frank_tablet_2016,44,0.65042777753371706,0.26770713717874656,6,0.18160377358490565,0.13635801758348312,4,1.3333333333333333,0.5163977794943222,6,0.3333333333333333,0.5163977794943222,6,NA,NA,NA,NA,NA,NA,7,6,441.6666666666667,292.0235911322539,6,548.3333333333334,251.96450367286087,5,479.1666666666667,281.945128625333,19,target
1617_frank_tablet_2016_44,1617,frank_tablet_2016,44,0.5581895927161677,0.3135751503731332,7,-0.009433962264150941,0.3869074840454694,2,1.1666666666666667,0.408248290463863,6,0.14285714285714285,0.3779644730092272,7,NA,NA,NA,NA,NA,NA,5,7,399.30555555555554,267.1664154015593,6,575,214.62715302313177,4,436.11111111111114,272.1144911545438,19,target
1618_frank_tablet_2016_44,1618,frank_tablet_2016,44,0.6723261166779156,0.2740889942084256,11,0.08647798742138364,0.28411214415172664,6,1.2,0.4216370213557839,10,0.5454545454545454,0.5222329678670935,11,NA,NA,NA,NA,NA,NA,9,11,540.4166666666667,228.92706329449558,10,565.8333333333334,208.66455152164298,10,565.8333333333334,208.66455152164298,19,target
1619_frank_tablet_2016_45,1619,frank_tablet_2016,45,0.9676375404530745,0.05605342419316753,3,0.8915094339622642,0.020012456071317377,2,1.6666666666666667,0.5773502691896257,3,0.6666666666666666,0.5773502691896257,3,NA,NA,NA,NA,NA,NA,2,3,493.0555555555556,349.6608806851025,3,569.4444444444445,330.228596469061,3,569.4444444444445,330.228596469061,20,target
1621_frank_tablet_2016_47,1621,frank_tablet_2016,47,0.728296566364912,0.21040239958615667,6,0.44811320754716977,0.2868452036888825,2,1.1666666666666667,0.408248290463863,6,0.5,0.5477225575051661,6,NA,NA,NA,NA,NA,NA,6,6,463.19444444444446,234.85244579585773,6,476.3888888888889,217.26946062094996,6,476.3888888888889,217.26946062094996,22,target
1622_frank_tablet_2016_47,1622,frank_tablet_2016,47,0.8211152322526071,0.22326751655604482,9,0.5424528301886793,0.2689423928650098,6,1.7777777777777777,0.97182531580755,9,0.4444444444444444,0.5270462766947299,9,NA,NA,NA,NA,NA,NA,6,9,378.24074074074076,243.19539627962726,9,429.1666666666667,226.0337803100896,8,402.77777777777783,225.77028640240113,22,target
1624_frank_tablet_2016_49,1624,frank_tablet_2016,49,0.6892890010419634,0.27132225141653904,7,-0.32075471698113206,0.040024912142634754,2,1.5714285714285714,1.1338934190276817,7,0.2857142857142857,0.4879500364742666,7,NA,NA,NA,NA,NA,NA,7,7,396.1309523809524,268.30666645073273,7,472.2222222222223,237.6193657153452,6,425.00000000000006,250.32386429790716,24,target
1625_frank_tablet_2016_50,1625,frank_tablet_2016,50,0.7859986383115063,0.24750584135100961,4,NA,NA,NA,2,0.816496580927726,4,0.5,0.5773502691896257,4,NA,NA,NA,NA,NA,NA,8,4,294.7916666666667,196.36084390356066,4,430.55555555555554,131.84938095895353,3,354.1666666666667,186.89717910004836,25,target
1626_frank_tablet_2016_51,1626,frank_tablet_2016,51,0.8842700365813103,0.13371315230222316,4,NA,NA,NA,2,0.816496580927726,4,0.75,0.5,4,NA,NA,NA,NA,NA,NA,4,4,398.61111111111114,205.6493779875511,4,433.33333333333337,171.72868351193034,4,479.1666666666667,160.22264601577487,26,target
1628_frank_tablet_2016_54,1628,frank_tablet_2016,54,0.7389162561576355,0.16719766254657276,2,NA,NA,NA,1.5,0.7071067811865476,2,0.5,0.7071067811865476,2,NA,NA,NA,NA,NA,NA,3,2,450,424.26406871192853,2,750,NA,1,462.5,406.5863991822648,29,target
1631_frank_tablet_2016_56,1631,frank_tablet_2016,56,0.47008969426292513,0.21817917186088642,5,-0.28773584905660377,0.3402117532123955,2,1.25,0.5,4,0,0,5,NA,NA,NA,NA,NA,NA,5,5,264.58333333333337,55.43389456520865,4,264.58333333333337,55.43389456520865,4,264.58333333333337,55.43389456520865,31,target
1632_frank_tablet_2016_58,1632,frank_tablet_2016,58,0.7893262148164109,0.23955080281531752,6,0.8396226415094339,0.22680783547493036,2,1.6666666666666667,0.816496580927726,6,0.3333333333333333,0.5163977794943222,6,NA,NA,NA,NA,NA,NA,7,6,405.3240740740741,277.20276132241844,6,434.72222222222223,254.42837164179684,6,434.72222222222223,254.42837164179684,33,target
1633_frank_tablet_2016_60,1633,frank_tablet_2016,60,0.834054834054834,0.27911393192654516,6,0.28301886792452835,5.551115123125783e-17,2,1.5,0.8366600265340756,6,0.5,0.5477225575051661,6,NA,NA,NA,NA,NA,NA,3,6,447.9166666666667,239.09188726419717,6,419.44444444444446,247.35639305501118,6,495.83333333333337,239.7770955607636,35,target
