recording_name,subject_id,dataset_name,age_months,exp_to_target_lang,fre_exp,eng_exp,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,n_trials_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,n_trials_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latency,n_trials_peak_pupil_latency,age_months_centred,data_split
Mix_20_S53,64716000,Mix-20,21.133333333333333,25,73,25,0.44153487756467064,0.2640365626306759,7,-0.2663043478260869,0.47526418069098697,4,1.2,0.44721359549995793,5,0,0,2,0.6,0.5477225575051661,5,629.6666666666666,169.50024582086402,3,1.1428571428571428,7,1066.6666666666667,372.49161064378353,5,1066.6666666666667,372.49161064378353,5,1066.6666666666667,372.49161064378353,0.14214285714285704,0.18805710885386961,7,0.012424189435242055,0.2131231722954477,7,958.8571428571429,560.8723647353376,7,-3.866666666666667,all
Mix_20_S54,68664000,Mix-20,20.3,47,53,47,0.39553327212111883,0.4092624844733813,10,-0.14141665087479366,0.21279479276914343,8,1,0,6,0.3333333333333333,0.5773502691896257,3,0.3333333333333333,0.5163977794943222,6,509.5,482.95393155041194,2,0.4,10,1388.888888888889,799.0735376162313,6,1388.888888888889,799.0735376162313,6,1388.888888888889,799.0735376162313,0.11599999999999996,0.18805731986699037,10,-0.03321563860216394,0.18429869317133935,10,845.8,573.6179138687277,10,-4.699999999999999,all
Mix_14_S48,92556000,Mix-14,15.1,60,40,60,0.48872505870542376,0.39023935615943217,11,-0.07948673749036315,0.12356991918092204,10,1.375,0.5175491695067657,8,0.5,0.5477225575051661,6,0,0,3,NA,NA,NA,0.7272727272727273,11,1093.75,629.4169322501378,8,1104.1666666666667,649.7099474942769,8,1212.5,584.5056247777479,0.09636363636363633,0.06504194450855963,11,-0.05795192732184211,0.03480437334100295,11,635.7272727272727,432.3198100733046,11,-9.9,all
Mix_20_S56,91668000,Mix-20,20.2,91.5,8.5,91.5,0.6970883262088386,0.34328793147563025,4,0.24999999999999997,0.056363584007623334,2,1.25,0.5,4,0.6666666666666666,0.5773502691896257,3,1,NA,1,1268,NA,1,0.75,4,1210.4166666666667,824.9964926973709,4,1275,785.222308696126,4,1275,785.222308696126,1.1102230246251565e-16,0.1041633332799984,4,-0.01622348484848468,0.09146521996661414,4,674.25,582.8398150435504,4,-4.800000000000001,all
Mix_20_S58,85728000,Mix-20,20.133333333333333,82,18,82,0.640966249532903,0.13723969697524543,7,0.22059134666243524,0.17513507848315368,4,1,0,7,0.6666666666666666,0.5773502691896257,3,1,0,4,635,373.4425435503209,4,1.2857142857142858,7,1469.0476190476193,320.94025223185315,7,1469.0476190476193,320.94025223185315,7,1469.0476190476193,320.94025223185315,0.0992857142857142,0.06704653678780206,7,0.027996031746031744,0.08766164731877217,7,963.7142857142857,418.52865863073,7,-4.866666666666667,all
Mix_20_S65,84744000,Mix-20,20.9,67,33,67,0.5908601005391486,0.2592774957301714,11,0.23369198642989766,0.16447881376175158,10,1.3636363636363635,0.674199862463242,11,0.4,0.5477225575051661,5,0.8,0.44721359549995793,5,863.75,344.9235422524824,4,1.4545454545454546,11,1110.858585858586,595.5084643299912,11,1039.3939393939395,639.1953590810145,11,1192.4242424242425,620.4104213414624,0.1881818181818182,0.11452669399036906,11,0.06803509020407655,0.09867418808319592,11,932.4545454545455,420.94640125231234,11,-4.100000000000001,all
Mix_20_S01,4224000,Mix-20,22,39,61,39,0.42468139799124677,0.38097186320083654,9,-0.013550267397085404,0.13852402506561862,8,1.3333333333333333,0.5163977794943222,6,1,0,2,0.8,0.44721359549995793,5,755.25,519.0679949036863,4,0.6666666666666666,9,1056.9444444444446,481.7334632653514,6,1080.5555555555557,580.8438943723431,6,1183.3333333333335,503.43266128097457,0.15222222222222218,0.11278051447144785,9,0.040008342868428776,0.08677356647566101,9,912.3333333333334,375.40045285001986,9,-3,all
Mix_20_S02,5364000,Mix-20,20.533333333333335,64,36,64,0.6278196226190451,0.31162673803760793,12,0.255745331761974,0.25818130526468036,12,1.1818181818181819,0.40451991747794525,11,1,0,3,0.6,0.5477225575051661,5,735,283.50132274823693,3,0.6666666666666666,12,1390.909090909091,619.1667176475365,11,1328.7878787878788,679.8321242569501,11,1453.030303030303,606.4385185389174,0.21181818181818182,0.12159919258105152,11,0.04979547041984917,0.1694566584066056,11,974.8181818181819,380.90282702595374,11,-4.466666666666665,all
Mix_20_S04,4824000,Mix-20,21.366666666666667,55,45,55,0.6040899262568801,0.2825616136365246,12,0.19955478718467204,0.3597920368169473,12,1.4166666666666667,0.7929614610987591,12,0.5,0.5477225575051661,6,1,0,6,460.1666666666667,343.0973136978293,6,1.1666666666666667,12,1046.5277777777778,722.2116597906727,12,1004.1666666666667,759.6890977581062,12,1123.611111111111,686.9805965726689,0.20916666666666686,0.16021056220619231,12,0.024486439351991723,0.1824457887032627,12,732.5833333333334,495.4994648806088,12,-3.633333333333333,all
Mix_14_S01,19872000,Mix-14,14,60,40,60,0.4893200918582522,0.3129625698594578,9,0.059231734997065306,0.4260156390745901,6,1.375,0.7440238091428449,8,0.3333333333333333,0.5773502691896257,3,1,0,2,626.5,12.020815280171307,2,1,9,740.6250000000001,382.9562715929601,8,714.5833333333334,414.56015130209886,8,868.7500000000001,470.9360402095533,0.07388888888888889,0.23171612181959014,9,-0.03719385805034402,0.21539646340204446,9,744.1111111111111,550.6424530592525,9,-11,all
Mix_14_S02,20520000,Mix-14,14,55,45,55,0.3061522171749946,0.3159955955298565,10,-0.27369343655510375,0.452074089141276,8,1.125,0.3535533905932738,8,0.3333333333333333,0.5773502691896257,3,0.3333333333333333,0.5163977794943222,6,193.5,270.82189719444773,2,1,10,770.8333333333334,657.2398996669981,8,825.0000000000001,672.9466121893645,8,825.0000000000001,672.9466121893645,0.010000000000000142,0.06956212251569732,10,-0.06535875570639882,0.07606176855420502,10,447.8,501.1260209656738,10,-11,all
Mix_20_S19,21636000,Mix-20,19.633333333333333,50,50,50,0.615467356543333,0.2050528057024388,11,0.1794571517996935,0.18064550207257657,10,1.2727272727272727,0.46709936649691375,11,0.3333333333333333,0.5773502691896257,3,0.875,0.3535533905932738,8,525.8571428571429,430.6040054665185,7,1.4545454545454546,11,1153.787878787879,570.469636405485,11,1131.818181818182,590.5954878789969,11,1190.909090909091,535.3795972310797,0.19818181818181824,0.347327458799853,11,0.026151039616948705,0.19359875496317122,11,920.6363636363636,558.4980345045581,11,-5.366666666666667,all
Mix_20_S25,7548000,Mix-20,21.2,36,64,36,0.6274982401266621,0.3065834098183133,12,0.22232736409843754,0.3097083474962471,12,1.2727272727272727,0.46709936649691375,11,0.3333333333333333,0.5773502691896257,3,0.7777777777777778,0.44095855184409843,9,494.57142857142856,415.9514623698528,7,0.75,12,1183.3333333333335,580.4811222885146,11,1216.6666666666667,589.3970553785359,11,1227.2727272727275,578.4688951242432,0.14833333333333332,0.09151088691648895,12,0.023960699335433915,0.11781055789141262,12,970.1666666666666,373.77650914400544,12,-3.8000000000000007,all
Mix_20_S32,34956000,Mix-20,21.633333333333333,38,62,38,0.6094700333491733,0.33645132458170757,12,0.21705069292897514,0.299200874777102,12,1.3,0.48304589153964794,10,0.25,0.5,4,0.75,0.4629100498862757,8,346.5,157.26633460470808,6,1,12,1420.8333333333335,591.1415249067992,10,1411.6666666666667,617.7942643683411,10,1495,521.6338292824306,0.12291666666666683,0.16443371603687906,12,-0.024178240740740858,0.18658951119287498,12,797.8333333333334,399.49691848472105,12,-3.366666666666667,all
Mix_20_S37,20736000,Mix-20,20.533333333333335,56,43,56,0.6334507121942516,0.19919534240300896,7,0.2931214468984253,0.2538762629655028,4,1.6666666666666667,0.816496580927726,6,0,NA,1,1,0,3,685.3333333333334,579.5112883571237,3,1.4285714285714286,7,882.8703703703704,250.44661752647548,6,833.3333333333334,316.5789352155671,6,952.7777777777778,225.4419527818061,0.20142857142857137,0.0913196896309099,7,0.06389211072449655,0.08333055471562263,7,939.7142857142857,323.4072325957447,7,-4.466666666666665,all
Mix_20_S39,34344000,Mix-20,21.466666666666665,18,74,18,0.5104148462774951,0.44234122390995056,7,-0.27491382806163833,0.03688224238853193,2,1.6,0.8944271909999159,5,1,0,2,0.6666666666666666,0.5773502691896257,3,1009.5,389.6158364337877,2,0.42857142857142855,7,1236.111111111111,1019.4028147721745,5,1316.6666666666667,953.4294823309052,5,1316.6666666666667,953.4294823309052,0.03833333333333333,0.17741664709566207,6,-0.053380792665884025,0.14558052728496748,6,838.3333333333334,581.2282397360495,6,-3.533333333333335,all
Mix_20_S42,39912000,Mix-20,20.866666666666667,77.5,22.5,77.5,0.47313326742604644,0.41944497205416237,11,-0.13595752404740757,0.16839542126889118,10,1.25,0.4629100498862757,8,0.5,0.5773502691896257,4,0.3333333333333333,0.5163977794943222,6,793.5,200.11121907579295,2,0.7272727272727273,11,1180.2083333333335,761.0291890507891,8,1068.75,858.359338487241,8,1291.6666666666667,725.8273877619918,0.2985,0.12060150174115668,10,0.16463333333333333,0.1006155649326759,10,1317.3,268.81015605813707,10,-4.133333333333333,all
