recording_name,subject_id,dataset_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred,data_split
55_55_ronfard_2021_20,55,ronfard_2021,20,0.889953025369692,0.17963107567566636,12,0.8232758620689655,0.06378404201979215,6,1.1666666666666667,0.3892494720807615,12,0.5833333333333334,0.5149286505444373,12,NA,NA,NA,NA,NA,NA,0.4166666666666667,12,1504.1666666666667,546.0660503209583,12,1544.4444444444446,491.613162642643,12,1544.4444444444446,491.613162642643,-5,target
57_57_ronfard_2021_18,57,ronfard_2021,18,0.6888651471984806,0.30267233480697125,6,NA,NA,NA,1.2,0.44721359549995793,5,0.16666666666666666,0.408248290463863,6,NA,NA,NA,NA,NA,NA,0.6666666666666666,6,1233.3333333333335,531.2459150169743,5,1100,698.0130530457309,5,1280,484.538726809094,-7,target
58_58_ronfard_2021_21,58,ronfard_2021,21,1,0,9,1,0,4,1,0,9,1,0,9,NA,NA,NA,NA,NA,NA,0,9,1933.3333333333335,0,9,1933.3333333333335,0,9,1933.3333333333335,0,-4,target
59_59_ronfard_2021_18,59,ronfard_2021,18,0.6894626455287449,0.3174214193927522,9,0.0646551724137931,0.06315304878113766,4,1,0,8,0.4444444444444444,0.5270462766947299,9,NA,NA,NA,NA,NA,NA,0.4444444444444444,9,1329.1666666666667,598.2613698599189,8,1218.5185185185187,650.6644277435676,9,1329.1666666666667,598.2613698599189,-7,target
60_60_ronfard_2021_22,60,ronfard_2021,22,0.9038461538461539,0.2150065362980567,5,0.7586206896551724,0.036574488682062874,2,1.2,0.44721359549995793,5,0.8,0.44721359549995793,5,NA,NA,NA,NA,NA,NA,0.4,5,1636.6666666666667,663.3668333249376,5,1633.3333333333335,670.820393249937,5,1640.0000000000002,655.9132733999384,-3,target
61_61_ronfard_2021_18,61,ronfard_2021,18,0.7773131830776804,0.22671457547433302,18,0.6182950191570882,0.17879398709834088,6,1,0,18,0.4444444444444444,0.5113099925649136,18,NA,NA,NA,NA,NA,NA,0.5555555555555556,18,1325.925925925926,507.0168495164009,18,1261.1111111111113,596.9694707601117,18,1325.925925925926,507.0168495164009,-7,target
62_62_ronfard_2021_18,62,ronfard_2021,18,0.47324797843665767,0.21793562986278867,5,-0.42241379310344823,0.012191496227354291,2,1,0,4,0,0,5,NA,NA,NA,NA,NA,NA,0.8,5,1000,299.3820796734995,4,860,406.4753648405057,5,1000,299.3820796734995,-7,target
108_108_pomper_saffran_2016_46,108,pomper_saffran_2016,46,0.7948844884488449,0.1474952163638593,4,NA,NA,NA,1.25,0.5,4,0.5,0.5773502691896257,4,NA,NA,NA,NA,NA,NA,1,4,2133.3333333333335,684.7546194724713,4,2025,886.2634839385875,4,2241.666666666667,496.18918136503504,21,target
109_109_pomper_saffran_2016_43,109,pomper_saffran_2016,43,0.692624073403904,0.20177128010205905,6,NA,NA,NA,1.1666666666666667,0.408248290463863,6,0.3333333333333333,0.5163977794943222,6,NA,NA,NA,NA,NA,NA,1,6,2027.7777777777778,862.4040472659789,6,1883.3333333333335,1047.9079688174488,6,2172.2222222222226,799.8379465496375,18,target
110_110_pomper_saffran_2016_47,110,pomper_saffran_2016,47,0.8199416095455699,0.3095715702258948,4,NA,NA,NA,1.25,0.5,4,0.5,0.5773502691896257,4,NA,NA,NA,NA,NA,NA,0.25,4,2320.8333333333335,1445.7712922968244,4,2133.3333333333335,1617.4969231180307,4,2508.3333333333335,1358.4781790529296,22,target
111_111_pomper_saffran_2016_42,111,pomper_saffran_2016,42,0.826115061409179,0.1480216595218062,3,NA,NA,NA,1,0,3,1,0,3,NA,NA,NA,NA,NA,NA,0.3333333333333333,3,2700,466.66666666666674,3,2700,466.66666666666674,3,2700,466.66666666666674,17,target
112_112_pomper_saffran_2016_43,112,pomper_saffran_2016,43,0.7960388349514563,0.14651554066812203,5,NA,NA,NA,1.2,0.44721359549995793,5,0.6,0.5477225575051661,5,NA,NA,NA,NA,NA,NA,1,5,2286.666666666667,548.5333981526456,5,1566.6666666666667,1062.4918300339486,5,2466.666666666667,306.41293851417066,18,target
113_113_pomper_saffran_2016_42,113,pomper_saffran_2016,42,0.9465020576131687,0.0926611543143844,3,NA,NA,NA,1,0,3,0.6666666666666666,0.5773502691896257,3,NA,NA,NA,NA,NA,NA,0.3333333333333333,3,2677.777777777778,755.9639419188468,3,2677.777777777778,755.9639419188468,3,2677.777777777778,755.9639419188468,17,target
114_114_pomper_saffran_2016_42,114,pomper_saffran_2016,42,0.9711538461538461,0.04996300406448686,3,NA,NA,NA,1,0,3,1,0,3,NA,NA,NA,NA,NA,NA,0,3,3411.1111111111113,211.6950987028627,3,3411.1111111111113,211.6950987028627,3,3411.1111111111113,211.6950987028627,17,target
115_115_pomper_saffran_2016_42,115,pomper_saffran_2016,42,0.7461340206185567,0.29320715562085653,4,NA,NA,NA,1.5,0.5773502691896257,4,0.5,0.5773502691896257,4,NA,NA,NA,NA,NA,NA,1,4,2154.166666666667,1592.5390279536498,4,2141.666666666667,1632.1707880860636,4,2325,1395.3295110634062,17,target
116_116_pomper_saffran_2016_45,116,pomper_saffran_2016,45,0.8405027395943478,0.17306711941822397,4,NA,NA,NA,1,0,4,0.75,0.5,4,NA,NA,NA,NA,NA,NA,0.5,4,2808.3333333333335,790.8621643263527,4,2450,1450.0319281286854,4,2808.3333333333335,790.8621643263527,20,target
117_117_pomper_saffran_2016_43,117,pomper_saffran_2016,43,0.7228260869565217,0.39198310696210786,2,NA,NA,NA,1.5,0.7071067811865476,2,0.5,0.7071067811865476,2,NA,NA,NA,NA,NA,NA,1.5,2,2041.6666666666667,2109.535230539867,2,1900,2309.8821518760556,2,2066.666666666667,2074.1798914805395,18,target
118_118_pomper_saffran_2016_42,118,pomper_saffran_2016,42,0.9450171821305842,0.09523303409313412,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,0.6666666666666666,0.5773502691896257,3,NA,NA,NA,NA,NA,NA,0.6666666666666666,3,2805.5555555555557,1260.548087730683,3,2488.888888888889,1809.0308434608276,3,3122.222222222222,712.0653320005385,17,target
119_119_pomper_saffran_2016_43,119,pomper_saffran_2016,43,0.8165842094413523,0.30325320964378594,4,NA,NA,NA,1.25,0.5,4,0.5,0.5773502691896257,4,NA,NA,NA,NA,NA,NA,0.75,4,2600,1385.640646055102,4,1966.6666666666667,1814.1419765583705,4,2608.3333333333335,1369.6106502701173,18,target
120_120_pomper_saffran_2016_42,120,pomper_saffran_2016,42,0.5833333333333333,0.07365695637359868,2,NA,NA,NA,1.5,0.7071067811865476,2,0.5,0.7071067811865476,2,NA,NA,NA,NA,NA,NA,1.5,2,1441.6666666666667,836.7430244040813,2,1233.3333333333335,1131.370849898476,2,1650,542.1151989096865,17,target
121_121_pomper_saffran_2016_42,121,pomper_saffran_2016,42,0.8859223300970873,0.22815533980582525,4,NA,NA,NA,1.25,0.5,4,1,0,4,NA,NA,NA,NA,NA,NA,0.25,4,2516.666666666667,1167.9358176175926,4,2625,1015.2084259639241,4,2625,1015.2084259639241,17,target
122_122_pomper_saffran_2016_44,122,pomper_saffran_2016,44,0.9333333333333333,0.09428090415820632,2,NA,NA,NA,1.5,0.7071067811865476,2,1,0,2,NA,NA,NA,NA,NA,NA,1,2,2416.666666666667,1579.2051446499563,2,2766.666666666667,1084.230397819373,2,2766.666666666667,1084.230397819373,19,target
123_123_pomper_saffran_2016_43,123,pomper_saffran_2016,43,0.703125,0.4198446513295126,2,NA,NA,NA,1.5,0.7071067811865476,2,0.5,0.7071067811865476,2,NA,NA,NA,NA,NA,NA,0.5,2,2091.666666666667,2038.824552421212,2,2016.6666666666667,2144.8905695991944,2,2166.666666666667,1932.75853524323,18,target
124_124_pomper_saffran_2016_42,124,pomper_saffran_2016,42,0.8861386138613861,0.16102431650782764,2,NA,NA,NA,1,0,2,0.5,0.7071067811865476,2,NA,NA,NA,NA,NA,NA,0.5,2,2883.3333333333335,919.2388155425118,2,1950,2239.1714737574007,2,2883.3333333333335,919.2388155425118,17,target
