recording_name,trial_number,subject_id,dataset_name,age_months,target_word,yoked_target,yoked_distractor,yoked_pair,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred,data_split
1063_1407_hurtado_2008_18,81,1063,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,distractor,40,55,0.42105263157894735,0.1132075471698113,1,1,NA,390,2,1000.0000000000001,1000.0000000000001,1000.0000000000001,-7,all
1063_1407_hurtado_2008_18,82,1063,hurtado_2008,18,jugo,juice,balloon,balloon-juice,juice,distractor,9,91,0.09,0.39622641509433965,NA,0,NA,NA,0,NA,300,NA,-7,all
1063_1408_hurtado_2008_24,1,1063,hurtado_2008,24,zapato,shoe,banana,banana-shoe,shoe,distractor,51,47,0.5204081632653061,0.28301886792452835,1,1,NA,440,2,1700.0000000000002,1700.0000000000002,1700.0000000000002,-1,all
1063_1408_hurtado_2008_24,2,1063,hurtado_2008,24,perro,dog,book,book-dog,dog,neither,105,0,1,0.6635220125786164,1,NA,NA,NA,0,3500.0000000000005,3500.0000000000005,3500.0000000000005,-1,all
1063_1408_hurtado_2008_24,3,1063,hurtado_2008,24,globo,balloon,juice,balloon-juice,balloon,target,106,0,1,0.28144654088050314,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1063_1408_hurtado_2008_24,4,1063,hurtado_2008,24,pelota,ball,cookie,ball-cookie,ball,distractor,34,63,0.35051546391752575,0.47641509433962265,1,1,NA,1340,2,1133.3333333333335,1133.3333333333335,1133.3333333333335,-1,all
1063_1408_hurtado_2008_24,5,1063,hurtado_2008,24,pájaro,bird,horse,bird-horse,bird,target,65,35,0.65,0.14308176100628933,1,NA,1,NA,1,2166.666666666667,2166.666666666667,2166.666666666667,-1,all
1063_1408_hurtado_2008_24,6,1063,hurtado_2008,24,cuchara,spoon,apple,apple-spoon,spoon,distractor,54,42,0.5625,0.2783018867924528,1,1,NA,490,2,1800.0000000000002,1800.0000000000002,1800.0000000000002,-1,all
1063_1408_hurtado_2008_24,7,1063,hurtado_2008,24,jugo,juice,balloon,balloon-juice,juice,distractor,0,106,0,0.2562893081761006,NA,0,NA,NA,0,NA,NA,NA,-1,all
1063_1408_hurtado_2008_24,8,1063,hurtado_2008,24,manzana,apple,spoon,apple-spoon,apple,distractor,26,71,0.26804123711340205,0.32547169811320753,1,1,NA,540,2,866.6666666666667,866.6666666666667,866.6666666666667,-1,all
1063_1408_hurtado_2008_24,9,1063,hurtado_2008,24,caballo,horse,bird,bird-horse,horse,distractor,40,59,0.40404040404040403,0.11949685534591192,1,1,NA,390,2,1333.3333333333335,1333.3333333333335,1333.3333333333335,-1,all
1063_1408_hurtado_2008_24,10,1063,hurtado_2008,24,galleta,cookie,ball,ball-cookie,cookie,distractor,97,5,0.9509803921568627,0.5015723270440251,1,1,NA,240,0,3233.3333333333335,3233.3333333333335,3233.3333333333335,-1,all
1063_1408_hurtado_2008_24,11,1063,hurtado_2008,24,libro,book,dog,book-dog,book,target,106,0,1,0.7987421383647799,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1063_1408_hurtado_2008_24,12,1063,hurtado_2008,24,plátano,banana,shoe,banana-shoe,banana,distractor,29,68,0.29896907216494845,0.26100628930817615,1,1,NA,490,2,966.6666666666667,966.6666666666667,966.6666666666667,-1,all
1063_1408_hurtado_2008_24,13,1063,hurtado_2008,24,libro,book,dog,book-dog,book,distractor,62,39,0.6138613861386139,0.7987421383647799,1,1,NA,1115,1,2066.666666666667,2066.666666666667,2066.666666666667,-1,all
1063_1408_hurtado_2008_24,15,1063,hurtado_2008,24,zapato,shoe,banana,banana-shoe,shoe,target,106,0,1,0.28301886792452835,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1063_1408_hurtado_2008_24,16,1063,hurtado_2008,24,pájaro,bird,horse,bird-horse,bird,distractor,0,106,0,0.14308176100628933,NA,0,NA,NA,0,NA,NA,NA,-1,all
1063_1408_hurtado_2008_24,55,1063,hurtado_2008,24,pelota,ball,cookie,ball-cookie,ball,distractor,19,82,0.18811881188118812,0.47641509433962265,1,1,NA,540,2,633.3333333333334,633.3333333333334,633.3333333333334,-1,all
1063_1408_hurtado_2008_24,56,1063,hurtado_2008,24,perro,dog,book,book-dog,dog,distractor,85,4,0.9550561797752809,0.6635220125786164,1,1,NA,190,0,2833.3333333333335,2833.3333333333335,2833.3333333333335,-1,all
1063_1408_hurtado_2008_24,57,1063,hurtado_2008,24,caballo,horse,bird,bird-horse,horse,distractor,82,20,0.803921568627451,0.11949685534591192,1,1,NA,615,1,2733.3333333333335,2733.3333333333335,2733.3333333333335,-1,all
1063_1408_hurtado_2008_24,58,1063,hurtado_2008,24,manzana,apple,spoon,apple-spoon,apple,target,106,0,1,0.32547169811320753,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1063_1408_hurtado_2008_24,59,1063,hurtado_2008,24,plátano,banana,shoe,banana-shoe,banana,distractor,54,33,0.6206896551724138,0.26100628930817615,2,1,NA,440,3,900,533.3333333333334,1266.6666666666667,-1,all
1063_1408_hurtado_2008_24,60,1063,hurtado_2008,24,galleta,cookie,ball,ball-cookie,cookie,target,106,0,1,0.5015723270440251,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1063_1408_hurtado_2008_24,61,1063,hurtado_2008,24,jugo,juice,balloon,balloon-juice,juice,distractor,56,41,0.5773195876288659,0.2562893081761006,1,1,NA,515,2,1866.6666666666667,1866.6666666666667,1866.6666666666667,-1,all
1063_1408_hurtado_2008_24,62,1063,hurtado_2008,24,libro,book,dog,book-dog,book,target,106,0,1,0.7987421383647799,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1063_1408_hurtado_2008_24,63,1063,hurtado_2008,24,globo,balloon,juice,balloon-juice,balloon,distractor,59,43,0.5784313725490197,0.28144654088050314,1,1,NA,1190,1,1966.6666666666667,1966.6666666666667,1966.6666666666667,-1,all
1063_1408_hurtado_2008_24,385,1063,hurtado_2008,24,cuchara,spoon,apple,apple-spoon,spoon,distractor,76,21,0.7835051546391752,0.2783018867924528,1,1,NA,390,0,2533.3333333333335,2533.3333333333335,2533.3333333333335,-1,all
1063_1408_hurtado_2008_24,386,1063,hurtado_2008,24,zapato,shoe,banana,banana-shoe,shoe,target,89,0,1,0.28301886792452835,1,NA,1,NA,0,2966.666666666667,2966.666666666667,2966.666666666667,-1,all
1063_1408_hurtado_2008_24,387,1063,hurtado_2008,24,perro,dog,book,book-dog,dog,distractor,60,16,0.7894736842105263,0.6635220125786164,2,1,NA,490,1,1000,1100,1100,-1,all
1063_1408_hurtado_2008_24,388,1063,hurtado_2008,24,pelota,ball,cookie,ball-cookie,ball,target,106,0,1,0.47641509433962265,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1063_1408_hurtado_2008_24,389,1063,hurtado_2008,24,pájaro,bird,horse,bird-horse,bird,distractor,99,4,0.9611650485436893,0.14308176100628933,1,1,NA,190,0,3300.0000000000005,3300.0000000000005,3300.0000000000005,-1,all
1063_1408_hurtado_2008_24,390,1063,hurtado_2008,24,jugo,juice,balloon,balloon-juice,juice,distractor,90,11,0.8910891089108911,0.2562893081761006,1,1,NA,415,0,3000,3000,3000,-1,all
1063_1408_hurtado_2008_24,391,1063,hurtado_2008,24,plátano,banana,shoe,banana-shoe,banana,distractor,47,55,0.46078431372549017,0.26100628930817615,1,0,NA,NA,1,1566.6666666666667,1566.6666666666667,1566.6666666666667,-1,all
1064_1409_hurtado_2008_18,1,1064,hurtado_2008,18,jugo,juice,balloon,balloon-juice,juice,distractor,0,106,0,-0.2169811320754717,NA,0,NA,NA,0,NA,NA,NA,-7,all
1064_1409_hurtado_2008_18,2,1064,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,target,77,25,0.7549019607843137,0.26179245283018865,1,NA,1,NA,1,2566.666666666667,2566.666666666667,2566.666666666667,-7,all
1064_1409_hurtado_2008_18,3,1064,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,distractor,69,32,0.6831683168316832,0.089622641509434,1,1,NA,940,1,2300,2300,2300,-7,all
1064_1409_hurtado_2008_18,4,1064,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,106,0,1,-0.17688679245283023,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1064_1409_hurtado_2008_18,5,1064,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,distractor,56,43,0.5656565656565656,0.29874213836477986,1,1,NA,1215,1,1866.6666666666667,1866.6666666666667,1866.6666666666667,-7,all
1064_1409_hurtado_2008_18,7,1064,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,distractor,70,32,0.6862745098039216,0.29874213836477986,1,1,NA,915,1,2333.3333333333335,2333.3333333333335,2333.3333333333335,-7,all
1064_1409_hurtado_2008_18,8,1064,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,distractor,55,45,0.55,0.11635220125786166,1,1,NA,1290,1,1833.3333333333335,1833.3333333333335,1833.3333333333335,-7,all
1064_1409_hurtado_2008_18,9,1064,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,37,62,0.37373737373737376,-0.17688679245283023,1,NA,0,NA,1,1233.3333333333335,1233.3333333333335,1233.3333333333335,-7,all
1064_1409_hurtado_2008_18,10,1064,hurtado_2008,18,libro,book,dog,book-dog,book,distractor,50,52,0.49019607843137253,0.15094339622641512,1,1,NA,1415,1,1666.6666666666667,1666.6666666666667,1666.6666666666667,-7,all
1064_1409_hurtado_2008_18,11,1064,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,neither,0,60,0,0.26179245283018865,NA,NA,NA,NA,0,NA,NA,NA,-7,all
1064_1409_hurtado_2008_18,12,1064,hurtado_2008,18,jugo,juice,balloon,balloon-juice,juice,distractor,0,92,0,-0.2169811320754717,NA,0,NA,NA,0,NA,NA,NA,-7,all
1064_1409_hurtado_2008_18,13,1064,hurtado_2008,18,perro,dog,book,book-dog,dog,target,63,39,0.6176470588235294,0.14150943396226412,1,NA,1,NA,1,2100,2100,2100,-7,all
1064_1409_hurtado_2008_18,14,1064,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,distractor,45,56,0.44554455445544555,0.089622641509434,1,0,NA,NA,1,1500,1500,1500,-7,all
1064_1409_hurtado_2008_18,69,1064,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,distractor,41,61,0.4019607843137255,0.11635220125786166,1,0,NA,NA,1,1366.6666666666667,1366.6666666666667,1366.6666666666667,-7,all
1064_1409_hurtado_2008_18,91,1064,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,106,0,1,-0.17688679245283023,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1064_1409_hurtado_2008_18,92,1064,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,target,106,0,1,0.26179245283018865,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1064_1409_hurtado_2008_18,93,1064,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,distractor,78,23,0.7722772277227723,0.29874213836477986,1,1,NA,715,1,2600,2600,2600,-7,all
1064_1409_hurtado_2008_18,94,1064,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,neither,46,41,0.5287356321839081,0.11635220125786166,1,NA,NA,NA,1,1533.3333333333335,1533.3333333333335,1533.3333333333335,-7,all
1064_1409_hurtado_2008_18,95,1064,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,target,73,0,1,0.089622641509434,2,NA,1,NA,0,1216.6666666666667,1600,1600,-7,all
1064_1409_hurtado_2008_18,96,1064,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,target,36,35,0.5070422535211268,0.29874213836477986,1,NA,1,NA,1,1200,1200,1200,-7,all
1064_1409_hurtado_2008_18,97,1064,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,distractor,47,52,0.47474747474747475,0.089622641509434,1,1,NA,1440,1,1566.6666666666667,1566.6666666666667,1566.6666666666667,-7,all
1064_1409_hurtado_2008_18,98,1064,hurtado_2008,18,perro,dog,book,book-dog,dog,distractor,71,29,0.71,0.14150943396226412,1,1,NA,890,1,2366.666666666667,2366.666666666667,2366.666666666667,-7,all
1064_1409_hurtado_2008_18,99,1064,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,72,30,0.7058823529411765,-0.17688679245283023,1,NA,1,NA,1,2400,2400,2400,-7,all
1064_1410_hurtado_2008_24,1,1064,hurtado_2008,24,zapato,shoe,banana,banana-shoe,shoe,target,106,0,1,0.8490566037735849,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1064_1410_hurtado_2008_24,2,1064,hurtado_2008,24,perro,dog,book,book-dog,dog,target,51,53,0.49038461538461536,0.29245283018867924,1,NA,0,NA,1,1700.0000000000002,1700.0000000000002,1700.0000000000002,-1,all
1064_1410_hurtado_2008_24,3,1064,hurtado_2008,24,globo,balloon,juice,balloon-juice,balloon,target,48,53,0.4752475247524752,0.5047169811320755,1,NA,0,NA,1,1600,1600,1600,-1,all
1064_1410_hurtado_2008_24,4,1064,hurtado_2008,24,pelota,ball,cookie,ball-cookie,ball,target,106,0,1,0.7547169811320754,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1064_1410_hurtado_2008_24,5,1064,hurtado_2008,24,pájaro,bird,horse,bird-horse,bird,distractor,0,106,0,0.05188679245283018,NA,0,NA,NA,0,NA,NA,NA,-1,all
1064_1410_hurtado_2008_24,6,1064,hurtado_2008,24,cuchara,spoon,apple,apple-spoon,spoon,target,66,3,0.9565217391304348,0.410377358490566,2,NA,1,NA,0,1100,1600,1600,-1,all
1064_1410_hurtado_2008_24,7,1064,hurtado_2008,24,jugo,juice,balloon,balloon-juice,juice,distractor,89,13,0.8725490196078431,0.44182389937106914,1,1,NA,440,1,2966.666666666667,2966.666666666667,2966.666666666667,-1,all
1064_1410_hurtado_2008_24,8,1064,hurtado_2008,24,manzana,apple,spoon,apple-spoon,apple,target,51,45,0.53125,0.5188679245283019,2,NA,0,NA,2,850,433.33333333333337,1266.6666666666667,-1,all
1064_1410_hurtado_2008_24,9,1064,hurtado_2008,24,caballo,horse,bird,bird-horse,horse,target,106,0,1,-0.018867924528301883,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1064_1410_hurtado_2008_24,10,1064,hurtado_2008,24,galleta,cookie,ball,ball-cookie,cookie,target,106,0,1,0.7547169811320755,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1064_1410_hurtado_2008_24,401,1064,hurtado_2008,24,libro,book,dog,book-dog,book,neither,72,20,0.782608695652174,0.17924528301886788,1,NA,NA,NA,1,2400,2400,2400,-1,all
1064_1410_hurtado_2008_24,402,1064,hurtado_2008,24,globo,balloon,juice,balloon-juice,balloon,target,89,0,1,0.5047169811320755,1,NA,1,NA,0,2966.666666666667,2966.666666666667,2966.666666666667,-1,all
1064_1410_hurtado_2008_24,403,1064,hurtado_2008,24,caballo,horse,bird,bird-horse,horse,distractor,25,46,0.352112676056338,-0.018867924528301883,1,1,NA,490,2,833.3333333333334,833.3333333333334,833.3333333333334,-1,all
1064_1410_hurtado_2008_24,404,1064,hurtado_2008,24,manzana,apple,spoon,apple-spoon,apple,target,65,0,1,0.5188679245283019,1,NA,1,NA,0,2166.666666666667,2166.666666666667,2166.666666666667,-1,all
1064_1410_hurtado_2008_24,405,1064,hurtado_2008,24,galleta,cookie,ball,ball-cookie,cookie,distractor,98,5,0.9514563106796117,0.7547169811320755,1,1,NA,215,0,3266.666666666667,3266.666666666667,3266.666666666667,-1,all
1064_1410_hurtado_2008_24,406,1064,hurtado_2008,24,jugo,juice,balloon,balloon-juice,juice,distractor,25,32,0.43859649122807015,0.44182389937106914,1,1,NA,915,1,833.3333333333334,833.3333333333334,833.3333333333334,-1,all
1064_1410_hurtado_2008_24,407,1064,hurtado_2008,24,pelota,ball,cookie,ball-cookie,ball,distractor,59,44,0.5728155339805825,0.7547169811320754,1,1,NA,1190,1,1966.6666666666667,1966.6666666666667,1966.6666666666667,-1,all
1064_1410_hurtado_2008_24,408,1064,hurtado_2008,24,pájaro,bird,horse,bird-horse,bird,distractor,57,29,0.6627906976744186,0.05188679245283018,1,1,NA,515,2,1900.0000000000002,1900.0000000000002,1900.0000000000002,-1,all
1064_1410_hurtado_2008_24,409,1064,hurtado_2008,24,jugo,juice,balloon,balloon-juice,juice,target,106,0,1,0.44182389937106914,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-1,all
1064_1410_hurtado_2008_24,410,1064,hurtado_2008,24,plátano,banana,shoe,banana-shoe,banana,distractor,49,16,0.7538461538461538,0.46226415094339623,1,1,NA,515,1,1633.3333333333335,1633.3333333333335,1633.3333333333335,-1,all
1065_1411_hurtado_2008_18,1,1065,hurtado_2008,18,jugo,juice,balloon,balloon-juice,juice,target,37,62,0.37373737373737376,-0.13757861635220126,1,NA,0,NA,1,1233.3333333333335,1233.3333333333335,1233.3333333333335,-7,all
1065_1411_hurtado_2008_18,2,1065,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,distractor,91,11,0.8921568627450981,-0.028301886792452824,1,1,NA,390,0,3033.3333333333335,3033.3333333333335,3033.3333333333335,-7,all
1065_1411_hurtado_2008_18,3,1065,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,target,106,0,1,0.7594339622641508,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1065_1411_hurtado_2008_18,4,1065,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,104,0,1,-0.21147798742138363,1,NA,1,NA,0,3466.666666666667,3466.666666666667,3466.666666666667,-7,all
1065_1411_hurtado_2008_18,26,1065,hurtado_2008,18,perro,dog,book,book-dog,dog,target,45,51,0.46875,0.07075471698113206,1,NA,0,NA,2,1500,1500,1500,-7,all
1065_1411_hurtado_2008_18,27,1065,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,distractor,0,106,0,-0.025943396226415116,NA,0,NA,NA,0,NA,NA,NA,-7,all
1065_1411_hurtado_2008_18,28,1065,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,target,106,0,1,0.7547169811320755,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1065_1411_hurtado_2008_18,29,1065,hurtado_2008,18,libro,book,dog,book-dog,book,target,45,55,0.45,0.08726415094339618,1,NA,0,NA,1,1500,1500,1500,-7,all
1065_1411_hurtado_2008_18,30,1065,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,distractor,0,101,0,-0.025943396226415116,NA,0,NA,NA,0,NA,NA,NA,-7,all
1065_1411_hurtado_2008_18,31,1065,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,distractor,53,49,0.5196078431372549,0.7547169811320755,1,1,NA,1340,1,1766.6666666666667,1766.6666666666667,1766.6666666666667,-7,all
1065_1411_hurtado_2008_18,32,1065,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,20,82,0.19607843137254902,-0.21147798742138363,1,NA,0,NA,1,666.6666666666667,666.6666666666667,666.6666666666667,-7,all
1065_1411_hurtado_2008_18,33,1065,hurtado_2008,18,libro,book,dog,book-dog,book,target,48,54,0.47058823529411764,0.08726415094339618,1,NA,0,NA,1,1600,1600,1600,-7,all
1065_1411_hurtado_2008_18,34,1065,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,distractor,0,106,0,-0.028301886792452824,NA,0,NA,NA,0,NA,NA,NA,-7,all
1065_1411_hurtado_2008_18,35,1065,hurtado_2008,18,jugo,juice,balloon,balloon-juice,juice,target,23,78,0.22772277227722773,-0.13757861635220126,1,NA,0,NA,1,766.6666666666667,766.6666666666667,766.6666666666667,-7,all
1065_1411_hurtado_2008_18,36,1065,hurtado_2008,18,perro,dog,book,book-dog,dog,distractor,49,52,0.48514851485148514,0.07075471698113206,1,1,NA,1440,1,1633.3333333333335,1633.3333333333335,1633.3333333333335,-7,all
1065_1411_hurtado_2008_18,37,1065,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,target,100,0,1,0.7594339622641508,1,NA,1,NA,0,3333.3333333333335,3333.3333333333335,3333.3333333333335,-7,all
1065_1411_hurtado_2008_18,38,1065,hurtado_2008,18,libro,book,dog,book-dog,book,distractor,50,52,0.49019607843137253,0.08726415094339618,1,1,NA,1415,1,1666.6666666666667,1666.6666666666667,1666.6666666666667,-7,all
1065_1411_hurtado_2008_18,40,1065,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,neither,0,67,0,-0.21147798742138363,NA,NA,NA,NA,0,NA,NA,NA,-7,all
1065_1411_hurtado_2008_18,41,1065,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,target,106,0,1,-0.028301886792452824,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1065_1411_hurtado_2008_18,42,1065,hurtado_2008,18,jugo,juice,balloon,balloon-juice,juice,target,44,57,0.43564356435643564,-0.13757861635220126,1,NA,0,NA,1,1466.6666666666667,1466.6666666666667,1466.6666666666667,-7,all
1065_1411_hurtado_2008_18,43,1065,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,distractor,0,106,0,-0.025943396226415116,NA,0,NA,NA,0,NA,NA,NA,-7,all
1065_1411_hurtado_2008_18,44,1065,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,distractor,55,47,0.5392156862745098,0.7547169811320755,1,1,NA,1290,1,1833.3333333333335,1833.3333333333335,1833.3333333333335,-7,all
1065_1411_hurtado_2008_18,45,1065,hurtado_2008,18,perro,dog,book,book-dog,dog,distractor,13,89,0.12745098039215685,0.07075471698113206,1,0,NA,NA,1,433.33333333333337,433.33333333333337,433.33333333333337,-7,all
1065_1411_hurtado_2008_18,46,1065,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,target,106,0,1,0.7594339622641508,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1065_1411_hurtado_2008_18,47,1065,hurtado_2008,18,pelota,ball,cookie,ball-cookie,ball,target,106,0,1,-0.025943396226415116,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1065_1411_hurtado_2008_18,48,1065,hurtado_2008,18,libro,book,dog,book-dog,book,target,104,0,1,0.08726415094339618,1,NA,1,NA,0,3466.666666666667,3466.666666666667,3466.666666666667,-7,all
1065_1411_hurtado_2008_18,49,1065,hurtado_2008,18,plátano,banana,shoe,banana-shoe,banana,target,106,0,1,0.7594339622641508,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1065_1411_hurtado_2008_18,50,1065,hurtado_2008,18,perro,dog,book,book-dog,dog,target,84,18,0.8235294117647058,0.07075471698113206,1,NA,1,NA,1,2800,2800,2800,-7,all
1065_1411_hurtado_2008_18,52,1065,hurtado_2008,18,zapato,shoe,banana,banana-shoe,shoe,target,106,0,1,0.7547169811320755,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,-7,all
1065_1411_hurtado_2008_18,53,1065,hurtado_2008,18,globo,balloon,juice,balloon-juice,balloon,target,49,48,0.5051546391752577,-0.21147798742138363,1,NA,0,NA,1,1633.3333333333335,1633.3333333333335,1633.3333333333335,-7,all
1065_1411_hurtado_2008_18,54,1065,hurtado_2008,18,galleta,cookie,ball,ball-cookie,cookie,target,104,0,1,-0.028301886792452824,1,NA,1,NA,0,3466.666666666667,3466.666666666667,3466.666666666667,-7,all
1065_1412_hurtado_2008_25,1,1065,hurtado_2008,25,plátano,banana,shoe,banana-shoe,banana,target,47,53,0.47,-0.05974842767295599,1,NA,0,NA,1,1566.6666666666667,1566.6666666666667,1566.6666666666667,0,all
1065_1412_hurtado_2008_25,2,1065,hurtado_2008,25,libro,book,dog,book-dog,book,target,53,49,0.5196078431372549,0.2672955974842768,1,NA,0,NA,1,1766.6666666666667,1766.6666666666667,1766.6666666666667,0,all
1065_1412_hurtado_2008_25,3,1065,hurtado_2008,25,jugo,juice,balloon,balloon-juice,juice,distractor,21,81,0.20588235294117646,0.028301886792452824,1,0,NA,NA,1,700,700,700,0,all
1065_1412_hurtado_2008_25,4,1065,hurtado_2008,25,galleta,cookie,ball,ball-cookie,cookie,target,106,0,1,0.4276729559748428,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,0,all
1065_1412_hurtado_2008_25,5,1065,hurtado_2008,25,caballo,horse,bird,bird-horse,horse,distractor,45,53,0.45918367346938777,-0.06603773584905659,1,1,NA,1090,2,1500,1500,1500,0,all
1065_1412_hurtado_2008_25,6,1065,hurtado_2008,25,manzana,apple,spoon,apple-spoon,apple,distractor,77,25,0.7549019607843137,-0.21226415094339623,1,1,NA,740,1,2566.666666666667,2566.666666666667,2566.666666666667,0,all
1065_1412_hurtado_2008_25,7,1065,hurtado_2008,25,globo,balloon,juice,balloon-juice,balloon,target,55,42,0.5670103092783505,0.018867924528301883,1,NA,0,NA,1,1600,1600,1600,0,all
1065_1412_hurtado_2008_25,8,1065,hurtado_2008,25,cuchara,spoon,apple,apple-spoon,spoon,distractor,0,106,0,-0.17295597484276726,NA,0,NA,NA,0,NA,NA,NA,0,all
1065_1412_hurtado_2008_25,9,1065,hurtado_2008,25,pájaro,bird,horse,bird-horse,bird,distractor,31,68,0.31313131313131315,-0.0691823899371069,1,0,NA,NA,1,1033.3333333333335,1033.3333333333335,1033.3333333333335,0,all
1065_1412_hurtado_2008_25,10,1065,hurtado_2008,25,pelota,ball,cookie,ball-cookie,ball,target,39,63,0.38235294117647056,0.4025157232704403,1,NA,0,NA,1,1300,1300,1300,0,all
1065_1412_hurtado_2008_25,11,1065,hurtado_2008,25,perro,dog,book,book-dog,dog,distractor,97,4,0.9603960396039604,0.23270440251572333,1,1,NA,240,0,3233.3333333333335,3233.3333333333335,3233.3333333333335,0,all
1065_1412_hurtado_2008_25,12,1065,hurtado_2008,25,zapato,shoe,banana,banana-shoe,shoe,distractor,59,43,0.5784313725490197,-0.06603773584905659,1,1,NA,1190,1,1966.6666666666667,1966.6666666666667,1966.6666666666667,0,all
1065_1412_hurtado_2008_25,13,1065,hurtado_2008,25,perro,dog,book,book-dog,dog,distractor,70,32,0.6862745098039216,0.23270440251572333,1,1,NA,915,1,2333.3333333333335,2333.3333333333335,2333.3333333333335,0,all
1065_1412_hurtado_2008_25,14,1065,hurtado_2008,25,manzana,apple,spoon,apple-spoon,apple,target,0,99,0,-0.21226415094339623,NA,NA,0,NA,0,NA,NA,NA,0,all
1065_1412_hurtado_2008_25,15,1065,hurtado_2008,25,plátano,banana,shoe,banana-shoe,banana,distractor,0,106,0,-0.05974842767295599,NA,0,NA,NA,0,NA,NA,NA,0,all
1065_1412_hurtado_2008_25,16,1065,hurtado_2008,25,caballo,horse,bird,bird-horse,horse,target,106,0,1,-0.06603773584905659,1,NA,1,NA,0,3533.3333333333335,3533.3333333333335,3533.3333333333335,0,all
1065_1412_hurtado_2008_25,17,1065,hurtado_2008,25,jugo,juice,balloon,balloon-juice,juice,distractor,87,15,0.8529411764705882,0.028301886792452824,1,1,NA,490,1,2900,2900,2900,0,all
