recording_name,subject_id,dataset_name,age_months,exp_to_target_lang,fre_exp,eng_exp,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,n_trials_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,n_trials_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latency,n_trials_peak_pupil_latency,age_months_centred,data_split
Mix_20_S58,85728000,Mix-20,20.133333333333333,82,18,82,0.3716119646776581,0.22129953367433797,4,-0.2567760706446837,0.3019219798809512,4,1.3333333333333333,0.5773502691896257,3,0,0,2,1,0,2,1326.5,82.73149339882606,2,1.25,4,888.8888888888889,193.17042945237455,3,900,174.00510848184254,3,900,174.00510848184254,0.1812499999999999,0.06612803238163582,4,0.10109027777777779,0.03433039193171517,4,1486.5,149.72530402930116,4,-4.866666666666667,all
Mix_20_S65,84744000,Mix-20,20.9,67,33,67,0.5227331374283788,0.4075653624675608,6,0.026884836677362862,0.2550868792366302,6,1.4,0.8944271909999159,5,0.3333333333333333,0.5773502691896257,3,0.6666666666666666,0.5773502691896257,3,535.5,47.37615433949868,2,0.8333333333333334,6,1184.4444444444446,855.4599513683045,5,1163.3333333333335,879.4253174027281,5,1200,839.0636315427919,0.25833333333333336,0.05828092884183189,6,0.13717998899248904,0.06844908356197218,6,1074.3333333333333,308.1867399267312,6,-4.100000000000001,all
Mix_20_S01,4224000,Mix-20,22,39,61,39,0.5729021897810219,0.43720737494935635,5,-0.012681159420289856,0.014938788498614715,4,1,0,4,1,0,2,0.3333333333333333,0.5773502691896257,3,252,NA,1,0.6,5,1558.3333333333335,832.2771084111262,4,1558.3333333333335,832.2771084111262,4,1558.3333333333335,832.2771084111262,0.10999999999999988,0.27966497814349234,5,0.03316045751634,0.1839590816715546,5,1132.6,319.0090907795576,5,-3,all
Mix_20_S02,5364000,Mix-20,20.533333333333335,64,36,64,0.44006022268799133,0.39276454264527577,6,-0.12325802452853554,0.15475578953237315,6,1,0,4,1,NA,1,0.5,0.5773502691896257,4,235.5,212.83914113715082,2,0.8333333333333334,6,1433.3333333333335,532.1166677977192,4,1433.3333333333335,532.1166677977192,4,1433.3333333333335,532.1166677977192,0.2541666666666667,0.21143359871758002,6,0.05484090608465605,0.16418586948949926,6,1171.5,360.76072402632747,6,-4.466666666666665,all
Mix_20_S04,4824000,Mix-20,21.366666666666667,55,45,55,0.5700387257654326,0.22418100753352924,6,0.13881386163680923,0.4148351939820154,6,1.8333333333333333,0.752772652709081,6,0.3333333333333333,0.5773502691896257,3,0.6666666666666666,0.5773502691896257,3,144,59.39696961966999,2,1.8333333333333333,6,751.8518518518518,527.2502236641626,6,736.1111111111112,551.3031699393586,6,819.4444444444446,521.0477336489822,0.36666666666666664,0.18956968815363562,6,0.19312237315685588,0.15765307223383512,6,860.3333333333334,421.35954559813484,6,-3.633333333333333,all
Mix_14_S01,19872000,Mix-14,14,60,40,60,0.21452552243919149,0.2887686623243914,3,-0.36619234024545066,0.1611787515939924,2,2,1.4142135623730951,2,0,NA,1,0,0,2,NA,NA,NA,0.6666666666666666,3,266.6666666666667,47.14045207910316,2,241.66666666666669,11.785113019775805,2,333.33333333333337,141.42135623730954,0.1300000000000002,0.1299999999999998,3,-0.023439287388654268,0.11424702600991167,3,894,786.286843333907,3,-11,all
Mix_14_S02,20520000,Mix-14,14,55,45,55,0.5764532494282154,0.2709626706824491,5,-0.08821941956591414,0.2120692053237302,4,1.6,0.5477225575051661,5,0.4,0.5477225575051661,5,NA,NA,NA,NA,NA,NA,1.2,5,886.6666666666667,756.8804764000428,5,976.6666666666667,707.7546655915924,5,976.6666666666667,707.7546655915924,0.025,0.1058890929227369,5,-0.01442534722222213,0.12015544158056557,5,366,276.4760387447708,5,-11,all
Mix_20_S19,21636000,Mix-20,19.633333333333333,50,50,50,0.5216802486067196,0.18763381532226267,5,0.02400277514736273,0.16945599950021414,4,1.2,0.44721359549995793,5,0,NA,1,0.75,0.5,4,618,308.608165802527,3,1.6,5,928.3333333333334,188.89297381203872,5,780,375.1666296460814,5,1076.6666666666667,388.12226023366514,0.028000000000000025,0.0771038261048052,5,-0.07065873015873025,0.08529367022505875,5,916,599.9404137078948,5,-5.366666666666667,all
Mix_20_S25,7548000,Mix-20,21.2,36,64,36,0.6914504721428313,0.22899749124530025,6,0.3393285371702638,0.05333777563750056,6,1.6666666666666667,0.5163977794943222,6,0.3333333333333333,0.5773502691896257,3,1,NA,1,252,NA,1,1.6666666666666667,6,919.4444444444445,538.3531128117252,6,933.3333333333334,524.1925006882279,6,1061.111111111111,435.9748548644452,0.08099999999999996,0.10772650555921717,5,-0.031845449481714194,0.15509386218745014,5,759.4,573.3805891377907,5,-3.8000000000000007,all
Mix_20_S32,34956000,Mix-20,21.633333333333333,38,62,38,0.5498267774892809,0.3665676288705054,6,0.09316611772390807,0.46402312821267566,6,1.2,0.44721359549995793,5,0.5,0.7071067811865476,2,0.75,0.5,4,363,343.1661405208853,3,0.8333333333333334,6,1460,837.3735393744207,5,1450,855.050355892044,5,1470,819.9254708677964,0.022499999999999964,0.1311773608516349,6,-0.049002184769038726,0.05629505083181428,6,1249.1666666666667,441.4070306040295,6,-3.366666666666667,all
