recording_name,subject_id,dataset_name,age_months,exp_to_target_lang,fre_exp,eng_exp,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,mean_aoi_switches,n_trials_mean_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,n_trials_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,n_trials_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latency,n_trials_peak_pupil_latency,age_months_centred,data_split
CogMisp24_S59_552972000,552972000,CogMisp-24,26,39,58,39,0.5199350874013542,0.18342410864511216,3,NA,NA,NA,2,0,2,NA,NA,NA,1,0,3,1004.3333333333334,318.3116921090605,3,1.3333333333333333,3,508.33333333333337,35.35533905932738,2,466.66666666666674,353.5533905932738,2,783.3333333333335,94.28090415820637,0.30500000000000016,0.09500000000000001,3,0.2073446733250104,0.0823973696379519,3,1065.6666666666667,321.23096571366426,3,1,distractor
CogMisp24_S70_571500000,571500000,CogMisp-24,24,100,0,100,0.5178125487503592,0.16370005920949365,6,-0.1981132075471698,0.05781376198380572,2,1,0,6,NA,NA,NA,1,0,6,538.1666666666666,273.3052627862601,6,1.8333333333333333,6,1319.4444444444446,443.89897082139805,6,1319.4444444444446,443.89897082139805,6,1319.4444444444446,443.89897082139805,0.41333333333333355,0.2514093607379541,6,0.30204629629629626,0.23283484096828,6,1090.6666666666667,278.37863902725485,6,-1,distractor
CogMisp24_S71_581112000,581112000,CogMisp-24,25,93,7,93,0.8592898949775811,0.12426385441998988,6,0.6981132075471699,0.08004982428526955,4,1,0,6,NA,NA,NA,1,0,6,202.16666666666666,159.59500827615713,6,0.6666666666666666,6,2247.222222222222,321.69976801474496,6,2247.222222222222,321.69976801474496,6,2247.222222222222,321.69976801474496,0.47500000000000003,0.05531726674375728,6,0.2979768518518519,0.04938370931678563,6,1224,229.43670151046018,6,0,distractor
CogMisp24_S74_535680000,535680000,CogMisp-24,25,96,4,96,0.6331238191657321,0.2032048285384742,5,0.5031446540880504,0.0889442492058551,2,1.2,0.44721359549995793,5,NA,NA,NA,0.8,0.44721359549995793,5,359,197.31869315061527,4,1.2,5,1331.6666666666667,725.584055931649,5,1303.3333333333335,756.4904346902067,5,1360.0000000000002,699.0668383240937,0.34400000000000003,0.12803319881968114,5,0.2194314814814815,0.11570469116362661,5,1136,481.28318067433025,5,0,distractor
CogMisp24_S08_549144000,549144000,CogMisp-24,27,63,37,63,0.7776092115501755,0.3024673665266687,3,NA,NA,NA,2,0,3,NA,NA,NA,1,0,3,132.66666666666666,82.37313477908518,3,0.3333333333333333,3,936.1111111111112,367.2659244461147,3,1133.3333333333335,593.2490576852563,3,1138.888888888889,592.6244204415675,0.27166666666666667,0.03329164059239712,3,0.1361066656842517,0.02803411297865608,3,611.3333333333334,9.814954576223638,3,2,distractor
CogMisp24_S11_544008000,544008000,CogMisp-24,24,98,2,98,0.6211913901539796,0.21524636193063496,4,-0.05974842767295599,0.040024912142634796,2,1.75,0.9574271077563381,4,NA,NA,NA,1,0,4,238.5,23.811761799581316,4,2,4,902.7777777777778,382.9305452286822,4,887.5000000000001,502.10206281341004,4,1125,229.9355787397209,0.5300000000000001,0.26492137198295895,4,0.28254487179487164,0.1235815474968068,4,915.75,425.2366987925666,4,-1,distractor
CogMisp24_S16_528516000,528516000,CogMisp-24,30,81,19,81,0.4461826287715946,0.10149414332750019,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,593.3333333333334,258.0413403571864,3,2.3333333333333335,3,936.1111111111112,383.90657621257185,3,905.5555555555557,426.33233428777044,3,966.6666666666667,344.3996386628637,0.47333333333333316,0.03214550253664317,3,0.33979629629629643,0.04145557950404815,3,1093.6666666666667,134.8937853769896,3,5,distractor
CogMisp24_S17_542916000,542916000,CogMisp-24,24,59,41,59,0.4620260358361892,0.33367193360723635,4,NA,NA,NA,1.6666666666666667,0.5773502691896257,3,NA,NA,NA,0.75,0.5,4,383,153.28731193415845,3,2,4,863.8888888888889,497.0980602270356,3,672.2222222222223,518.0983747570783,3,1061.111111111111,665.9023396309146,0.6062499999999996,0.33058975079898245,4,0.3033055555555555,0.07751462426735123,4,836.75,513.359117317822,4,-1,distractor
CogMisp24_S26_549528000,549528000,CogMisp-24,28,89,11,89,0.708041535881707,0.2707952594582714,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,0.6666666666666666,0.5773502691896257,3,22.5,23.33452377915607,2,1,3,1533.3333333333335,894.5824600213094,3,1733.3333333333335,721.3028336127467,3,1733.3333333333335,721.3028336127467,0.48166666666666663,0.25798901785411976,3,0.2931873219373218,0.1347015362012658,3,1066.3333333333333,347.7388867143468,3,3,distractor
CogMisp24_S30_561996000,561996000,CogMisp-24,28,72,24,72,0.905817949332694,0.012601679229968788,2,NA,NA,NA,2.5,0.7071067811865476,2,NA,NA,NA,1,0,2,96.5,129.4005409571382,2,0,2,687.5,53.033008588991144,2,316.6666666666667,70.71067811865476,2,1141.6666666666667,58.92556509887907,0.3350000000000002,0.05656854249492354,2,0.14673220973782763,0.051444004586324255,2,1282.5,212.83914113715082,2,3,distractor
CogMisp24_S31_533496000,533496000,CogMisp-24,27,67,33,67,0.6168442530167879,0.3094212759134163,6,0.11949685534591198,0.25793832269697964,2,1.5,0.8366600265340756,6,NA,NA,NA,1,0,6,585.3333333333334,342.387889193918,6,1.1666666666666667,6,1108.3333333333335,710.3011880729033,6,961.1111111111112,774.3575592900413,6,1272.2222222222224,759.1418156683877,0.27916666666666673,0.10767621216715716,6,0.1937240090567159,0.10889572661206688,6,907.6666666666666,428.06712869206234,6,2,distractor
