recording_name,trial_number,subject_id,dataset_name,age_months,target_word,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred,data_split
2_casillas_tseltal_2015_45,24,2,casillas_tseltal_2015,45,tzek',skirt-tseltal,target,64,36,0.64,NA,1,NA,0,NA,2,2560,2560,2560,20,all
2_casillas_tseltal_2015_45,25,2,casillas_tseltal_2015,45,ich,chile,distractor,86,14,0.86,NA,1,1,NA,340,0,3440,3440,3440,20,all
2_casillas_tseltal_2015_45,26,2,casillas_tseltal_2015,45,xila,chair,distractor,69,32,0.6831683168316832,NA,1,1,NA,290,1,2760,2760,2760,20,all
2_casillas_tseltal_2015_45,27,2,casillas_tseltal_2015,45,mes,broom,target,50,49,0.5050505050505051,NA,2,NA,0,NA,2,1000,760,1240,20,all
2_casillas_tseltal_2015_45,28,2,casillas_tseltal_2015,45,machit,machete,target,94,10,0.9038461538461539,NA,1,NA,1,NA,0,3760,3760,3760,20,all
2_casillas_tseltal_2015_45,29,2,casillas_tseltal_2015,45,si',firewood,distractor,104,0,1,NA,1,1,NA,65,0,4160,4160,4160,20,all
2_casillas_tseltal_2015_45,30,2,casillas_tseltal_2015,45,bojch,bowl-tseltal,distractor,74,30,0.7115384615384616,NA,1,1,NA,215,1,2960,2960,2960,20,all
3_casillas_tseltal_2015_22,1,3,casillas_tseltal_2015,22,wa,tortilla,distractor,11,84,0.11578947368421053,NA,NA,0,NA,NA,0,NA,440,NA,-3,all
3_casillas_tseltal_2015_22,2,3,casillas_tseltal_2015,22,moch,basket-tseltal,target,106,0,1,NA,1,NA,1,NA,0,4240,4240,4240,-3,all
3_casillas_tseltal_2015_22,3,3,casillas_tseltal_2015,22,pelota,ball,target,74,28,0.7254901960784313,NA,2,NA,0,NA,2,1480,1280,1680,-3,all
3_casillas_tseltal_2015_22,4,3,casillas_tseltal_2015,22,chojak',purse-tseltal,distractor,0,106,0,NA,NA,0,NA,NA,0,NA,NA,NA,-3,all
3_casillas_tseltal_2015_22,5,3,casillas_tseltal_2015,22,baso,cup,distractor,88,16,0.8461538461538461,NA,1,1,NA,465,1,3520,3520,3520,-3,all
3_casillas_tseltal_2015_22,6,3,casillas_tseltal_2015,22,nichim,flower,target,89,11,0.89,NA,2,NA,0,NA,0,1780,1360,2200,-3,all
3_casillas_tseltal_2015_22,7,3,casillas_tseltal_2015,22,balti,bucket,distractor,50,34,0.5952380952380952,NA,1,1,NA,890,1,2000,2000,2000,-3,all
3_casillas_tseltal_2015_22,8,3,casillas_tseltal_2015,22,mut,chicken,target,106,0,1,NA,1,NA,1,NA,0,4240,4240,4240,-3,all
3_casillas_tseltal_2015_22,9,3,casillas_tseltal_2015,22,k'ajk',fire,target,10,93,0.0970873786407767,NA,NA,NA,0,NA,0,NA,240,NA,-3,all
3_casillas_tseltal_2015_22,10,3,casillas_tseltal_2015,22,mexa,table,target,106,0,1,NA,1,NA,1,NA,0,4240,4240,4240,-3,all
3_casillas_tseltal_2015_22,11,3,casillas_tseltal_2015,22,xawin,cat,distractor,34,69,0.3300970873786408,NA,1,0,NA,NA,1,1360,1360,1360,-3,all
3_casillas_tseltal_2015_22,12,3,casillas_tseltal_2015,22,ja',water,target,98,0,1,NA,2,NA,1,NA,0,1960,2000,2000,-3,all
3_casillas_tseltal_2015_22,13,3,casillas_tseltal_2015,22,ixim,corn,distractor,61,43,0.5865384615384616,NA,1,1,NA,1140,1,2440,2440,2440,-3,all
3_casillas_tseltal_2015_22,14,3,casillas_tseltal_2015,22,karo,car,target,106,0,1,NA,1,NA,1,NA,0,4240,4240,4240,-3,all
