recording_name,subject_id,dataset_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred,data_split
119_pomper_saffran_2016_43,119,pomper_saffran_2016,43,0.7302440008750688,0.10838867316204363,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,448.3333333333333,289.75564417856185,3,3,3,2488.888888888889,424.7003300803642,3,2488.888888888889,424.7003300803642,3,2488.888888888889,424.7003300803642,18,distractor
120_pomper_saffran_2016_42,120,pomper_saffran_2016,42,0.6604575582090573,0.25266294101783016,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,648.3333333333334,267.31691553909064,3,3,3,2111.1111111111113,1036.1967495141564,3,2111.1111111111113,1036.1967495141564,3,2111.1111111111113,1036.1967495141564,17,distractor
121_pomper_saffran_2016_42,121,pomper_saffran_2016,42,0.6311368174619569,0.16550362605802205,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,648.3333333333334,289.75564417856185,3,4,3,1888.8888888888891,1040.477098543064,3,1955.5555555555557,926.3628598708759,3,1955.5555555555557,926.3628598708759,17,distractor
122_pomper_saffran_2016_44,122,pomper_saffran_2016,44,0.8319023744673373,0.09487494974171837,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,527.5,252.07472437090289,4,3,4,2850,336.0996324945371,4,2850,336.0996324945371,4,2850,336.0996324945371,19,distractor
123_pomper_saffran_2016_43,123,pomper_saffran_2016,43,0.6479170823142073,0.2154512995781555,5,NA,NA,NA,1.2,0.44721359549995793,5,NA,NA,NA,1,0,5,590,331.19103248729425,5,8,5,1836.6666666666667,811.9250102209086,5,2000.0000000000002,752.7726527090812,5,2000.0000000000002,752.7726527090812,18,distractor
124_pomper_saffran_2016_42,124,pomper_saffran_2016,42,0.8216197903149205,0.1504540632654597,6,NA,NA,NA,1.3333333333333333,0.5163977794943222,6,NA,NA,NA,1,0,6,448.3333333333333,288.38631497813253,6,4,6,2433.3333333333335,1106.797181058933,6,2227.777777777778,1418.3584669401248,6,2638.888888888889,809.5037345783505,17,distractor
125_pomper_saffran_2016_43,125,pomper_saffran_2016,43,0.7617149292924427,0.22077846045518407,5,NA,NA,NA,1.2,0.44721359549995793,5,NA,NA,NA,0.8,0.44721359549995793,5,290,208.16659994661327,4,4,5,2390,1077.6517681205435,5,2300,1232.2066926183015,5,2480,940.9215341001254,18,distractor
126_pomper_saffran_2016_44,126,pomper_saffran_2016,44,0.7681906168585492,0.2158153686033241,6,NA,NA,NA,1,0,6,NA,NA,NA,1,0,6,348.3333333333333,255.27762664727723,6,5,6,2622.2222222222226,755.6209122059573,6,2622.2222222222226,755.6209122059573,6,2622.2222222222226,755.6209122059573,19,distractor
127_pomper_saffran_2016_41,127,pomper_saffran_2016,41,0.7763420902341519,0.1114974719821905,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,671.25,282.38198124762374,4,4,4,2658.3333333333335,376.5093083301651,4,2658.3333333333335,376.5093083301651,4,2658.3333333333335,376.5093083301651,16,distractor
128_pomper_saffran_2016_47,128,pomper_saffran_2016,47,0.8155339805825244,0.1525847926747739,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,565,392.9058411375428,3,2,3,2800,523.8744548500572,3,2800,523.8744548500572,3,2800,523.8744548500572,22,distractor
129_pomper_saffran_2016_45,129,pomper_saffran_2016,45,0.859175709118599,0.18529078322925618,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,465,459.6194077712559,2,1,2,2933.3333333333335,612.8258770283414,2,2933.3333333333335,612.8258770283414,2,2933.3333333333335,612.8258770283414,20,distractor
130_pomper_saffran_2016_44,130,pomper_saffran_2016,44,0.8895501421191174,0.03712434660595908,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,340,108.01234497346434,4,1,4,2800,291.8650119236378,4,2800,291.8650119236378,4,2800,291.8650119236378,19,distractor
131_pomper_saffran_2016_42,131,pomper_saffran_2016,42,0.8960726654366004,0.08022584346231719,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,358.75,190.80421903092184,4,1,4,3075,254.40562537456262,4,3075,254.40562537456262,4,3075,254.40562537456262,17,distractor
132_pomper_saffran_2016_41,132,pomper_saffran_2016,41,0.9030433159073936,0.08689286087883177,5,NA,NA,NA,1,0,5,NA,NA,NA,1,0,5,335,225.97013076953334,5,1,5,3106.666666666667,301.2935076927113,5,3106.666666666667,301.2935076927113,5,3106.666666666667,301.2935076927113,16,distractor
133_pomper_saffran_2016_45,133,pomper_saffran_2016,45,0.7474226804123711,0.35719827090866835,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,290,282.842712474619,2,2,2,2216.666666666667,872.0983634634088,2,2216.666666666667,872.0983634634088,2,2216.666666666667,872.0983634634088,20,distractor
134_pomper_saffran_2016_44,134,pomper_saffran_2016,44,0.8980582524271845,0.03432557190225965,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,352.5,88.38834764831844,2,1,2,3083.3333333333335,117.85113019775814,2,3083.3333333333335,117.85113019775814,2,3083.3333333333335,117.85113019775814,19,distractor
135_pomper_saffran_2016_46,135,pomper_saffran_2016,46,0.5689831374552887,0.060340742186077365,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,1115,35.35533905932738,2,2,2,1883.3333333333335,306.41293851417055,2,1883.3333333333335,306.41293851417055,2,1883.3333333333335,306.41293851417055,21,distractor
136_pomper_saffran_2016_42,136,pomper_saffran_2016,42,0.6302921428272761,0.2686633228555717,6,NA,NA,NA,1.1666666666666667,0.408248290463863,6,NA,NA,NA,1,0,6,502.5,430.62454644388305,6,7,6,1838.8888888888891,1106.6298521319718,6,1705.5555555555557,1254.222497834445,6,1905.5555555555557,1056.9172503436937,17,distractor
137_pomper_saffran_2016_45,137,pomper_saffran_2016,45,0.7796807146221824,0.08525341697787563,5,NA,NA,NA,1.2,0.44721359549995793,5,NA,NA,NA,1,0,5,470,219.65882636488797,5,5,5,2416.666666666667,794.774601171091,5,2393.3333333333335,845.0509517840395,5,2440,744.7594690010103,20,distractor
138_pomper_saffran_2016_43,138,pomper_saffran_2016,43,0.8800309597523219,0.1280673272427648,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,290,141.4213562373095,2,1,2,2400,1272.7922061357858,2,2400,1272.7922061357858,2,2400,1272.7922061357858,18,distractor
139_pomper_saffran_2016_45,139,pomper_saffran_2016,45,0.4567604226156482,0.28051497628084,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,0.3333333333333333,0.5773502691896257,3,515,NA,1,4,3,1050,486.76939555034113,3,1088.888888888889,483.4291092846021,3,1088.888888888889,483.4291092846021,20,distractor
140_pomper_saffran_2016_46,140,pomper_saffran_2016,46,0.7184466019417476,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,815,NA,1,1,1,2466.666666666667,NA,1,2466.666666666667,NA,1,2466.666666666667,NA,21,distractor
141_pomper_saffran_2016_47,141,pomper_saffran_2016,47,0.974356603482817,0.022210912468136893,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,123.33333333333333,76.37626158259734,3,0,3,2727.7777777777783,1049.382534495264,3,3044.444444444445,501.47929317318926,3,3044.444444444445,501.47929317318926,22,distractor
142_pomper_saffran_2016_46,142,pomper_saffran_2016,46,0.6448946145548087,0.41428368370585517,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,456.6666666666667,142.15601757693318,3,3,3,2222.222222222222,1434.624741229618,3,2222.222222222222,1434.624741229618,3,2222.222222222222,1434.624741229618,21,distractor
143_pomper_saffran_2016_45,143,pomper_saffran_2016,45,0.8339566922602181,0.11907760215926504,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,515,349.40425488727715,4,3,4,2633.3333333333335,570.250107571393,4,2633.3333333333335,570.250107571393,4,2633.3333333333335,570.250107571393,20,distractor
144_pomper_saffran_2016_46,144,pomper_saffran_2016,46,0.7186522231496532,0.09796052782630507,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,815,246.22144504490262,3,3,3,2466.666666666667,328.29526005987026,3,2466.666666666667,328.29526005987026,3,2466.666666666667,328.29526005987026,21,distractor
145_pomper_saffran_2016_47,145,pomper_saffran_2016,47,0.8444071938839454,0.22994478271133625,5,NA,NA,NA,1.4,0.5477225575051661,5,NA,NA,NA,1,0,5,180,54.772255750516614,5,2,5,2380,1301.8363099014323,5,2500,1188.603288645029,5,2500,1188.603288645029,22,distractor
146_pomper_saffran_2016_43,146,pomper_saffran_2016,43,0.8325437355158104,0.17780423853861158,5,NA,NA,NA,1,0,5,NA,NA,NA,1,0,5,275,211.8372016431486,5,3,5,2766.666666666667,809.6638534327413,5,2766.666666666667,809.6638534327413,5,2766.666666666667,809.6638534327413,18,distractor
147_pomper_saffran_2016_46,147,pomper_saffran_2016,46,0.748334080694107,0.176378256756989,4,NA,NA,NA,1.25,0.5,4,NA,NA,NA,1,0,4,327.5,274.24137786507225,4,4,4,2258.3333333333335,1044.3410114268943,4,2283.3333333333335,1000.1851680415836,4,2283.3333333333335,1000.1851680415836,21,distractor
148_pomper_saffran_2016_44,148,pomper_saffran_2016,44,0.9076574319048007,0.06812914788261021,4,NA,NA,NA,1.25,0.5,4,NA,NA,NA,1,0,4,240,189.29694486000912,4,1,4,2712.5,839.2429348548035,4,2608.3333333333335,1043.6314802968845,4,2816.666666666667,637.4137559672652,19,distractor
149_pomper_saffran_2016_44,149,pomper_saffran_2016,44,0.8821136651444799,0.06259493245990855,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,271.25,172.45168405479063,4,1,4,2808.3333333333335,125.83057392117921,4,2208.3333333333335,1276.3881332363862,4,2808.3333333333335,125.83057392117921,19,distractor
150_pomper_saffran_2016_43,150,pomper_saffran_2016,43,0.8818994119711722,0.08545655392040903,5,NA,NA,NA,1.2,0.44721359549995793,5,NA,NA,NA,1,0,5,360,225.27760652137619,5,2,5,2743.3333333333335,881.8856060863122,5,2733.3333333333335,903.0811456096045,5,2753.3333333333335,860.7490278175683,18,distractor
151_pomper_saffran_2016_45,151,pomper_saffran_2016,45,0.8854166666666667,0.1620453040219171,2,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,1,0,2,90,70.71067811865476,2,1,2,2366.666666666667,1602.775370689508,2,2133.3333333333335,1932.7585352432302,2,2600.0000000000005,1272.7922061357858,20,distractor
152_pomper_saffran_2016_46,152,pomper_saffran_2016,46,0.935937053490245,0.04951060037488125,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,206.66666666666666,104.08329997330664,3,0,3,3155.5555555555557,323.7511618740771,3,3155.5555555555557,323.7511618740771,3,3155.5555555555557,323.7511618740771,21,distractor
153_pomper_saffran_2016_45,153,pomper_saffran_2016,45,0.5827571305099395,0.5068860189905006,3,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,0.6666666666666666,0.5773502691896257,3,140,141.4213562373095,2,1,3,2116.666666666667,1060.6601717798214,2,2150,1013.5197197007183,2,2150,1013.5197197007183,20,distractor
154_pomper_saffran_2016_41,154,pomper_saffran_2016,41,0.8761904761904762,0.16021527467867355,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,381.6666666666667,401.8187817080398,3,1,3,2238.888888888889,1137.533068302404,3,2211.1111111111113,1182.4331474329315,3,2266.666666666667,1092.9064207170002,16,distractor
155_pomper_saffran_2016_44,155,pomper_saffran_2016,44,0.7377136752136753,0.20680115412164474,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,473.3333333333333,225.46248764114472,3,4,3,2233.3333333333335,1248.9995996796797,3,2266.666666666667,1193.0353445448854,3,2266.666666666667,1193.0353445448854,19,distractor
156_pomper_saffran_2016_46,156,pomper_saffran_2016,46,0.6484993476433908,0.280207014403723,4,NA,NA,NA,1,0,4,NA,NA,NA,1,0,4,558.75,310.4935587093555,4,4,4,2075,860.8243250039573,4,2075,860.8243250039573,4,2075,860.8243250039573,21,distractor
157_pomper_saffran_2016_46,157,pomper_saffran_2016,46,0.8285586835844567,0.0928743541903426,2,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,1,0,2,227.5,159.0990257669732,2,2,2,2166.666666666667,1319.9326582148885,2,1816.6666666666667,1814.907405045472,2,2516.666666666667,824.9579113843054,21,distractor
158_pomper_saffran_2016_47,158,pomper_saffran_2016,47,0.7015941295546558,0.20131836562002398,4,NA,NA,NA,1,0,4,NA,NA,NA,0.5,0.5773502691896257,4,515,106.06601717798213,2,4,4,2200,774.5966692414835,4,2200,774.5966692414835,4,2200,774.5966692414835,22,distractor
159_pomper_saffran_2016_47,159,pomper_saffran_2016,47,0.714092627342199,0.17170606556936352,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,823.3333333333334,421.5546623313913,3,2,3,2455.5555555555557,562.0728831085216,3,2455.5555555555557,562.0728831085216,3,2455.5555555555557,562.0728831085216,22,distractor
160_pomper_saffran_2016_43,160,pomper_saffran_2016,43,0.8045725023488881,0.04296232870347328,2,NA,NA,NA,1.5,0.7071067811865476,2,NA,NA,NA,1,0,2,427.5,123.74368670764582,2,1,2,2033.3333333333335,1178.5113019775795,2,2200,942.8090415820635,2,2200,942.8090415820635,18,distractor
161_pomper_saffran_2016_44,161,pomper_saffran_2016,44,0.7512345423999559,0.015054058207619112,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,481.6666666666667,326.27953250753154,3,3,3,2072.2222222222226,743.9260218099149,3,2211.1111111111113,504.79185296002436,3,2211.1111111111113,504.79185296002436,19,distractor
162_pomper_saffran_2016_45,162,pomper_saffran_2016,45,0.7766990291262136,0.2825559652593252,3,NA,NA,NA,1,0,3,NA,NA,NA,0.6666666666666666,0.5773502691896257,3,252.5,194.45436482630058,2,2,3,2666.666666666667,970.1088140570167,3,2666.666666666667,970.1088140570167,3,2666.666666666667,970.1088140570167,20,distractor
163_pomper_saffran_2016_46,163,pomper_saffran_2016,46,0.8080248210400537,0.15847283657437883,7,NA,NA,NA,1.4285714285714286,0.5345224838248488,7,NA,NA,NA,1,0,7,268.57142857142856,194.95115383334456,7,7,7,1964.2857142857144,771.1480481524362,7,1995.2380952380954,829.4193800102021,7,2176.190476190476,596.8169536721256,21,distractor
164_pomper_saffran_2016_45,164,pomper_saffran_2016,45,0.8069425181075667,0.10512465645856077,3,NA,NA,NA,1,0,3,NA,NA,NA,1,0,3,540,204.63381929681125,3,2,3,2622.2222222222226,596.5952781626133,3,2622.2222222222226,596.5952781626133,3,2622.2222222222226,596.5952781626133,20,distractor
165_pomper_saffran_2016_46,165,pomper_saffran_2016,46,0.47674418604651164,NA,1,NA,NA,NA,2,NA,1,NA,NA,NA,1,NA,1,915,NA,1,3,1,683.3333333333334,NA,1,900.0000000000001,NA,1,900.0000000000001,NA,21,distractor
166_pomper_saffran_2016_47,166,pomper_saffran_2016,47,0.869356684981685,0.03596069392674889,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,NA,NA,NA,1,0,3,331.6666666666667,14.433756729740644,3,1,3,2361.1111111111113,1279.7930967036702,3,2511.1111111111113,1019.9854755683388,3,2511.1111111111113,1019.9854755683388,22,distractor
167_pomper_saffran_2016_46,167,pomper_saffran_2016,46,0.8829716352560442,0.012989873288502233,2,NA,NA,NA,1,0,2,NA,NA,NA,1,0,2,402.5,17.67766952966369,2,1,2,3016.666666666667,23.57022603955169,2,3016.666666666667,23.57022603955169,2,3016.666666666667,23.57022603955169,21,distractor
168_weisleder_stl_18,168,weisleder_stl,18,0.2763328181811637,0.29238358483965515,12,NA,NA,NA,1,0,7,NA,NA,NA,0.4166666666666667,0.5149286505444373,12,960,89.09264840602731,5,9,12,1480.9523809523812,772.6474791158819,7,1329.1666666666667,834.2732794246168,8,1480.9523809523812,772.6474791158819,-7,distractor
169_weisleder_stl_18,169,weisleder_stl,18,0.43568319297999664,0.23707379788393276,8,NA,NA,NA,1,0,7,NA,NA,NA,0.75,0.4629100498862757,8,815,356.72117963473937,6,10,8,1600,592.233687610508,7,1600,592.233687610508,7,1600,592.233687610508,-7,distractor
170_weisleder_stl_19,170,weisleder_stl,19,0.3687940081868012,0.36661490093024396,10,NA,NA,NA,1.2,0.44721359549995793,5,NA,NA,NA,0.5,0.5270462766947299,10,655,321.90837205639747,5,6,10,2193.3333333333335,783.6524172814827,5,1633.3333333333335,1148.1063313770846,7,2200,769.5597587076797,-6,distractor
171_weisleder_stl_20,171,weisleder_stl,20,0.6105081415058273,0.23877421195807166,18,NA,NA,NA,1.0555555555555556,0.23570226039551584,18,NA,NA,NA,1,0,18,615,282.4524947043412,18,23,18,1928.703703703704,862.5051966416445,18,1935.1851851851852,852.1769295426478,18,1935.1851851851852,852.1769295426478,-5,distractor
172_weisleder_stl_19,172,weisleder_stl,19,0.6093640805701154,0.2297698451143528,21,NA,NA,NA,1.0476190476190477,0.21821789023599236,21,NA,NA,NA,0.9523809523809523,0.21821789023599236,21,573.75,222.467472489327,20,29,21,1911.1111111111113,801.3414678825427,21,1925.3968253968255,787.4646208564097,21,1925.3968253968255,787.4646208564097,-6,distractor
173_weisleder_stl_19,173,weisleder_stl,19,0.4551925240511832,0.3400346674781209,18,NA,NA,NA,1,0,13,NA,NA,NA,0.5555555555555556,0.5113099925649136,18,742.5,350.48577400199537,10,13,18,2133.3333333333335,730.5502745901227,13,2133.3333333333335,730.5502745901227,13,2133.3333333333335,730.5502745901227,-6,distractor
174_weisleder_stl_19,174,weisleder_stl,19,0.6617468983976625,0.26683238840712187,11,NA,NA,NA,1,0,10,NA,NA,NA,0.9090909090909091,0.30151134457776363,11,697.5,317.33482142508234,10,7,11,2363.3333333333335,703.6851849415141,10,2306.666666666667,843.5375246872871,10,2363.3333333333335,703.6851849415141,-6,distractor
175_weisleder_stl_20,175,weisleder_stl,20,0.5577884132928378,0.25473540763691077,18,NA,NA,NA,1,0,16,NA,NA,NA,0.8333333333333334,0.3834824944236852,18,731.6666666666666,280.41211168733844,15,20,18,2047.9166666666667,570.3759319113174,16,2047.9166666666667,570.3759319113174,16,2047.9166666666667,570.3759319113174,-5,distractor
176_weisleder_stl_19,176,weisleder_stl,19,0.36699344946767626,0.2889431812627462,9,NA,NA,NA,1,0,6,NA,NA,NA,0.5555555555555556,0.5270462766947299,9,960,340.22051672408,5,7,9,1744.4444444444446,482.4321099810219,6,1744.4444444444446,482.4321099810219,6,1744.4444444444446,482.4321099810219,-6,distractor
177_weisleder_stl_18,177,weisleder_stl,18,0.4899097811066621,0.22316049931832876,12,NA,NA,NA,1,0,11,NA,NA,NA,0.8333333333333334,0.3892494720807615,12,947.5,333.968145520231,10,14,12,1769.69696969697,584.323834388384,11,1769.69696969697,584.323834388384,11,1769.69696969697,584.323834388384,-7,distractor
178_weisleder_stl_18,178,weisleder_stl,18,0.5851775774975798,0.22285202297141163,17,NA,NA,NA,1.0625,0.25,16,NA,NA,NA,0.9411764705882353,0.24253562503633297,17,540,178.41898254763512,16,26,17,1922.9166666666667,647.2412968100045,16,1908.3333333333335,670.0469856382932,16,1937.5000000000002,629.0351223780634,-7,distractor
179_weisleder_stl_19,179,weisleder_stl,19,0.6190780100354295,0.2115529266567342,18,NA,NA,NA,1,0,18,NA,NA,NA,1,0,18,552.5,284.81805337690895,18,20,18,1935.1851851851852,712.6744457674653,18,1935.1851851851852,712.6744457674653,18,1935.1851851851852,712.6744457674653,-6,distractor
180_weisleder_stl_18,180,weisleder_stl,18,0.37143199514029035,0.34093664100488114,15,NA,NA,NA,1,0,9,NA,NA,NA,0.5333333333333333,0.5163977794943222,15,1002.5,408.39406739779446,8,8,15,2040.7407407407409,733.4806249387191,9,1873.3333333333335,870.9013352857311,10,2040.7407407407409,733.4806249387191,-7,distractor
181_weisleder_stl_19,181,weisleder_stl,19,0.7323949360880361,0.18774276302316,6,NA,NA,NA,1,0,6,NA,NA,NA,1,0,6,644.1666666666666,243.62710577164165,6,6,6,2411.1111111111113,678.123773253712,6,2411.1111111111113,678.123773253712,6,2411.1111111111113,678.123773253712,-6,distractor
182_weisleder_stl_19,182,weisleder_stl,19,0.5691542107039893,0.2153860868485749,13,NA,NA,NA,1,0,13,NA,NA,NA,0.7692307692307693,0.4385290096535146,13,897.5,321.0334873498402,10,13,13,1851.2820512820515,684.4320955706954,13,1851.2820512820515,684.4320955706954,13,1851.2820512820515,684.4320955706954,-6,distractor
183_weisleder_stl_18,183,weisleder_stl,18,0.35430334198549585,0.3338401805089496,13,NA,NA,NA,1,0,8,NA,NA,NA,0.46153846153846156,0.5188745216627708,13,860.8333333333334,227.71509977747777,6,10,13,1858.3333333333335,824.5730015715012,8,1858.3333333333335,824.5730015715012,8,1858.3333333333335,824.5730015715012,-7,distractor
184_weisleder_stl_19,184,weisleder_stl,19,0.3727380911206242,0.3384662336541148,16,NA,NA,NA,1,0,10,NA,NA,NA,0.625,0.5,16,875,387.1548642195896,10,11,16,1960.0000000000002,695.4526015392094,10,1960.0000000000002,695.4526015392094,10,1960.0000000000002,695.4526015392094,-6,distractor
185_weisleder_stl_19,185,weisleder_stl,19,0.5517983109291938,0.3000855610896239,15,NA,NA,NA,1,0,13,NA,NA,NA,0.8,0.4140393356054125,15,560.8333333333334,193.01240343249415,12,17,15,2092.3076923076924,752.668566840659,13,2092.3076923076924,752.668566840659,13,2092.3076923076924,752.668566840659,-6,distractor
186_weisleder_stl_19,186,weisleder_stl,19,0.4916822959135161,0.28822011735110564,14,NA,NA,NA,1.0833333333333333,0.28867513459481287,12,NA,NA,NA,0.7857142857142857,0.4258153136263201,14,567.2727272727273,341.7701247649042,11,16,14,1716.6666666666667,827.4946977156258,12,1625.6410256410256,888.3144511391021,13,1744.4444444444446,812.818184265953,-6,distractor
187_weisleder_stl_19,187,weisleder_stl,19,0.36120145789436403,0.32781647590435137,9,NA,NA,NA,1,0,6,NA,NA,NA,0.4444444444444444,0.5270462766947299,9,615,406.71447806374766,4,6,9,1788.888888888889,804.8924473815442,6,1788.888888888889,804.8924473815442,6,1788.888888888889,804.8924473815442,-6,distractor
188_weisleder_stl_18,188,weisleder_stl,18,0.3764403510722977,0.3006090009899579,18,NA,NA,NA,1,0,12,NA,NA,NA,0.6111111111111112,0.5016313257045503,18,1053.6363636363637,219.47768575746954,11,14,18,1841.6666666666667,528.6011652646937,12,1841.6666666666667,528.6011652646937,12,1841.6666666666667,528.6011652646937,-7,distractor
189_weisleder_stl_19,189,weisleder_stl,19,0.06882799739942597,0.1767208133450847,13,NA,NA,NA,1,0,2,NA,NA,NA,0.07692307692307693,0.2773500981126146,13,1240,NA,1,2,13,1466.666666666667,612.8258770283412,2,1466.666666666667,612.8258770283412,2,1466.666666666667,612.8258770283412,-6,distractor
190_weisleder_stl_18,190,weisleder_stl,18,0.43761255343305216,0.24259904634045804,11,NA,NA,NA,1,0,9,NA,NA,NA,0.9090909090909091,0.30151134457776363,11,770,283.77416686121694,10,14,11,1533.3333333333335,701.9813229550897,9,1413.3333333333335,762.905427532158,10,1533.3333333333335,701.9813229550897,-7,distractor
191_weisleder_stl_19,191,weisleder_stl,19,0.7693344760172611,0.09096630927417548,15,NA,NA,NA,1,0,15,NA,NA,NA,1,0,15,590,234.71106858068222,15,13,15,2562.2222222222226,348.6633585080852,15,2562.2222222222226,348.6633585080852,15,2562.2222222222226,348.6633585080852,-6,distractor
192_weisleder_stl_18,192,weisleder_stl,18,0.32264073530646825,0.35651049643880167,12,NA,NA,NA,1,0,6,NA,NA,NA,0.4166666666666667,0.5149286505444373,12,895,377.6572520156339,5,6,12,2072.2222222222226,517.436702158574,6,2072.2222222222226,517.436702158574,6,2072.2222222222226,517.436702158574,-7,distractor
193_weisleder_stl_19,193,weisleder_stl,19,0.2858469933456138,0.29195886725789305,15,NA,NA,NA,1.125,0.3535533905932738,8,NA,NA,NA,0.4666666666666667,0.5163977794943222,15,768.5714285714286,207.3787655015633,7,12,15,1552.0833333333335,878.6460318048157,8,1316.6666666666667,922.5902879968837,10,1562.5,865.4639089978148,-6,distractor
194_weisleder_stl_19,194,weisleder_stl,19,0.31064023415008635,0.24782486878643306,11,NA,NA,NA,1,0,8,NA,NA,NA,0.6363636363636364,0.504524979109513,11,890,481.10116746203533,7,10,11,1258.3333333333335,582.7548151694456,8,1258.3333333333335,582.7548151694456,8,1258.3333333333335,582.7548151694456,-6,distractor
195_weisleder_stl_19,195,weisleder_stl,19,0.5637598859665675,0.3228218734042245,10,NA,NA,NA,1.125,0.3535533905932738,8,NA,NA,NA,0.8,0.4216370213557839,10,640,234.13976290119663,8,11,10,2195.8333333333335,734.7254103210455,8,2254.166666666667,627.9059428098074,8,2254.166666666667,627.9059428098074,-6,distractor
196_weisleder_stl_19,196,weisleder_stl,19,0.4832997674134672,0.363418633984682,14,NA,NA,NA,1,0,10,NA,NA,NA,0.7142857142857143,0.4688072309384954,14,847.5,377.1328236399832,10,10,14,2260,747.8033675661069,10,2260,747.8033675661069,10,2260,747.8033675661069,-6,distractor
310_fmw_2013_18,310,fmw_2013,18,0.4788622795562192,0.33849386033114326,20,0.13983883647798745,0.11651584305722737,8,1.1875,0.4031128874149275,16,NA,NA,NA,0.5925925925925926,0.5007117441325405,20,779.0625,330.90390725002527,15,21,20,2178.125,538.7474757180702,16,2020.8333333333335,761.1759907464824,16,2293.75,606.5346315415628,-7,distractor
310_fmw_2013_24,310,fmw_2013,24,0.4286522918861395,0.3462047952235367,19,-0.22602201257861637,0.11673376793474557,6,1,0,13,NA,NA,NA,0.5789473684210527,0.5072572735017881,19,726.3636363636364,220.33033051637386,11,15,19,2017.948717948718,698.0946800658077,13,2017.948717948718,698.0946800658077,13,2017.948717948718,698.0946800658077,-1,distractor
