recording_name,age_months,exp_to_target_lang,fre_exp,eng_exp,mean_prop_looking,sd_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,mean_number_fixations,sd_number_fixations,prop_shift_distractor_initial,sd_prop_shift_distractor_initial,mean_prop_shift_target_initial,sd_prop_shift_target_initial,mean_RT,sd_RT,total_aoi_switches,mean_duration_of_look,sd_duration_of_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latencey,mean_first_look_dur,sd_first_look_dur,exp_to_target_lang_centred,age_months_centred
CogMisp24_S52_522864000,31,36,64,36,0.6553277362196027,0.3088995609830219,0.3635220125786164,0.19790622888444845,1.5454545454545454,0.6875516509523286,1,0,0.4,0.5477225575051661,130,68.12635319756959,12,1180.5555555555557,780.1392721499267,0.2427272727272727,0.12378133212168224,0.18065248640248643,0.09472131640596738,457.09090909090907,112.47529021563318,1343.939393939394,777.6486184243972,-0.14,6
CogMisp24_S56_542736000,29,92,8,92,0.6843616868598593,0.24789686832549557,0.350104821802935,0.39526172719493846,1.5833333333333333,0.6685579234215214,1,0,0.2,0.44721359549995793,171.71428571428572,89.38253797715802,15,1224.7685185185187,644.3916060859377,0.2558333333333334,0.12860852038318274,0.19647916666666665,0.08729186012851918,474.75,131.43966815096712,1169.4444444444446,619.3770629656431,0.42000000000000004,4
CogMisp24_S68_585456000,25,35,65,35,0.6812764920345047,0.31191433240145894,0.45440251572327045,0.14840444790654903,1.6666666666666667,0.7071067811865476,1,0,1,0,213.33333333333334,80.74073734284737,8,1142.5925925925926,767.2036666031927,0.13050000000000006,0.14906094950276771,0.05906568894068891,0.13083157539333992,407.7,192.30938614638652,1268.5185185185187,684.2191638631082,-0.15000000000000002,0
CogMisp24_S72_592776000,25,99,1,99,0.5370743897632009,0.3140897205377301,0.05345911949685536,0.23028851515974078,1.2222222222222223,0.44095855184409843,0.75,0.5,0,NA,182.33333333333334,34.42867022313428,9,959.2592592592594,608.5108822586171,0.041874999999999996,0.1927051318910392,0.013784226190476145,0.16324664684087772,322.625,190.2156201337239,994.4444444444446,613.1657379715718,0.49,0
CogMisp24_S75_549624000,24,100,0,100,0.792676348681791,0.16643754430813343,0.5607966457023061,0.11225431429284655,1.6666666666666667,1,1,0,0.3333333333333333,0.5163977794943222,516,542.6960475256844,9,1392.5925925925926,761.6393645321507,0.26777777777777767,0.07399793540663445,0.16902777777777786,0.05436328098491151,532.8888888888889,101.14771925807874,1161.111111111111,763.1258815628723,0.5,-1
CogMisp24_S76_602136000,25,98,2,98,0.8302759380094265,0.15030749034648758,0.6325995807127883,0.17455126502173943,1.25,0.45226701686664544,1,0,0.6666666666666666,0.5773502691896257,246.25,182.86978192926557,9,1825.6944444444446,672.6198058328741,0.28136363636363654,0.1318728726670294,0.1792727272727272,0.08216558561585234,425.45454545454544,150.22873469237743,1801.388888888889,626.4562160058679,0.48,0
CogMisp24_S01_540060000,25,48,52,48,0.6929706607130521,0.18061499307631856,0.37368972746331236,0.1591638600866989,1.0833333333333333,0.28867513459481287,1,0,0.4,0.5477225575051661,321.6666666666667,188.03155763505941,14,1705.5555555555557,566.5923896655655,0.10458333333333336,0.09141459833023814,0.08749652777777779,0.09615654399341077,326.1666666666667,172.43013517118032,1695.8333333333335,587.2863892772444,-0.020000000000000018,0
CogMisp24_S02_587580000,25,38,62,38,0.7193293962008211,0.25678124169771044,0.1808176100628931,0.08190199100887866,1.875,0.6408699444616557,1,NA,0.5,0.7071067811865476,1138,NA,8,757.2916666666667,272.09641367231086,0.14857142857142863,0.23165553244912093,0.03713670319827944,0.16019740087070897,461.85714285714283,165.06708592915444,618.75,414.65586228459875,-0.12,0
CogMisp24_S07_563760000,27,100,0,100,0.7961013915094066,0.18823094617971478,0.5220125786163522,0.2523572660092941,1.2727272727272727,0.46709936649691375,1,0,0,0,243.88888888888889,149.06747167343755,9,1660.6060606060607,761.0308333391818,0.27818181818181814,0.12992830190671956,0.18219880119880125,0.06583216895568852,384.6363636363636,128.6835441906017,1606.0606060606062,824.7650415344808,0.5,2
CogMisp24_S09_547320000,28,59,40,59,0.7387838225305396,0.27839827692100816,0.48364779874213837,0.2551708046611951,1.3636363636363635,0.504524979109513,1,0,0.8,0.44721359549995793,298.4,101.34495547386658,10,1365.1515151515152,721.0025637747046,0.19545454545454552,0.10652357826919226,0.11001060606060617,0.05761548898262579,466.3636363636364,109.56027813698971,1230.3030303030305,865.5704022274105,0.08999999999999997,3
CogMisp24_S12_536196000,30,71,24,71,0.8126330618295622,0.12541714104325485,0.520125786163522,0.1978673615752354,1.4545454545454546,0.5222329678670935,1,0,NA,NA,333.57142857142856,285.84777833831834,11,1264.3939393939395,601.8154353136999,0.2900000000000001,0.12437845472588897,0.24525427472214315,0.10482674397324981,422.54545454545456,161.78897591391302,751.5151515151516,621.577497870206,0.20999999999999996,5
CogMisp24_S15_533280000,26,96,4,96,0.6317362678429594,0.27648863214154207,0.3223270440251572,0.13146258917209902,1.8571428571428572,0.3779644730092272,0.8,0.44721359549995793,1,0,201,92.8619046398109,8,622.6190476190477,287.0957014637137,0.0707142857142858,0.17515299434657516,0.0596220446220446,0.13512688384590446,528.1428571428571,185.51857819944303,488.8888888888889,180.63673388773844,0.45999999999999996,1
CogMisp24_S33_544764000,25,65,35,65,0.6522427792213883,0.19963910023257211,0.02044025157232704,0.1484218987612947,1.875,0.6408699444616557,1,NA,0.4,0.5477225575051661,638,NA,15,776.0416666666667,161.98407108637036,0.0906249999999999,0.08723684919311829,0.04250613897596661,0.055921844734207665,366.25,73.4744853673709,566.6666666666667,317.4801581101578,0.15000000000000002,0
CogMisp24_S37_582792000,24,100,0,100,0.6793692074974212,0.2781514586429144,0.10377358490566037,0.34978393258366075,1.4444444444444444,0.8819171036881969,1,0,0.4,0.5477225575051661,846.5,34.64823227814083,8,1258.0246913580247,777.9915931854376,0.2105555555555556,0.11441275181454996,0.15519844778465458,0.1101836669221119,475.55555555555554,125.0231089750122,1214.8148148148148,768.9027375117652,0.5,-1
CogMisp24_S51_574128000,24,71,20,71,0.741946488651702,0.19791189167311307,0.42138364779874216,0.3076979704855433,1.3,0.48304589153964794,1,0,0.4,0.5477225575051661,401.8,207.35404505338207,9,1490.8333333333335,690.1360798001908,0.17649999999999993,0.10488220906225122,0.14485484848484842,0.06564823913324544,424.7,132.307764112483,1438.3333333333335,642.8644424433699,0.20999999999999996,-1
CogMisp24_S54_607272000,30,45,55,45,0.538735032216315,0.16266440274934416,0.2578616352201258,0.08004982428526959,1.5,0.5477225575051661,1,0,0,NA,266,149.80320423809366,11,765.2777777777778,410.09540443748057,0.2187500000000001,0.057063561052566554,0.16806547619047607,0.05867133892250913,512,28.69378562220979,677.7777777777778,484.7297834494627,-0.04999999999999999,5
CogMisp24_S55_562620000,31,26,74,26,0.6363609609844644,0.28230724064066004,0.19182389937106917,0.4069284456254966,1.875,1.1259916264596033,1,NA,0.5,0.7071067811865476,872,NA,12,874.3055555555557,501.8918134580657,0.2638888888888888,0.11493959766377762,0.1300076312576313,0.062077141331993574,412.44444444444446,173.20083076526444,683.3333333333334,567.2266141023637,-0.24,6
CogMisp24_S60_581484000,24,95,0,95,0.9383060763196384,0.08248451282952186,0.7169811320754718,0.1245219488881971,2.25,0.9574271077563381,1,NA,1,0,321,NA,1,1063.1944444444446,757.688217662902,0.3400000000000001,0.06442049363362543,0.26428571428571435,0.020934969767918657,491.5,68.80164726710159,737.5,930.98663315383385,0.44999999999999996,-1
CogMisp24_S66_576948000,26,87,13,87,0.7719481224960018,0.25413951627414955,0.5230607966457024,0.2578523382185645,1.5,0.7977240352174656,1,0,0.75,0.5,157.66666666666666,79.85152889373293,10,1484.9537037037037,822.3608079471184,0.2625,0.132639292135407,0.1439097222222222,0.0924080997090354,528.6666666666666,110.95071250812501,1418.0555555555557,895.3713278940837,0.37,1
CogMisp24_S69_591408000,25,39,61,39,0.8178572537930936,0.23669155572127468,0.5949685534591195,0.34527226285054674,1.3636363636363635,0.674199862463242,1,0,0.5714285714285714,0.5345224838248488,446.75,113.9455279216053,10,1752.020202020202,762.469480171529,0.10650000000000008,0.11953730240668264,0.06899583333333328,0.0936229683596674,405,235.5046590716295,1509.0909090909092,940.1939408785012,-0.10999999999999999,0
CogMisp24_S04_563532000,27,62,38,62,0.7300369676869375,0.25619519011293623,0.37631027253668764,0.3106554022643887,1.6666666666666667,0.6513389472789296,1,0,0.5,0.5773502691896257,302.3333333333333,243.913645921393,17,996.7592592592594,606.8490417281015,0.06791666666666667,0.1432172274638224,0.04122238872238874,0.12165217470872944,403.6666666666667,147.6582869227789,975.0000000000001,560.0099205470482,0.12,2
CogMisp24_S10_560100000,26,96,0,96,0.8100973687742578,0.22754864686290863,0.5188679245283019,0.2635762941747405,1.1666666666666667,0.408248290463863,1,NA,0.3333333333333333,0.5773502691896257,288,NA,4,1575,861.958364552617,0.1616666666666667,0.08500980335624052,0.097416666666666707,0.0827991881334325,466.1666666666667,191.50291555656972,1433.3333333333335,945.4569735788557,0.45999999999999996,1
CogMisp24_S14_554568000,29,42,58,42,0.6986995668041849,0.23495943412647888,0.2945492662473794,0.21437112950031387,1.5833333333333333,0.7929614610987591,1,0,0.6,0.5477225575051661,383.7142857142857,205.7309847719543,14,1015.9722222222223,552.4675859285172,0.26291666666666663,0.129060562480871,0.19490277777777776,0.09670562063442631,378.9166666666667,165.62468982246543,988.8888888888889,502.43514749774175,-0.08000000000000002,4
CogMisp24_S19_531828000,30,87,13,87,0.7753582161630884,0.16889900464058202,0.5056603773584906,0.27405158715544137,1.4545454545454546,0.6875516509523286,1,0,0.75,0.5,296.6666666666667,190.354056081468,15,1645.4545454545455,806.7369428441312,0.11863636363636353,0.08689335156071804,0.07819696969696978,0.06742582624969866,443.6363636363636,135.90089972275587,1559.0909090909092,779.4001837725256,0.37,5
CogMisp24_S21_561504000,28,30,65,30,0.6676175777371354,0.27194648138964733,0.27672955974842767,0.4089823837195173,1.1818181818181819,0.40451991747794525,1,0,0.5,0.5477225575051661,371.75,256.30629462942704,11,1581.818181818182,748.2369850913452,0.21200000000000002,0.15109231909295995,0.14794999999999994,0.10733841717888867,419.6,189.33462440874357,1565.1515151515152,765.3414105792752,-0.2,3
CogMisp24_S22_531552000,31,82,18,82,0.7481053132916358,0.22482715663071987,0.3474842767295598,0.2049787992091955,1.8888888888888888,0.927960727138337,1,0,0.25,0.5,226.25,177.10143044782745,9,696.7592592592592,375.62319616049695,0.052777777777777986,0.1747875694791951,0.014069023569023583,0.0890370701128908,368.3333333333333,228.60063429483304,591.6666666666667,336.65016461206926,0.31999999999999995,6
CogMisp24_S25_580872000,28,86,14,86,0.8185389966928075,0.13835904632135784,0.5641509433962264,0.18019718552589237,1.0909090909090908,0.30151134457776363,1,0,1,0,568.8333333333334,317.9228942159823,10,1956.818181818182,576.5657207144995,0.2686363636363637,0.10512114223815561,0.22594267833060944,0.0736844981726679,439.09090909090907,102.07590758396866,1809.0909090909092,741.1463956587658,0.36,3
CogMisp24_S39_546540000,24,76,24,76,0.6236061404317867,0.2458596601942061,0.2237945492662474,0.3658081594479635,1.5833333333333333,0.5149286505444373,1,0,0.3333333333333333,0.5163977794943222,627,314.54888332340335,15,952.7777777777778,644.0905942510677,0.22416666666666665,0.12636227380996382,0.15632052888631842,0.07455994887129136,406.6666666666667,111.57902485628196,934.7222222222223,660.2134003538054,0.26,-1
CogMisp24_S42_528996000,24,66,34,66,0.6219401162655287,0.21704014224438714,0.22484276729559752,0.3047100332525306,1.5833333333333333,0.6685579234215214,1,0,0.2,0.44721359549995793,405,52.706735812417755,17,1065.9722222222222,580.147777383223,0.23499999999999985,0.17712348029758015,0.17010778985507255,0.1606346706219679,392.75,162.13974051584472,820.8333333333334,608.4889796732874,0.16000000000000003,-1
CogMisp24_S43_538080000,24,100,0,100,0.7242846582838758,0.23868224964922297,0.42557651991614254,0.2257682987804747,1.8333333333333333,0.7177405625652734,1,0,0.5555555555555556,0.5270462766947299,282.6666666666667,178.61224295476873,12,1093.5185185185187,488.8291017926882,0.15375000000000003,0.15954658766756388,0.11439125457875458,0.106385525079955,384.5833333333333,162.29908325139246,973.6111111111112,648.2477677170732,0.5,-1
CogMisp24_S49_568812000,24,98,2,98,0.6832612105289052,0.24789073753462845,0.3422431865828092,0.2769822944517078,1.5833333333333333,0.7929614610987591,1,0,0.5,0.5477225575051661,334.25,103.99479153624313,16,1232.638888888889,823.9361785470662,0.13624999999999987,0.10713468583559173,0.061902054124036744,0.09870921771846305,468.9166666666667,106.41553059358935,1362.1212121212122,766.4162964042058,0.48,-1
CogMisp24_S58_574284000,26,17,83,17,0.6404117662194273,0.2719668628954938,0.32012578616352205,0.4015914659382865,1.3,0.6749485577105528,0.8333333333333334,0.408248290463863,0.2,0.44721359549995793,368.2,341.46185731352193,14,1520.5555555555557,620.7049954350495,0.12000000000000002,0.07231873892705808,0.09570454545454546,0.0718357730022326,393.72727272727275,184.14727307733392,1488.3333333333335,664.9538181309388,-0.32999999999999996,1
