recording_name,age_months,exp_to_target_lang,initial_look,samples_target,samples_distractor,mean_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,mean_number_fixations,total_aoi_switches,mean_duration_of_look,mean_peak_pupil_size_difference,mean_mean_pupil_size_difference,mean_peak_pupil_latency,mean_first_look_dur,exp_to_target_lang_centred,age_months_centred
CogMisp24_S66_576948000,26,87,distractor,471,400,0.5407577497129736,0.1540880503144654,0.18233571087200282,1.3333333333333333,13,1136.1111111111113,0.28750000000000003,0.19588690476190482,483,1111.1111111111113,0.37,1
CogMisp24_S66_576948000,26,87,neither,60,98,0.379746835443038,NA,NA,1,2,1000.0000000000001,0.3099999999999996,0.24856321839080442,366,950.0000000000001,0.37,1
CogMisp24_S66_576948000,26,87,target,405,357,0.531496062992126,NA,NA,1.8,9,752.7777777777778,0.26700000000000007,0.16387151515151518,483,866.6666666666667,0.37,1
CogMisp24_S69_591408000,25,39,neither,409,307,0.5712290502793296,-0.03144654088050314,0.18678292333229563,1.2,6,1016.6666666666667,0.15900000000000025,0.06627978279030922,473,940.0000000000001,-0.10999999999999999,0
CogMisp24_S69_591408000,25,39,distractor,519,351,0.596551724137931,0.2893081761006289,0.4155070688090853,1,6,1670,0.09250000000000003,0.06340740740740736,374.8333333333333,1063.3333333333333,-0.10999999999999999,0
CogMisp24_S69_591408000,25,39,target,110,49,0.6918238993710691,NA,NA,1,1,1833.3333333333335,0.015000000000000124,-0.02400000000000002,667,1833.3333333333335,-0.10999999999999999,0
CogMisp24_S04_563532000,27,62,distractor,737,283,0.7225490196078431,0.7515723270440252,0.013341637380878252,1.2857142857142858,9,1433.3333333333335,0.13428571428571434,0.06484523809523816,439.85714285714283,1409.5238095238096,0.12,2
CogMisp24_S04_563532000,27,62,target,466,99,0.8247787610619469,NA,NA,1.5,5,1516.6666666666667,0.08624999999999994,0.058250000000000135,328.5,1554.1666666666667,0.12,2
CogMisp24_S04_563532000,27,62,neither,124,32,0.7948717948717948,NA,NA,2,1,1033.3333333333335,0.04499999999999993,0.00894230769230786,283,1183.3333333333335,0.12,2
CogMisp24_S10_560100000,26,96,distractor,328,404,0.44808743169398907,-0.2531446540880503,0.24549123023319736,1.75,6,898.6111111111112,0.20800000000000002,0.10241666666666668,499.6,1033.3333333333335,0.45999999999999996,1
CogMisp24_S10_560100000,26,96,neither,11,81,0.11956521739130435,NA,NA,NA,0,NA,0.4349999999999996,0.4224999999999999,517,NA,0.45999999999999996,1
CogMisp24_S10_560100000,26,96,target,107,19,0.8492063492063492,NA,NA,3,1,538.8888888888889,0.06000000000000005,0.04316666666666702,533,400,0.45999999999999996,1
CogMisp24_S14_554568000,29,42,target,700,428,0.6205673758865248,0.05974842767295596,0.42135079192288294,1.75,12,972.5694444444445,0.20437499999999992,0.13738541666666665,478.625,964.5833333333334,-0.08000000000000002,4
CogMisp24_S14_554568000,29,42,distractor,378,87,0.8129032258064516,NA,NA,1.6666666666666667,4,1607.4074074074076,0.2916666666666667,0.24297222222222223,416.6666666666667,1527.7777777777778,-0.08000000000000002,4
CogMisp24_S19_531828000,30,87,distractor,491,135,0.7843450479233227,0.6666666666666667,0.044472124602927585,1.25,4,1812.5000000000002,0.09750000000000003,0.05150641025641023,441.25,1933.3333333333335,0.37,5
CogMisp24_S19_531828000,30,87,target,487,579,0.45684803001876173,-0.10167714884696018,0.47746440546006824,1.5,9,909.7222222222223,0.12357142857142835,0.05901190476190469,392.7142857142857,883.3333333333334,0.37,5
CogMisp24_S19_531828000,30,87,neither,135,16,0.8940397350993378,NA,NA,2,2,1116.6666666666667,0.10999999999999988,0.06398148148148142,500,500.00000000000006,0.37,5
CogMisp24_S21_561504000,28,30,target,535,333,0.6163594470046083,0.13836477987421386,0.08004982428526958,1.5,7,1005.5555555555555,0.2700000000000001,0.19876388888888896,513.3333333333334,997.2222222222223,-0.2,3
CogMisp24_S21_561504000,28,30,distractor,551,383,0.5899357601713062,0.6163522012578617,0.03557769968234201,1.4,6,1430.0000000000002,0.12750000000000017,0.12261111111111107,438.5,1203.3333333333335,-0.2,3
CogMisp24_S22_531552000,31,82,target,103,64,0.6167664670658682,NA,NA,1.5,3,566.6666666666667,-0.10999999999999988,-0.1572083333333334,191,516.6666666666667,0.31999999999999995,6
CogMisp24_S22_531552000,31,82,distractor,257,36,0.8771331058020477,NA,NA,2,2,1070.8333333333335,0.09250000000000003,0.060708333333333586,524,525,0.31999999999999995,6
CogMisp24_S22_531552000,31,82,neither,136,114,0.544,NA,NA,1.5,1,708.3333333333334,0.050000000000000044,0.017187500000000355,534,691.6666666666667,0.31999999999999995,6
CogMisp24_S25_580872000,28,86,target,640,111,0.8521970705725699,0.3584905660377359,0.026683274761756505,1.2,2,1873.3333333333335,0.312,0.2432499999999999,473.2,1893.3333333333335,0.36,3
CogMisp24_S25_580872000,28,86,distractor,329,144,0.6955602536997886,NA,NA,1,4,1827.7777777777778,0.3500000000000001,0.27830555555555553,477.3333333333333,1294.4444444444446,0.36,3
CogMisp24_S25_580872000,28,86,neither,188,61,0.7550200803212851,NA,NA,1,1,1566.6666666666667,NA,NA,NA,1483.3333333333335,0.36,3
CogMisp24_S29_533844000,27,73,neither,41,45,0.47674418604651164,NA,NA,1,1,683.3333333333334,NA,NA,NA,366.6666666666667,0.22999999999999998,2
CogMisp24_S29_533844000,27,73,target,94,34,0.734375,NA,NA,2,2,758.3333333333334,NA,NA,NA,933.3333333333334,0.22999999999999998,2
CogMisp24_S29_533844000,27,73,distractor,41,59,0.41,NA,NA,2,2,308.33333333333337,0.4200000000000004,0.2640714285714285,515,283.33333333333337,0.22999999999999998,2
CogMisp24_S39_546540000,24,76,distractor,517,493,0.5118811881188119,0.20440251572327048,0.23173917331146557,1.3333333333333333,9,1248.1481481481483,0.2642857142857144,0.23135949764521202,351.85714285714283,1063.888888888889,0.26,-1
CogMisp24_S39_546540000,24,76,target,417,139,0.75,NA,NA,1.75,4,1162.5,0.20874999999999977,0.1486375000000001,512.25,804.1666666666667,0.26,-1
CogMisp24_S39_546540000,24,76,neither,77,14,0.8461538461538461,NA,NA,1,1,1216.6666666666667,0.3400000000000003,0.1768749999999999,383,983.3333333333334,0.26,-1
CogMisp24_S42_528996000,24,66,neither,333,550,0.37712344280860705,-0.5471698113207548,0.017788849841170924,1.6,8,708.3333333333334,0.2458333333333332,0.14493055555555556,446.8333333333333,520,0.16000000000000003,-1
CogMisp24_S42_528996000,24,66,distractor,396,139,0.7401869158878505,0.169811320754717,0.2668327476175651,1.3333333333333333,4,1641.6666666666667,0.25500000000000034,0.1548750000000001,449.75,894.4444444444445,0.16000000000000003,-1
CogMisp24_S42_528996000,24,66,target,169,110,0.6057347670250897,NA,NA,1.5,2,937.5,0.2174999999999998,0.1958333333333333,424.5,666.6666666666667,0.16000000000000003,-1
CogMisp24_S43_538080000,24,100,distractor,408,355,0.5347313237221494,0.21698113207547176,0.5184389307182674,1.4,8,898.3333333333334,0.15100000000000016,0.15462857142857162,269.8,940,0.5,-1
CogMisp24_S43_538080000,24,100,target,292,169,0.6334056399132321,0.037735849056603765,0.05336654952351301,2,4,769.4444444444445,0.23166666666666677,0.18813461538461537,444,666.6666666666667,0.5,-1
CogMisp24_S43_538080000,24,100,neither,405,55,0.8804347826086957,0.738993710691824,0.013341637380878252,1.6666666666666667,2,1480.5555555555557,0.14333333333333323,0.06410714285714277,332.6666666666667,977.7777777777778,0.5,-1
CogMisp24_S49_568812000,24,98,neither,151,204,0.4253521126760563,NA,NA,1,3,1241.6666666666667,0.03833333333333341,-0.06598109497882643,438.6666666666667,1241.6666666666667,0.48,-1
CogMisp24_S49_568812000,24,98,distractor,369,230,0.6160267111853088,0.6100628930817611,0.026683274761756425,2,6,1017.7083333333334,0.10249999999999981,0.024937500000000168,470.5,950.0000000000001,0.48,-1
CogMisp24_S49_568812000,24,98,target,561,215,0.7229381443298969,NA,NA,2,10,926.6666666666667,0.14399999999999996,0.08809999999999993,520,683.3333333333334,0.48,-1
CogMisp24_S58_574284000,26,17,distractor,454,322,0.5850515463917526,NA,NA,1.2,5,1275,0.10600000000000005,0.05541666666666671,303,1323.3333333333335,-0.32999999999999996,1
CogMisp24_S58_574284000,26,17,target,334,452,0.42493638676844786,0.6100628930817611,0,1.4,7,686.6666666666667,0.12400000000000003,0.06998333333333333,456.6,520,-0.32999999999999996,1
CogMisp24_S58_574284000,26,17,neither,86,66,0.5657894736842105,NA,NA,2,1,625.0000000000001,0.020000000000000018,0.04047619047619033,100,1000.0000000000001,-0.32999999999999996,1
CogMisp24_S59_552972000,26,39,neither,187,398,0.31965811965811963,-0.28616352201257866,0.00444721246029279,1.8,10,244.44444444444446,0.10100000000000016,0.031118062397372803,419.6,261.11111111111114,-0.10999999999999999,1
CogMisp24_S59_552972000,26,39,distractor,383,105,0.7848360655737705,0.2610062893081761,0.013341637380878252,2,5,925,0.14833333333333343,0.10435971786833849,566.3333333333334,395.83333333333337,-0.10999999999999999,1
CogMisp24_S59_552972000,26,39,target,191,34,0.8488888888888889,NA,NA,2.5,1,543.0555555555555,0.019999999999999796,-0.012958333333333627,283,291.6666666666667,-0.10999999999999999,1
CogMisp24_S70_571500000,24,100,target,596,158,0.7904509283819628,0.39308176100628933,0.00444721246029279,1.6,5,1383.3333333333335,0.28200000000000003,0.2302833333333333,502.8,1400,0.5,-1
CogMisp24_S70_571500000,24,100,distractor,624,461,0.5751152073732719,0.3050314465408805,0.09558920851302302,1.2857142857142858,14,1229.7619047619048,0.3028571428571429,0.20066758241758245,525.8571428571429,992.8571428571429,0.5,-1
CogMisp24_S71_581112000,25,93,distractor,539,410,0.5679662802950474,0.14937106918238996,0.016540601507399874,1.1666666666666667,10,1309.7222222222224,0.1975,0.15654166666666658,444,1205.5555555555557,0.43000000000000005,0
CogMisp24_S71_581112000,25,93,target,401,213,0.6530944625407166,0.509433962264151,0.0978386741264406,1.25,6,1485.4166666666667,0.13624999999999998,0.06543749999999993,553.75,1391.6666666666667,0.43000000000000005,0
CogMisp24_S74_535680000,25,96,distractor,331,396,0.45529573590096284,-0.03459119496855345,0.031130487222049256,1.4,11,898.3333333333334,0.225,0.13996666666666666,539.6,920,0.45999999999999996,0
CogMisp24_S74_535680000,25,96,target,371,225,0.62248322147651,0.5283018867924528,0.17788849841171006,1,5,1425,0.17874999999999996,0.07677083333333334,545.25,1425,0.45999999999999996,0
CogMisp24_S74_535680000,25,96,neither,234,0,1,NA,NA,1.5,0,1379.1666666666667,0.00749999999999984,-0.12915476190476194,308,1208.3333333333335,0.45999999999999996,0
CogMisp24_S08_549144000,27,63,target,392,406,0.49122807017543857,-0.2452830188679245,0.008894424920585462,2.1666666666666665,12,584.7222222222223,0.15749999999999997,0.1343055555555556,363.6666666666667,538.8888888888889,0.13,2
CogMisp24_S08_549144000,27,63,distractor,311,204,0.6038834951456311,NA,NA,2,6,731.9444444444446,0.05249999999999977,0.04141954022988503,416.5,950.0000000000001,0.13,2
CogMisp24_S11_544008000,24,98,neither,212,136,0.6091954022988506,0.3522012578616352,0.1245219488881971,2,3,546.2962962962963,0.29833333333333334,0.12346227527262006,471.6666666666667,533.3333333333334,0.48,-1
CogMisp24_S11_544008000,24,98,target,303,60,0.8347107438016529,NA,NA,2,2,752.7777777777778,0.2833333333333335,0.19768486590038314,450,444.44444444444446,0.48,-1
CogMisp24_S11_544008000,24,98,distractor,143,164,0.46579804560260585,NA,NA,1,4,1191.6666666666667,0.30499999999999994,0.18170833333333314,374.5,383.33333333333337,0.48,-1
CogMisp24_S16_528516000,30,81,target,404,373,0.51994851994852,-0.5251572327044025,0.004447212460292594,1.8,11,833.3333333333334,0.217,0.18407692307692303,403,690,0.31000000000000005,5
CogMisp24_S16_528516000,30,81,distractor,54,105,0.33962264150943394,NA,NA,1,2,900.0000000000001,0.29000000000000004,0.23091666666666644,500,900.0000000000001,0.31000000000000005,5
CogMisp24_S16_528516000,30,81,neither,147,72,0.6712328767123288,NA,NA,1,2,933.3333333333334,0.2950000000000004,0.1355272988505749,458,1416.6666666666667,0.31000000000000005,5
CogMisp24_S17_542916000,24,59,neither,444,582,0.4327485380116959,0.07075471698113209,0.0922014866674696,1.6666666666666667,7,744.4444444444445,0.2687499999999999,0.1671354166666667,472.625,554.1666666666667,0.08999999999999997,-1
CogMisp24_S17_542916000,24,59,target,23,124,0.1564625850340136,NA,NA,1,1,366.6666666666667,0.43999999999999995,0.3008333333333333,466,NA,0.08999999999999997,-1
CogMisp24_S17_542916000,24,59,distractor,80,60,0.5714285714285714,NA,NA,1,2,1333.3333333333335,0.19500000000000028,0.12041666666666684,283,366.6666666666667,0.08999999999999997,-1
CogMisp24_S26_549528000,28,89,distractor,379,378,0.5006605019815059,-0.44025157232704404,0.008894424920585502,1,5,1246.6666666666667,0.08600000000000012,0.00365000000000002,486.2,1123.3333333333335,0.39,3
CogMisp24_S26_549528000,28,89,neither,143,0,1,NA,NA,2,0,1191.6666666666667,0.3049999999999997,0.2008333333333332,516,1650.0000000000002,0.39,3
CogMisp24_S26_549528000,28,89,target,624,298,0.6767895878524945,-0.5440251572327044,0.10228588658673322,1.2,4,1976.6666666666667,0.21749999999999994,0.1437603890362511,308,1946.6666666666667,0.39,3
CogMisp24_S30_561996000,28,72,target,237,208,0.5325842696629214,NA,NA,1.3333333333333333,6,955.5555555555557,0.07666666666666666,0.025972222222222285,433.6666666666667,894.4444444444446,0.21999999999999997,3
CogMisp24_S30_561996000,28,72,neither,202,36,0.8487394957983193,NA,NA,2.5,1,885.4166666666667,0.4225000000000001,0.24190804597701154,291.5,325,0.21999999999999997,3
CogMisp24_S30_561996000,28,72,distractor,45,192,0.189873417721519,NA,NA,1,2,733.3333333333334,0.05249999999999977,0.010500000000000176,408,200,0.21999999999999997,3
CogMisp24_S31_533496000,27,67,distractor,221,92,0.7060702875399361,NA,NA,1.5,4,1350,0.2975000000000003,0.22550000000000003,466.5,1250,0.17000000000000004,2
CogMisp24_S31_533496000,27,67,target,865,300,0.7424892703862661,0.470125786163522,0.22632044376143992,1.375,8,1567.7083333333335,0.18687499999999996,0.12650000000000006,481,1254.1666666666667,0.17000000000000004,2
CogMisp24_S34_543228000,25,100,neither,290,164,0.6387665198237885,NA,NA,2.3333333333333335,5,648.1481481481483,0.3199999999999994,0.20067874396135274,449.3333333333333,638.8888888888889,0.5,0
CogMisp24_S34_543228000,25,100,distractor,479,273,0.636968085106383,NA,NA,1.2,7,1378.3333333333335,0.3080000000000001,0.19715000000000016,463,963.3333333333334,0.5,0
CogMisp24_S34_543228000,25,100,target,279,175,0.6145374449339207,NA,NA,1.3333333333333333,3,1311.111111111111,0.16000000000000014,0.10111111111111108,571.6666666666666,1216.6666666666667,0.5,0
CogMisp24_S46_567816000,24,29,target,67,60,0.5275590551181102,NA,NA,3,1,372.22222222222223,0.2549999999999999,0.20874999999999977,400,566.6666666666667,-0.21000000000000002,-1
CogMisp24_S46_567816000,24,29,neither,144,62,0.6990291262135923,NA,NA,2,1,502.77777777777783,0.2649999999999999,0.2302122015915118,482.5,300,-0.21000000000000002,-1
CogMisp24_S46_567816000,24,29,distractor,45,47,0.4891304347826087,NA,NA,1,2,750,0.05500000000000016,0.042166666666666686,683,750,-0.21000000000000002,-1
CogMisp24_S47_581820000,26,100,neither,93,49,0.6549295774647887,NA,NA,1,1,1550,0.2400000000000002,0.1429166666666668,349,1550,0.5,1
CogMisp24_S47_581820000,26,100,distractor,485,410,0.5418994413407822,0.12264150943396224,0.048919337063220256,1.1666666666666667,9,1166.6666666666667,0.3591666666666668,0.24043473528387316,441.3333333333333,1116.6666666666667,0.5,1
CogMisp24_S47_581820000,26,100,target,584,155,0.790257104194858,0.29245283018867924,0.10228588658673335,1.6,7,1316.6666666666667,0.3409999999999999,0.2222182172603226,453,1453.3333333333335,0.5,1
CogMisp24_S50_570504000,25,62,target,588,321,0.6468646864686468,-0.13207547169811318,0.03557769968234203,1.7142857142857142,12,885.7142857142858,0.2328571428571427,0.18705952380952384,394.85714285714283,1028.5714285714287,0.12,0
CogMisp24_S50_570504000,25,62,neither,52,99,0.3443708609271523,NA,NA,1,1,866.6666666666667,0.46499999999999986,0.3134722222222224,500,866.6666666666667,0.12,0
CogMisp24_S50_570504000,25,62,distractor,320,236,0.5755395683453237,NA,NA,1,6,1333.3333333333335,0.09999999999999998,0.11679166666666674,395.75,1333.3333333333335,0.12,0
CogMisp24_S53_562644000,31,27,target,724,218,0.7685774946921444,0.9937106918238994,0.008894424920585502,1.5,5,1488.888888888889,0.22750000000000004,0.16181818181818178,391.3333333333333,1455.5555555555557,-0.22999999999999998,6
CogMisp24_S53_562644000,31,27,distractor,453,323,0.5837628865979382,-0.1509433962264151,0.04447212460292747,1.2,7,1290,0.217,0.14185287356321838,469.2,1256.6666666666667,-0.22999999999999998,6
CogMisp24_S53_562644000,31,27,neither,73,85,0.4620253164556962,NA,NA,1,1,1050,0.3150000000000004,0.21593390804597679,500,1050,-0.22999999999999998,6
CogMisp24_S57_576672000,25,90,target,812,292,0.7355072463768116,0.30398322851153037,0.25127865458682674,1.5555555555555556,8,1022.2222222222223,0.3011111111111111,0.16974771524771537,530.8888888888889,1029.6296296296296,0.4,0
CogMisp24_S57_576672000,25,90,distractor,213,230,0.48081264108352145,NA,NA,1,5,1177.7777777777778,0.2750000000000002,0.19819444444444434,527,1177.7777777777778,0.4,0
CogMisp24_S62_588780000,27,38,target,492,431,0.5330444203683641,-0.07232704402515722,0.004447212460292751,1.5,12,943.0555555555557,0.16666666666666666,0.17700000000000005,266.6666666666667,894.4444444444446,-0.12,2
CogMisp24_S62_588780000,27,38,distractor,0,147,0,NA,NA,NA,0,NA,0.1200000000000001,0.09758333333333358,116,NA,-0.12,2
CogMisp24_S62_588780000,27,38,neither,190,53,0.7818930041152263,NA,NA,1,2,1500,0.38749999999999973,0.30120862470862475,441,1408.3333333333335,-0.12,2
