recording_name,age_months,exp_to_target_lang,initial_look,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_peak_pupil_size_difference,sd_peak_pupil_size_difference,n_trials_peak_pupil_size_difference,mean_mean_pupil_size_difference,sd_mean_pupil_size_difference,n_trials_mean_pupil_size_difference,mean_peak_pupil_latency,sd_peak_pupil_latency,n_trials_peak_pupil_latency,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,subject_id,prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,exp_to_target_lang_centred,age_months_centred
Mix_20_S53,21.133333333333333,25,distractor,0.34002100840336136,0.29903486355641185,2,NA,NA,NA,1,NA,1,2,2,1250,NA,1,0.012499999999999956,0.0106066017177983,2,-0.08651580459770103,0.0045006940239318656,2,166,94.75230867899737,2,1100,NA,1,64716000,0.5,0.7071067811865476,2,NA,NA,NA,-0.25,-3.866666666666667
Mix_20_S53,21.133333333333333,25,neither,0.7302631578947368,0.3814655003769533,2,NA,NA,NA,1,0,2,2,2,1250,1013.5197197007182,2,-0.09750000000000036,0.0601040764008562,2,-0.1407954545454546,0.05769348510135692,2,357.5,270.82189719444773,2,1225,978.1643806413907,2,64716000,0.5,0.7071067811865476,2,NA,NA,NA,-0.25,-3.866666666666667
Mix_20_S54,20.3,47,distractor,0.04302843439534087,0.037991335627878986,3,NA,NA,NA,NA,NA,NA,0,3,NA,NA,NA,0.036666666666666625,0.09004628439493408,3,-4.444444444445435e-4,0.0725789480752077,3,505.3333333333333,66.64332924857021,3,NA,NA,NA,68664000,0,0,3,0.5,0.7071067811865476,2,-0.030000000000000027,-4.699999999999999
Mix_20_S54,20.3,47,target,0.781391304347826,0.07550670672148523,2,NA,NA,NA,2,1.4142135623730951,2,3,2,1019.4444444444446,703.1784101799556,2,0.0024999999999999467,0.01767766952966331,2,-0.04804166666666676,0.011961889715072603,2,183.5,23.33452377915607,2,1008.3333333333334,718.8918942063233,2,68664000,0,0,3,0.5,0.7071067811865476,2,-0.030000000000000027,-4.699999999999999
Mix_20_S54,20.3,47,neither,1,NA,1,NA,NA,NA,1,NA,1,0,1,2166.666666666667,NA,1,-0.1349999999999998,NA,1,-0.12616666666666632,NA,1,183,NA,1,2100,NA,1,68664000,0,0,3,0.5,0.7071067811865476,2,-0.030000000000000027,-4.699999999999999
Mix_14_S48,15.1,60,target,0.7150689223057645,0.13435498778404942,3,NA,NA,NA,2,1,3,5,3,887.962962962963,440.8214600842182,3,0.0300000000000001,0.18377975949489103,3,0.003648989898989985,0.11947047912287263,3,449.3333333333333,115.47005383792515,3,972.2222222222223,369.8097609031694,3,92556000,1,0,3,0.3333333333333333,0.5773502691896257,3,0.09999999999999998,-9.9
Mix_14_S48,15.1,60,distractor,0.44455120308778845,0.21040267338021063,3,NA,NA,NA,1,0,3,4,3,805.5555555555557,407.3400617738524,3,0.10833333333333324,0.02886751345948144,3,0.05866666666666672,0.014297678521743091,3,499.6666666666667,49.50084174368486,3,788.8888888888889,380.1802691316805,3,92556000,1,0,3,0.3333333333333333,0.5773502691896257,3,0.09999999999999998,-9.9
Mix_20_S56,20.2,91.5,target,1,NA,1,NA,NA,NA,1,NA,1,0,1,2383.3333333333335,NA,1,-0.05500000000000016,NA,1,-0.11134259259259238,NA,1,167,NA,1,2383.3333333333335,NA,1,91668000,0.5,0.7071067811865476,2,1,NA,1,0.41500000000000004,-4.800000000000001
Mix_20_S56,20.2,91.5,distractor,0.3951612903225806,0.5588424560990456,2,NA,NA,NA,2,NA,1,1,2,816.6666666666667,NA,1,0.11500000000000021,NA,1,0.05991666666666662,NA,1,666,NA,1,933.3333333333334,NA,1,91668000,0.5,0.7071067811865476,2,1,NA,1,0.41500000000000004,-4.800000000000001
Mix_20_S58,20.133333333333333,82,target,0.49504874687356437,0.09106377463803074,2,NA,NA,NA,1.5,0.7071067811865476,2,4,2,825,223.91714737574003,2,0.04249999999999954,0.03181980515339459,2,0.015166666666666773,0.024513035081133772,2,599,70.71067811865476,2,841.6666666666667,200.3469213361885,2,85728000,1,0,2,0,0,2,0.31999999999999995,-4.866666666666667
Mix_20_S58,20.133333333333333,82,distractor,0.24817518248175183,0.2787136217815589,2,NA,NA,NA,1,NA,1,1,2,1016.6666666666667,NA,1,0.08000000000000007,0.007071067811865324,2,0.04204166666666653,0.014083210058632327,2,633,70.71067811865476,2,1016.6666666666667,NA,1,85728000,1,0,2,0,0,2,0.31999999999999995,-4.866666666666667
Mix_20_S65,20.9,67,target,0.769688799011347,0.3658574712335544,3,0.34782608695652173,0,2,1,0,3,1,3,1666.6666666666667,768.8375063113865,3,0.14166666666666647,0.06525590650150624,3,0.07630555555555556,0.09022911936554348,3,538.6666666666666,133.36166365688953,3,1366.6666666666667,788.1060278357928,3,84744000,0.6666666666666666,0.5773502691896257,3,0.3333333333333333,0.5773502691896257,3,0.17000000000000004,-4.100000000000001
Mix_20_S65,20.9,67,distractor,0.2757774758454106,0.3137846810907601,3,-0.1803660213688776,0.046452270296926466,2,2,1.4142135623730951,2,4,3,461.11111111111114,31.426968052735454,2,0.11666666666666685,0.05346338310781816,3,0.09519444444444458,0.06895320138674839,3,605.3333333333334,120.10134609292825,3,408.33333333333337,106.06601717798213,2,84744000,0.6666666666666666,0.5773502691896257,3,0.3333333333333333,0.5773502691896257,3,0.17000000000000004,-4.100000000000001
Mix_20_S01,22,39,distractor,0.3715036496350365,0.4632174786444391,3,NA,NA,NA,1,0,2,2,3,1233.3333333333335,1131.370849898476,2,-0.08833333333333367,0.3959903197470026,3,-0.05022222222222202,0.26855117106704546,3,449.6666666666667,152.75252316519467,3,1058.3333333333335,1119.5857368787003,2,4224000,0.3333333333333333,0.5773502691896257,3,1,0,2,-0.10999999999999999,-3
Mix_20_S01,22,39,target,0.875,0.1767766952966369,2,NA,NA,NA,1,0,2,1,2,1883.3333333333335,612.8258770283414,2,-0.03499999999999992,0.1272792206135787,2,-0.060124999999999984,0.07890133166739895,2,416.5,330.2188668141177,2,1850.0000000000002,659.9663291074445,2,4224000,0.3333333333333333,0.5773502691896257,3,1,0,2,-0.10999999999999999,-3
Mix_20_S02,20.533333333333335,64,distractor,0.4068241469816273,0.48484731060229014,4,NA,NA,NA,1,0,2,2,4,1733.3333333333335,377.1236166328255,2,0.13624999999999998,0.1261860399040504,4,0.033474537037037067,0.1273955354375379,4,574.5,62.95236294214857,4,1708.3333333333335,412.4789556921528,2,5364000,0.5,0.5773502691896257,4,1,NA,1,0.14,-4.466666666666665
Mix_20_S02,20.533333333333335,64,target,0.6690647482014388,NA,1,NA,NA,NA,1,NA,1,1,1,1550,NA,1,-0.0600000000000005,NA,1,-0.09624999999999995,NA,1,183,NA,1,1550,NA,1,5364000,0.5,0.5773502691896257,4,1,NA,1,0.14,-4.466666666666665
Mix_20_S02,20.533333333333335,64,neither,0.344,NA,1,NA,NA,NA,1,NA,1,2,1,716.6666666666667,NA,1,-0.27,NA,1,-0.287638888888889,NA,1,150,NA,1,650,NA,1,5364000,0.5,0.5773502691896257,4,1,NA,1,0.14,-4.466666666666665
Mix_20_S04,21.366666666666667,55,distractor,0.5429864253393666,0.2904120903895459,3,NA,NA,NA,2,1,3,5,3,531.4814814814815,241.16060253281788,3,0.2199999999999999,0.12288205727444505,3,0.08360714285714277,0.11736147996024116,3,416,202.45740292713427,3,566.6666666666667,334.5809983314122,3,4824000,0.6666666666666666,0.5773502691896257,3,0.3333333333333333,0.5773502691896257,3,0.050000000000000044,-3.633333333333333
Mix_20_S04,21.366666666666667,55,target,0.5970910261914986,0.19775779940982996,3,NA,NA,NA,1.6666666666666667,0.5773502691896257,3,6,3,972.2222222222223,700.8097168698928,3,0.17499999999999982,0.0998749217771907,3,0.08686111111111113,0.1159739055100726,3,560.6666666666666,91.66424239218549,3,905.5555555555555,749.5060101555285,3,4824000,0.6666666666666666,0.5773502691896257,3,0.3333333333333333,0.5773502691896257,3,0.050000000000000044,-3.633333333333333
Mix_14_S01,14,60,distractor,0.050359712230215826,0.07121938803317746,2,NA,NA,NA,1,NA,1,1,2,233.33333333333334,NA,1,-0.019999999999999796,3.1401849173675503e-16,2,-0.09083333333333288,0.05703994701571483,2,325,364.8670990922585,2,233.33333333333334,NA,1,19872000,0,0,2,0,NA,1,0.09999999999999998,-11
Mix_14_S01,14,60,target,0.5428571428571428,NA,1,NA,NA,NA,3,NA,1,1,1,300,NA,1,-0.015000000000000124,NA,1,-0.12450000000000028,NA,1,683,NA,1,250.00000000000003,NA,1,19872000,0,0,2,0,NA,1,0.09999999999999998,-11
Mix_14_S02,14,55,target,0.5764532494282154,0.2709626706824491,5,0.046188898094449066,0.24898126098117865,2,1.6,0.5477225575051661,5,6,5,886.6666666666667,756.8804764000428,5,0.008000000000000096,0.082583291288250385,5,-0.005916666666666614,0.09154032960637866,5,289.4,167.26266768170356,5,610,145.58311867948305,5,NA,NA,NA,NA,0.4,0.5477225575051661,5,0.050000000000000044,-11
Mix_20_S19,19.633333333333333,50,target,0.773972602739726,NA,1,NA,NA,NA,2,NA,1,2,1,941.6666666666667,NA,1,0.03500000000000014,NA,1,0.0034166666666664014,NA,1,84,NA,1,200,NA,1,21636000,0.75,0.5,4,0,NA,1,0,-5.366666666666667
Mix_20_S19,19.633333333333333,50,distractor,0.4586071600734679,0.14290032034847225,4,-0.12165050568241062,0.03586773527757854,2,1,0,4,6,4,925,217.94494717703364,4,-0.025000000000000133,0.10148891565092233,4,-0.09191369047619047,0.13369498337785315,4,337.25,256.9453573557356,4,925,217.94494717703364,4,21636000,0.75,0.5,4,0,NA,1,0,-5.366666666666667
Mix_20_S25,21.2,36,target,0.879658888348728,0.10743692237659708,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,2,3,1322.2222222222224,469.1402696343521,3,-0.008333333333333451,0.11557825631723882,3,-0.13968173110414486,0.2106909439980939,3,122,67.54998149518622,3,1205.5555555555557,441.6928713400214,3,7548000,1,NA,1,0.3333333333333333,0.5773502691896257,3,-0.14,-3.8000000000000007
Mix_20_S25,21.2,36,distractor,0.5954198473282443,NA,1,NA,NA,NA,2,NA,1,4,1,650,NA,1,0.07500000000000018,NA,1,0.008985507246376923,NA,1,600,NA,1,216.66666666666669,NA,1,7548000,1,NA,1,0.3333333333333333,0.5773502691896257,3,-0.14,-3.8000000000000007
Mix_20_S25,21.2,36,neither,0.45715316024127983,0.11761932230987876,2,NA,NA,NA,2,0,2,4,2,450,94.28090415820628,2,-0.08499999999999996,NA,1,-0.05683908045977004,NA,1,416,NA,1,683.3333333333334,164.99158227686104,2,7548000,1,NA,1,0.3333333333333333,0.5773502691896257,3,-0.14,-3.8000000000000007
Mix_20_S32,21.633333333333333,38,target,0.4417619825708061,0.4171402972932361,4,-0.21932522947159516,0.033504687473736146,2,1.3333333333333333,0.5773502691896257,3,3,4,1233.3333333333335,1074.838489159082,3,-0.036250000000000115,0.07909646009778167,4,-0.07193749999999999,0.06736768152377595,4,378.75,236.3110591289935,4,1155.5555555555557,1118.6963312183882,3,34956000,1,0,2,0.25,0.5,4,-0.12,-3.366666666666667
Mix_20_S32,21.633333333333333,38,distractor,0.7659563673262304,0.09851421720640587,2,NA,NA,NA,1,0,2,2,2,1800,329.98316455372225,2,-0.14250000000000007,0.17324116139070422,2,-0.08837499999999987,0.08090480088076077,2,258.5,294.8635277547903,2,1800,329.98316455372225,2,34956000,1,0,2,0.25,0.5,4,-0.12,-3.366666666666667
Mix_20_S37,20.533333333333335,56,distractor,0.2087912087912088,NA,1,NA,NA,NA,1,NA,1,1,1,283.33333333333337,NA,1,-0.004999999999999893,NA,1,-0.015060606060605775,NA,1,350,NA,1,200,NA,1,20736000,1,NA,1,0,NA,1,0.06000000000000005,-4.466666666666665
Mix_20_S37,20.533333333333335,56,target,0.296,NA,1,NA,NA,NA,1,NA,1,1,1,583.3333333333334,NA,1,0.2549999999999999,NA,1,0.16762931034482786,NA,1,433,NA,1,583.3333333333334,NA,1,20736000,1,NA,1,0,NA,1,0.06000000000000005,-4.466666666666665
Mix_20_S37,20.533333333333335,56,neither,0.47440318302387263,0.23201355128057272,2,0.011639260020554973,0.2219065319992932,2,2.5,2.1213203435596424,2,4,2,272.91666666666663,103.11973892303817,2,0.10499999999999998,NA,1,0.02211538461538476,NA,1,117,NA,1,200,NA,1,20736000,1,NA,1,0,NA,1,0.06000000000000005,-4.466666666666665
Mix_20_S39,21.466666666666665,18,distractor,0.792,NA,1,NA,NA,NA,3,NA,1,1,1,450.00000000000006,NA,1,-0.10000000000000009,NA,1,-0.18300000000000027,NA,1,217,NA,1,400,NA,1,34344000,1,NA,1,0,NA,1,-0.32,-3.533333333333335
Mix_20_S39,21.466666666666665,18,neither,0.6027397260273972,NA,1,NA,NA,NA,1,NA,1,1,1,616.6666666666667,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,616.6666666666667,NA,1,34344000,1,NA,1,0,NA,1,-0.32,-3.533333333333335
Mix_20_S39,21.466666666666665,18,target,0.3875,NA,1,NA,NA,NA,1,NA,1,1,1,283.33333333333337,NA,1,0.04999999999999982,NA,1,0.036997126436781436,NA,1,683,NA,1,NA,NA,NA,34344000,1,NA,1,0,NA,1,-0.32,-3.533333333333335
Mix_20_S42,20.866666666666667,77.5,distractor,0.23921372647009828,0.30283593050549334,3,-0.42028985507246375,0,2,1,0,2,2,3,833.3333333333335,707.1067811865476,2,0.07500000000000018,0.07500000000000018,3,0.02986111111111119,0.08031471660725552,3,383.3333333333333,308.33801798243,3,833.3333333333335,707.1067811865476,2,39912000,0.3333333333333333,0.5773502691896257,3,0.3333333333333333,0.5773502691896257,3,0.275,-4.133333333333333
Mix_20_S42,20.866666666666667,77.5,target,0.36137530193236717,0.27101438332582345,3,-0.23188405797101447,0.05123962182511213,2,1,0,3,3,3,777.7777777777778,569.193711737473,3,0.08999999999999986,0.07365459931328114,3,0.023055555555555756,0.07835714768030154,3,372.3333333333333,221.1251530996267,3,777.7777777777778,569.193711737473,3,39912000,0.3333333333333333,0.5773502691896257,3,0.3333333333333333,0.5773502691896257,3,0.275,-4.133333333333333
Mix_20_S43,21,63,distractor,0.2047244094488189,0.2895240363913423,2,NA,NA,NA,1,NA,1,2,2,866.6666666666667,NA,1,0.027500000000000302,0.024748737341528635,2,4.1666666666695384e-4,0.039244426355853304,2,266.5,235.46655813512032,2,550,NA,1,39540000,0.5,0.7071067811865476,2,0.3333333333333333,0.5773502691896257,3,0.13,-4
Mix_20_S43,21,63,target,0.6590330788804071,0.303172946740081,3,NA,NA,NA,1.3333333333333333,0.5773502691896257,3,4,3,1197.2222222222224,768.5815458314055,3,0.036666666666666625,0.0992891400573765,3,0.019750000000000156,0.0662308148321712,3,272,107.01401777337396,3,350.00000000000006,192.20937657784663,3,39540000,0.5,0.7071067811865476,2,0.3333333333333333,0.5773502691896257,3,0.13,-4
Mix_14_S28,14.3,50,target,0.45146064549049625,0.02633947953903202,2,NA,NA,NA,2.5,0.7071067811865476,2,3,2,373.6111111111111,72.67486362195072,2,0.035000000000000364,0.07778174593052013,2,-0.013750000000000151,0.1496709353511524,2,167,24.041630560342615,2,441.6666666666667,153.20646925708527,2,62748000,0,NA,1,0,0,2,0,-10.7
Mix_14_S28,14.3,50,neither,0.6802557953637091,0.13791691015948646,2,NA,NA,NA,2,1.4142135623730951,2,4,2,966.6666666666667,542.1151989096865,2,-0.004999999999999893,0.03535533905932725,2,-0.07576388888888896,0.013651089247906895,2,491.5,82.73149339882606,2,958.3333333333334,553.9003119294622,2,62748000,0,NA,1,0,0,2,0,-10.7
Mix_14_S28,14.3,50,distractor,0,NA,1,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0.040000000000000036,NA,1,-0.0581666666666667,NA,1,100,NA,1,NA,NA,NA,62748000,0,NA,1,0,0,2,0,-10.7
Mix_14_S29,14.3,50,distractor,0.24060150375939848,NA,1,NA,NA,NA,1,NA,1,2,1,533.3333333333334,NA,1,0.04500000000000037,NA,1,0.029416666666666647,NA,1,216,NA,1,533.3333333333334,NA,1,64476000,1,NA,1,0.5,0.7071067811865476,2,0,-10.7
Mix_14_S29,14.3,50,target,0.677536231884058,0.45603263424349805,2,NA,NA,NA,1,0,2,1,2,1466.6666666666667,1107.8006238589244,2,0.0050000000000001155,0.028284271247461613,2,-0.018916666666666915,0.07954951288348679,2,383,353.5533905932738,2,1200,730.6770072260991,2,64476000,1,NA,1,0.5,0.7071067811865476,2,0,-10.7
Mix_14_S33,14.433333333333334,78,target,0.456482933953589,0.43290066259908827,2,NA,NA,NA,1.5,0.7071067811865476,2,3,2,541.6666666666667,483.1896338108076,2,-0.07999999999999985,0.134350288425444,2,-0.11962370600414096,0.01761691397807135,2,433,282.842712474619,2,416.6666666666667,306.4129385141706,2,70656000,0.6666666666666666,0.5773502691896257,3,0,0,2,0.28,-10.566666666666666
Mix_14_S33,14.433333333333334,78,distractor,0.5328684446619363,0.4808533681218708,3,NA,NA,NA,1.5,0.7071067811865476,2,1,3,1195.8333333333335,383.0161731427133,2,0.06999999999999984,0.06946221994724908,3,0.04207004830917871,0.044289481805026176,3,383.3333333333333,264.1975271143417,3,850,872.0983634634086,2,70656000,0.6666666666666666,0.5773502691896257,3,0,0,2,0.28,-10.566666666666666
Mix_14_S33,14.433333333333334,78,neither,0.7196969696969697,NA,1,NA,NA,NA,1,NA,1,1,1,1583.3333333333335,NA,1,0.2450000000000001,NA,1,0.08625000000000016,NA,1,417,NA,1,783.3333333333334,NA,1,70656000,0.6666666666666666,0.5773502691896257,3,0,0,2,0.28,-10.566666666666666
Mix_14_S37,15,66,distractor,0.0846774193548387,0.11975195487836691,2,NA,NA,NA,1,NA,1,2,2,333.33333333333337,NA,1,0.004999999999999893,0.07071067811865513,2,-0.10633333333333339,0.142717718669485,2,183,24.041630560342615,2,333.33333333333337,NA,1,64308000,0.5,0.7071067811865476,2,0.5,0.7071067811865476,2,0.16000000000000003,-10
Mix_14_S37,15,66,target,0.7,0.4242640687119285,2,NA,NA,NA,1.5,0.7071067811865476,2,1,2,837.5,218.0245908658522,2,0.03249999999999997,0.017677669529663625,2,0.022125000000000172,0.047435079904597444,2,200,164.04877323527901,2,983.3333333333335,424.2640687119286,2,64308000,0.5,0.7071067811865476,2,0.5,0.7071067811865476,2,0.16000000000000003,-10
Mix_20_S63,20.366666666666667,30.73,distractor,0.3962829736211031,0.13032227322476275,3,NA,NA,NA,1,0,2,3,3,1083.3333333333335,94.28090415820628,2,0.2483333333333332,0.057951128835712046,3,0.13122222222222213,0.02237190905610917,3,488.3333333333333,294.02777646564846,3,1083.3333333333335,94.28090415820628,2,84924000,1,0,3,0.5,0.7071067811865476,2,-0.19269999999999998,-4.633333333333333
Mix_20_S63,20.366666666666667,30.73,target,0.7604580921218222,0.25618160101684273,2,NA,NA,NA,1.5,0.7071067811865476,2,2,2,1425,1025.304832720494,2,0.10999999999999988,0.0919238815542511,2,0.13166666666666682,0.1288112853061492,2,333,46.66904755831214,2,1241.6666666666667,1284.5773191555613,2,84924000,1,0,3,0.5,0.7071067811865476,2,-0.19269999999999998,-4.633333333333333
Mix_20_S05,19.166666666666668,26,distractor,0.28041362530413627,0.2967914836893461,3,NA,NA,NA,1,0,2,3,3,950,565.685424949238,2,0.023333333333333428,0.014433756729740593,3,0.01150000000000014,0.020013710578278807,3,410.6666666666667,259.6080378827538,3,950,565.685424949238,2,4908000,0.6666666666666666,0.5773502691896257,3,1,NA,1,-0.24,-5.833333333333332
Mix_20_S05,19.166666666666668,26,neither,0.1891891891891892,NA,1,NA,NA,NA,1,NA,1,1,1,200,NA,1,0.6099999999999999,NA,1,0.3810714285714285,NA,1,367,NA,1,200,NA,1,4908000,0.6666666666666666,0.5773502691896257,3,1,NA,1,-0.24,-5.833333333333332
Mix_20_S05,19.166666666666668,26,target,1,NA,1,NA,NA,NA,1,NA,1,0,1,2283.3333333333335,NA,1,0.19999999999999973,NA,1,0.18591666666666695,NA,1,400,NA,1,2283.3333333333335,NA,1,4908000,0.6666666666666666,0.5773502691896257,3,1,NA,1,-0.24,-5.833333333333332
Mix_20_S08,21.833333333333332,50,neither,0.36619718309859156,NA,1,NA,NA,NA,1,NA,1,1,1,233.33333333333334,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.33333333333334,NA,1,12924000,1,0,2,NA,NA,NA,0,-3.166666666666668
Mix_20_S08,21.833333333333332,50,distractor,0.5972677595628415,0.3261191930718285,2,NA,NA,NA,1,0,2,3,2,1016.6666666666667,942.8090415820635,2,-0.08750000000000013,0.053033008588990876,2,-0.08861050724637698,0.026242372317730897,2,500,70.71067811865476,2,1016.6666666666667,942.8090415820635,2,12924000,1,0,2,NA,NA,NA,0,-3.166666666666668
Mix_14_S04,14,56,target,0.36874500399680255,0.012774271186903262,2,-0.26072572598855226,0.010322726732650316,2,2,1.4142135623730951,2,6,2,533.3333333333334,353.5533905932738,2,0.1499999999999999,0.014142135623731277,2,0.08204166666666635,0.03270368862987791,2,358.5,294.8635277547903,2,550,329.9831645537222,2,17136000,1,0,2,0,0,2,0.06000000000000005,-11
Mix_14_S04,14,56,distractor,0.41156902008914154,0.00634893369839996,2,NA,NA,NA,1,0,2,3,2,858.3333333333335,129.63624321753375,2,-0.050000000000000044,0.0848528137423861,2,-0.14901190476190496,0.1719279630827864,2,116,70.71067811865476,2,858.3333333333335,129.63624321753375,2,17136000,1,0,2,0,0,2,0.06000000000000005,-11
Mix_20_S18,19.366666666666667,68.5,target,0.08661417322834646,NA,1,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0.14000000000000012,NA,1,0.10774999999999979,NA,1,616,NA,1,NA,NA,NA,21960000,0.5,0.7071067811865476,2,0,NA,1,0.18500000000000005,-5.633333333333333
Mix_20_S18,19.366666666666667,68.5,neither,0.5447761194029851,NA,1,NA,NA,NA,3,NA,1,2,1,405.5555555555556,NA,1,0.3099999999999996,NA,1,0.1673333333333331,NA,1,600,NA,1,783.3333333333334,NA,1,21960000,0.5,0.7071067811865476,2,0,NA,1,0.18500000000000005,-5.633333333333333
Mix_20_S18,19.366666666666667,68.5,distractor,0.6417910447761194,0.5065839626411087,2,NA,NA,NA,1,0,2,1,2,1475.0000000000002,1190.2964149973552,2,-0.06999999999999984,0.1343502884254443,2,-0.044624999999999915,0.08102265201095836,2,349.5,188.79751057680818,2,1425.0000000000002,1261.00709311601,2,21960000,0.5,0.7071067811865476,2,0,NA,1,0.18500000000000005,-5.633333333333333
Mix_20_S21,20.8,52,distractor,0.32911658653846154,0.2598571104111301,4,-0.237410071942446,0.02034839658090787,2,1,0,3,5,4,944.4444444444446,362.22051806006755,3,0.07374999999999998,0.1118313462317252,4,0.025520833333333215,0.08063857910339688,4,453.75,258.30650398315566,4,872.2222222222223,409.7198681664955,3,4188000,0.75,0.5,4,0.5,0.7071067811865476,2,0.020000000000000018,-4.199999999999999
Mix_20_S21,20.8,52,target,0.9492753623188406,0.071735470555157,2,NA,NA,NA,1.5,0.7071067811865476,2,2,2,1675.0000000000002,907.4537025227361,2,0.13000000000000012,0.16970562748477125,2,0.06600000000000006,0.10512320813640011,2,416.5,235.46655813512032,2,1325.0000000000002,1402.4284493533194,2,4188000,0.75,0.5,4,0.5,0.7071067811865476,2,0.020000000000000018,-4.199999999999999
Mix_20_S34,21.6,68,target,0.6969550065666037,0.31283175207532243,5,0.30713571785535804,0.09981931512076224,4,1.4,0.5477225575051661,5,7,5,1188.3333333333335,667.905099712693,5,0.006000000000000139,0.03416869912653964,5,-0.08561666666666659,0.1042224950393254,5,266.4,264.01855995365173,5,986.6666666666667,790.6923829432308,5,15792000,1,NA,1,0.2,0.44721359549995793,5,0.18000000000000005,-3.3999999999999986
Mix_20_S34,21.6,68,distractor,0.463768115942029,NA,1,NA,NA,NA,1,NA,1,2,1,1066.6666666666667,NA,1,-0.01499999999999968,NA,1,-0.1439166666666667,NA,1,50,NA,1,1066.6666666666667,NA,1,15792000,1,NA,1,0.2,0.44721359549995793,5,0.18000000000000005,-3.3999999999999986
Mix_20_S38,20.9,74,distractor,0.25184815651128734,0.23551766149916462,4,-0.20651900327208658,0.004876598490941677,2,1,0,3,5,4,777.7777777777778,452.5647078759178,3,0.08125000000000004,0.12697604761003808,4,0.06487500000000013,0.11028157354228747,4,329,205.9061274788425,4,750,476.9696007084728,3,25368000,0.5,0.5773502691896257,4,1,NA,1,0.24,-4.100000000000001
Mix_20_S38,20.9,74,target,1,NA,1,NA,NA,NA,1,NA,1,0,1,2316.666666666667,NA,1,0.03000000000000025,NA,1,-6.666666666665932e-4,NA,1,583,NA,1,2316.666666666667,NA,1,25368000,0.5,0.5773502691896257,4,1,NA,1,0.24,-4.100000000000001
Mix_14_S26,15.1,33,target,0.5507246376811594,0.6353713106313905,2,NA,NA,NA,1,0,2,1,2,1241.6666666666667,1473.139127471974,2,0.16000000000000014,0.2050609665440988,2,0.1449999999999998,0.14047854719572736,2,258,200.8183258569795,2,1241.6666666666667,1473.139127471974,2,56064000,1,NA,1,0.5,0.7071067811865476,2,-0.16999999999999998,-9.9
Mix_14_S26,15.1,33,distractor,0.5867768595041323,NA,1,NA,NA,NA,1,NA,1,1,1,1183.3333333333335,NA,1,0.03000000000000025,NA,1,0.010083333333333222,NA,1,350,NA,1,1183.3333333333335,NA,1,56064000,1,NA,1,0.5,0.7071067811865476,2,-0.16999999999999998,-9.9
Mix_14_S31,15.033333333333333,82,target,0.19402985074626866,NA,1,NA,NA,NA,1,NA,1,1,1,433.33333333333337,NA,1,-0.010000000000000231,NA,1,-0.05366666666666653,NA,1,550,NA,1,216.66666666666669,NA,1,62136000,0,NA,1,0,NA,1,0.31999999999999995,-9.966666666666667
Mix_14_S31,15.033333333333333,82,neither,0.3389355742296919,0.11329554029095383,2,NA,NA,NA,1.5,0.7071067811865476,2,2,2,316.6666666666667,70.71067811865476,2,-0.07750000000000012,0.18031222920256954,2,-0.0744362031646515,0.062332454969945064,2,483,22.627416997969522,2,233.33333333333334,47.140452079103184,2,62136000,0,NA,1,0,NA,1,0.31999999999999995,-9.966666666666667
Mix_14_S31,15.033333333333333,82,distractor,0.2764227642276423,NA,1,NA,NA,NA,1,NA,1,1,1,566.6666666666667,NA,1,0.04499999999999993,NA,1,0.030583333333332963,NA,1,34,NA,1,300,NA,1,62136000,0,NA,1,0,NA,1,0.31999999999999995,-9.966666666666667
Mix_14_S35,15,42,distractor,0.29191047837365025,0.2375080266421365,2,NA,NA,NA,1,NA,1,2,2,1050,NA,1,0.05249999999999999,0.02474873734152895,2,0.026291666666666602,0.03400005106205295,2,583,46.66904755831214,2,916.6666666666667,NA,1,72036000,0.5,0.7071067811865476,2,0.5,0.7071067811865476,2,-0.08000000000000002,-10
Mix_14_S35,15,42,target,0.8198529411764706,0.25476641380985904,2,NA,NA,NA,1,0,2,1,2,1883.3333333333335,612.8258770283414,2,0.10250000000000004,0.010606601717797986,2,0.05020114942528764,0.026821291700179207,2,516,117.37972567696688,2,1883.3333333333335,612.8258770283414,2,72036000,0.5,0.7071067811865476,2,0.5,0.7071067811865476,2,-0.08000000000000002,-10
Mix_14_S35,15,42,neither,0.029197080291970802,NA,1,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0.06500000000000039,NA,1,0.018833333333333258,NA,1,351,NA,1,NA,NA,NA,72036000,0.5,0.7071067811865476,2,0.5,0.7071067811865476,2,-0.08000000000000002,-10
