recording_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred
0_casillas_tseltal_2015_14,14,0.4197260510633081,0.425068149454641,29,NA,NA,NA,1.0526315789473684,0.22941573387056177,19,0.5714285714285714,0.5135525910130955,14,0.26666666666666666,0.45773770821706344,15,565,300.6936425444786,4,12,29,1079.8245614035088,635.9735161076941,19,1072.8070175438597,639.9558850130476,19,2608.4210526315787,1520.2677511174534,-11
1_casillas_tseltal_2015_22,22,0.5421672126627347,0.3283251222197074,30,NA,NA,NA,1.12,0.33166247903553997,25,0.5454545454545454,0.5222329678670935,11,0.6111111111111112,0.5016313257045503,18,917.2727272727273,354.86873373378245,11,26,30,1019.6666666666667,458.64181537973053,25,1003.3333333333334,477.64856133788174,25,2508.8,1051.3813136377623,-3
2_casillas_tseltal_2015_45,45,0.7033737129475353,0.18195096495370847,30,NA,NA,NA,1.3,0.466091599699399,30,0.47058823529411764,0.5144957554275266,17,1,0,13,330.38461538461536,224.1972860605656,13,38,30,976.1111111111112,456.79068148574294,30,1012.7777777777778,444.52142532552415,30,2473.3333333333335,1005.6438436294854,20
3_casillas_tseltal_2015_22,22,0.5585627062777596,0.38397852990081155,28,NA,NA,NA,1.1818181818181819,0.39477101697586137,22,0.5833333333333334,0.5149286505444373,12,0.375,0.5,16,656.6666666666666,288.8194360957494,6,18,28,1060.2272727272727,557.2984475521708,22,1035.6060606060607,581.8756265983693,22,2607.2727272727275,1298.2999206588145,-3
4_casillas_tseltal_2015_45,45,0.6209612601101481,0.2619177052343127,29,NA,NA,NA,1.2222222222222223,0.4236592728681617,27,0.3,0.48304589153964794,10,0.9473684210526315,0.22941573387056177,19,440,194.40709258424403,18,31,29,978.3950617283951,422.36019825344886,27,982.0987654320988,433.9966797975997,27,2450.3703703703704,931.8694258213577,20
5_casillas_tseltal_2015_27,27,0.5419367224665839,0.2857917082742608,30,NA,NA,NA,1.25,0.44095855184409843,28,0.3333333333333333,0.4879500364742666,15,0.7333333333333333,0.45773770821706344,15,410.45454545454544,233.93860888547817,11,37,30,852.0833333333334,497.5279682772688,28,870.2380952380953,486.08956868366226,28,2137.1428571428573,1148.7540985067164,2
6_casillas_tseltal_2015_39,39,0.766656436617294,0.26827896333091544,30,NA,NA,NA,1.103448275862069,0.3099340466946034,29,0.7692307692307693,0.4385290096535146,13,0.8823529411764706,0.3321055820775357,17,581.6666666666666,267.53949419175655,15,18,30,1289.080459770115,444.6111610889457,29,1314.9425287356323,428.99256356604184,29,3155.862068965517,1029.5821525585004,14
7_casillas_tseltal_2015_25,25,0.5778260509764979,0.47141778243452626,30,NA,NA,NA,1.0526315789473684,0.22941573387056177,19,0.9411764705882353,0.24253562503633297,17,0.08333333333333333,0.28867513459481287,12,1265,NA,1,4,30,1536.4035087719299,410.9910722491257,19,1563.157894736842,379.75702707143745,19,3751.5789473684213,911.4168649714499,0
8_casillas_tseltal_2015_14,14,0.45380167920143333,0.38403855583667884,27,NA,NA,NA,1.05,0.22360679774997896,20,0.6666666666666666,0.49236596391733095,12,0.42857142857142855,0.5135525910130955,14,990,220.22715545545242,6,20,27,1007.5,604.8409727681991,20,1006.6666666666667,605.7811157785609,20,2420,1449.413674559475,-11
9_casillas_tseltal_2015_42,42,0.5912986388785272,0.25398109387575774,30,NA,NA,NA,1.1785714285714286,0.3900210277874798,28,0.47058823529411764,0.5144957554275266,17,0.9230769230769231,0.2773500981126146,13,519.1666666666666,210.74363285252247,12,38,30,952.0833333333334,430.16783618019446,28,948.8095238095239,444.465938633689,28,2387.1428571428573,965.6042327949554,17
10_casillas_tseltal_2015_46,46,0.811204011230839,0.1889188054780654,30,NA,NA,NA,1.1333333333333333,0.3457459036417604,30,0.5714285714285714,0.5135525910130955,14,0.9375,0.25,16,596.6666666666666,344.92062578981574,15,22,30,1300.5555555555557,426.72869819666835,30,1313.888888888889,404.78657479794697,30,3153.3333333333335,971.4877795150727,21
