recording_name,age_months,mean_prop_looking,sd_prop_looking,n_trials_prop_looking,mean_prop_looking_diff,sd_prop_looking_diff,n_trials_prop_looking_diff,mean_number_fixations,sd_number_fixations,n_trials_number_fixations,mean_prop_shift_target_initial,sd_prop_shift_target_initial,n_trials_prop_shift_target_initial,mean_prop_shift_distractor_initial,sd_prop_shift_distractor_initial,n_trials_prop_shift_distractor_initial,mean_RT,sd_RT,n_trials_RT,total_aoi_switches,n_trials_total_aoi_switches,mean_duration_of_look,sd_duration_of_look,n_trials_duration_of_look,mean_first_look_dur,sd_first_look_dur,n_trials_first_look_dur,mean_longest_look,sd_longest_look,age_months_centred
1460_hurtado_2008_24,24,0.7873559717610393,0.3124504911077499,11,NA,NA,NA,1.1,0.31622776601683794,10,0.6363636363636364,0.504524979109513,11,NA,NA,NA,NA,NA,NA,5,11,1401.6666666666667,509.9897118303854,10,1365,580.944845557861,10,2876.666666666667,915.5784786774337,-1
1461_hurtado_2008_18,18,0.767025471076838,0.35083018778908226,13,NA,NA,NA,1,0,13,0.6923076923076923,0.4803844614152614,13,NA,NA,NA,NA,NA,NA,4,13,1332.0512820512822,642.8186462493228,13,1332.0512820512822,642.8186462493228,13,2664.1025641025644,1285.6372924986456,-7
1462_hurtado_2008_18,18,0.8380426130848379,0.21699524632828407,12,NA,NA,NA,1.0833333333333333,0.28867513459481287,12,0.9166666666666666,0.28867513459481287,12,NA,NA,NA,NA,NA,NA,4,12,1265.9722222222224,463.95938646562837,12,1272.2222222222224,453.45660831318315,12,2544.444444444445,906.9132166263663,-7
1463_hurtado_2008_24,24,0.7387606364849223,0.29955326178206687,14,NA,NA,NA,1.0714285714285714,0.2672612419124244,14,0.7142857142857143,0.4688072309384954,14,NA,NA,NA,NA,NA,NA,8,14,1238.6904761904761,591.8752534350593,14,1245.2380952380954,582.8176684662492,14,2490.476190476191,1165.6353369324984,-1
1464_hurtado_2008_18,18,0.9046763701494267,0.17705787545499077,21,NA,NA,NA,1.0952380952380953,0.30079260375911915,21,0.8095238095238095,0.40237390808147827,21,NA,NA,NA,NA,NA,NA,8,21,1507.142857142857,460.2632528290325,21,1516.6666666666667,446.3120482851034,21,3053.968253968254,839.4095934694013,-7
1465_hurtado_2008_24,24,0.6059909779883241,0.372580791316194,15,NA,NA,NA,1,0,15,0.5333333333333333,0.5163977794943222,15,NA,NA,NA,NA,NA,NA,9,15,1047.7777777777778,668.831801603347,15,1047.7777777777778,668.831801603347,15,2095.5555555555557,1337.663603206694,-1
1466_hurtado_2008_18,18,0.8626243911201666,0.2001241763547795,15,NA,NA,NA,1,0,15,0.9333333333333333,0.2581988897471611,15,NA,NA,NA,NA,NA,NA,5,15,1476.6666666666667,391.66919958654125,15,1476.6666666666667,391.66919958654125,15,2953.3333333333335,783.3383991730825,-7
1467_hurtado_2008_24,24,0.6836934352098676,0.254295383123252,15,NA,NA,NA,1,0,15,0.6666666666666666,0.4879500364742666,15,NA,NA,NA,NA,NA,NA,10,15,1171.111111111111,471.46624829400383,15,1171.111111111111,471.46624829400383,15,2342.222222222222,942.9324965880077,-1
1468_hurtado_2008_18,18,0.8824731182795699,0.23593424850486147,11,NA,NA,NA,1,0,11,0.8181818181818182,0.40451991747794525,11,NA,NA,NA,NA,NA,NA,2,11,1465.1515151515152,445.0002837361484,11,1465.1515151515152,445.0002837361484,11,2930.3030303030305,890.0005674722968,-7
1469_hurtado_2008_25,25,0.6753210666302307,0.3253792775255401,15,NA,NA,NA,1.1333333333333333,0.3518657752744984,15,0.5333333333333333,0.5163977794943222,15,NA,NA,NA,NA,NA,NA,9,15,1053.888888888889,601.559371341414,15,1005.5555555555557,649.8982419330929,15,2204.4444444444443,1174.5223052384513,0
