recording_name,trial_number,target_word,age_months,subject_id,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred
141_pomper_saffran_2016_47,9,blue,47,141,blue,distractor,69,35,0.6634615384615384,NA,1,1,NA,940,1,1150,1150,2300,22
141_pomper_saffran_2016_47,12,brown,47,141,brown,distractor,83,20,0.8058252427184466,0.7169811320754718,1,1,NA,590,1,1383.3333333333335,1383.3333333333335,2766.666666666667,22
141_pomper_saffran_2016_47,14,yellow,47,141,yellow,distractor,87,16,0.8446601941747572,NA,1,1,NA,490,1,1450,1450,2900,22
141_pomper_saffran_2016_47,15,blue,47,141,blue,distractor,42,58,0.42,NA,1,1,NA,40,1,516.6666666666667,516.6666666666667,1033.3333333333335,22
141_pomper_saffran_2016_47,16,white,47,141,white,distractor,97,7,0.9326923076923077,0.7264150943396226,1,1,NA,240,0,1616.6666666666667,1616.6666666666667,3233.3333333333335,22
142_pomper_saffran_2016_46,1,white,46,142,white,distractor,97,3,0.97,0.839622641509434,1,1,NA,190,0,1616.6666666666667,1616.6666666666667,3233.3333333333335,21
142_pomper_saffran_2016_46,2,black,46,142,black,distractor,85,19,0.8173076923076923,NA,1,1,NA,540,1,1416.6666666666667,1416.6666666666667,2833.3333333333335,21
142_pomper_saffran_2016_46,5,brown,46,142,brown,distractor,95,8,0.9223300970873787,0.8679245283018868,1,1,NA,290,0,1583.3333333333335,1583.3333333333335,3166.666666666667,21
142_pomper_saffran_2016_46,7,black,46,142,black,distractor,99,4,0.9611650485436893,NA,1,1,NA,190,0,1650.0000000000002,1650.0000000000002,3300.0000000000005,21
143_pomper_saffran_2016_45,11,red,45,143,red,distractor,93,12,0.8857142857142857,NA,1,1,NA,340,1,1550,1550,3100,20
144_pomper_saffran_2016_46,3,red,46,144,red,distractor,90,12,0.8823529411764706,0.7641509433962265,1,1,NA,415,1,1500,1500,3000,21
144_pomper_saffran_2016_46,4,orange,46,144,orange,distractor,101,3,0.9711538461538461,NA,1,1,NA,140,0,1683.3333333333335,1683.3333333333335,3366.666666666667,21
144_pomper_saffran_2016_46,5,white,46,144,white,distractor,99,3,0.9705882352941176,NA,1,1,NA,190,0,1650.0000000000002,1650.0000000000002,3300.0000000000005,21
144_pomper_saffran_2016_46,6,orange,46,144,orange,distractor,91,11,0.8921568627450981,NA,1,1,NA,390,0,1516.6666666666667,1516.6666666666667,3033.3333333333335,21
144_pomper_saffran_2016_46,7,green,46,144,green,distractor,94,9,0.912621359223301,0.7735849056603774,1,1,NA,315,0,1566.6666666666667,1566.6666666666667,3133.3333333333335,21
145_pomper_saffran_2016_47,12,blue,47,145,blue,distractor,66,37,0.6407766990291263,NA,1,1,NA,1015,1,1100,1100,2200,22
145_pomper_saffran_2016_47,14,blue,47,145,blue,distractor,97,7,0.9326923076923077,NA,1,1,NA,240,0,1616.6666666666667,1616.6666666666667,3233.3333333333335,22
145_pomper_saffran_2016_47,16,black,47,145,black,distractor,58,35,0.6236559139784946,NA,2,1,NA,115,2,483.33333333333337,666.6666666666667,1333.3333333333335,22
146_pomper_saffran_2016_43,9,black,43,146,black,distractor,89,16,0.8476190476190476,NA,1,1,NA,440,1,1483.3333333333335,1483.3333333333335,2966.666666666667,18
146_pomper_saffran_2016_43,10,white,43,146,white,distractor,81,21,0.7941176470588235,NA,1,1,NA,115,1,1350,1350,2700,18
146_pomper_saffran_2016_43,14,blue,43,146,blue,distractor,68,33,0.6732673267326733,NA,1,1,NA,340,1,1133.3333333333335,1133.3333333333335,2266.666666666667,18
146_pomper_saffran_2016_43,16,black,43,146,black,distractor,15,49,0.234375,NA,1,0,NA,NA,1,250.00000000000003,250.00000000000003,500.00000000000006,18
147_pomper_saffran_2016_46,9,white,46,147,white,distractor,89,16,0.8476190476190476,0.7358490566037736,1,1,NA,440,1,1483.3333333333335,1483.3333333333335,2966.666666666667,21
147_pomper_saffran_2016_46,10,black,46,147,black,distractor,38,63,0.37623762376237624,NA,1,1,NA,490,2,633.3333333333334,633.3333333333334,1266.6666666666667,21
147_pomper_saffran_2016_46,11,red,46,147,red,distractor,97,7,0.9326923076923077,0.6981132075471699,1,1,NA,240,0,1616.6666666666667,1616.6666666666667,3233.3333333333335,21
147_pomper_saffran_2016_46,12,blue,46,147,blue,distractor,78,21,0.7878787878787878,NA,1,1,NA,190,1,1300,1300,2600,21
147_pomper_saffran_2016_46,13,brown,46,147,brown,distractor,93,11,0.8942307692307693,0.7264150943396227,1,1,NA,340,0,1550,1550,3100,21
147_pomper_saffran_2016_46,16,green,46,147,green,distractor,77,23,0.77,0.660377358490566,1,1,NA,140,1,1116.6666666666667,1116.6666666666667,2233.3333333333335,21
148_pomper_saffran_2016_44,2,brown,44,148,brown,distractor,75,26,0.7425742574257426,0.21698113207547165,2,1,NA,140,2,625,766.6666666666667,1533.3333333333335,19
148_pomper_saffran_2016_44,3,red,44,148,red,distractor,50,49,0.5050505050505051,0.3679245283018868,1,1,NA,290,1,833.3333333333334,833.3333333333334,1666.6666666666667,19
148_pomper_saffran_2016_44,5,white,44,148,white,distractor,51,52,0.49514563106796117,0.2358490566037736,1,1,NA,340,1,850.0000000000001,850.0000000000001,1700.0000000000002,19
148_pomper_saffran_2016_44,7,green,44,148,green,distractor,94,11,0.8952380952380953,0.42452830188679247,1,1,NA,315,0,1566.6666666666667,1566.6666666666667,3133.3333333333335,19
149_pomper_saffran_2016_44,9,brown,44,149,brown,distractor,67,27,0.7127659574468085,NA,2,1,NA,90,2,558.3333333333334,300,1633.3333333333335,19
149_pomper_saffran_2016_44,12,orange,44,149,orange,distractor,62,32,0.6595744680851063,NA,2,1,NA,390,1,516.6666666666667,366.6666666666667,1333.3333333333335,19
149_pomper_saffran_2016_44,14,orange,44,149,orange,distractor,102,1,0.9902912621359223,NA,1,1,NA,115,0,1700.0000000000002,1700.0000000000002,3400.0000000000005,19
149_pomper_saffran_2016_44,15,yellow,44,149,yellow,distractor,95,8,0.9223300970873787,NA,1,1,NA,290,0,1583.3333333333335,1583.3333333333335,3166.666666666667,19
150_pomper_saffran_2016_43,9,white,43,150,white,distractor,90,12,0.8823529411764706,0.7452830188679246,2,1,NA,15,2,750,733.3333333333334,1533.3333333333335,18
150_pomper_saffran_2016_43,10,black,43,150,black,distractor,77,19,0.8020833333333334,NA,2,1,NA,190,2,641.6666666666667,433.33333333333337,1700.0000000000002,18
150_pomper_saffran_2016_43,12,blue,43,150,blue,distractor,105,0,1,NA,1,1,NA,40,0,1750.0000000000002,1750.0000000000002,3500.0000000000005,18
150_pomper_saffran_2016_43,13,brown,43,150,brown,distractor,93,11,0.8942307692307693,0.7641509433962265,1,1,NA,340,0,1550,1550,3100,18
