recording_name,trial_number,target_word,age_months,subject_id,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred
130_pomper_saffran_2016_44,15,white,44,130,white,distractor,103,0,1,0.9716981132075472,1,1,NA,90,0,1716.6666666666667,1716.6666666666667,3433.3333333333335,19
130_pomper_saffran_2016_44,16,blue,44,130,blue,target,105,0,1,NA,1,NA,1,NA,0,1750.0000000000002,1750.0000000000002,3500.0000000000005,19
131_pomper_saffran_2016_42,1,blue,42,131,blue,distractor,86,16,0.8431372549019608,NA,1,1,NA,515,1,1433.3333333333335,1433.3333333333335,2866.666666666667,17
131_pomper_saffran_2016_42,2,green,42,131,green,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,17
131_pomper_saffran_2016_42,3,black,42,131,black,target,106,0,1,1,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,17
131_pomper_saffran_2016_42,4,brown,42,131,brown,distractor,57,8,0.8769230769230769,0.4716981132075472,2,1,NA,290,0,475,633.3333333333334,1266.6666666666667,17
131_pomper_saffran_2016_42,5,green,42,131,green,distractor,86,3,0.9662921348314607,NA,2,1,NA,190,0,716.6666666666667,1066.6666666666667,2133.3333333333335,17
131_pomper_saffran_2016_42,6,yellow,42,131,yellow,target,106,0,1,1,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,17
131_pomper_saffran_2016_42,7,blue,42,131,blue,distractor,101,3,0.9711538461538461,NA,1,1,NA,140,0,1683.3333333333335,1683.3333333333335,3366.666666666667,17
131_pomper_saffran_2016_42,8,white,42,131,white,target,95,7,0.9313725490196079,0.8207547169811321,1,NA,1,NA,0,1583.3333333333335,1583.3333333333335,3166.666666666667,17
132_pomper_saffran_2016_41,9,red,41,132,red,distractor,83,20,0.8058252427184466,NA,1,1,NA,590,1,1383.3333333333335,1383.3333333333335,2766.666666666667,16
132_pomper_saffran_2016_41,10,orange,41,132,orange,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,16
132_pomper_saffran_2016_41,11,yellow,41,132,yellow,target,106,0,1,0.9622641509433962,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,3533.3333333333335,16
132_pomper_saffran_2016_41,12,white,41,132,white,target,75,25,0.75,0.7075471698113207,1,NA,0,NA,1,1183.3333333333335,1183.3333333333335,2366.666666666667,16
132_pomper_saffran_2016_41,13,black,41,132,black,distractor,97,4,0.9603960396039604,0.9150943396226415,1,1,NA,240,0,1616.6666666666667,1616.6666666666667,3233.3333333333335,16
132_pomper_saffran_2016_41,14,red,41,132,red,distractor,48,48,0.5,NA,2,1,NA,115,2,400.00000000000006,283.33333333333337,1033.3333333333335,16
132_pomper_saffran_2016_41,15,brown,41,132,brown,distractor,104,0,1,0.7452830188679245,1,1,NA,40,0,1733.3333333333335,1733.3333333333335,3466.666666666667,16
132_pomper_saffran_2016_41,16,orange,41,132,orange,distractor,98,5,0.9514563106796117,NA,1,1,NA,215,0,1633.3333333333335,1633.3333333333335,3266.666666666667,16
