recording_name,trial_number,target_word,age_months,subject_id,media_name,initial_look,samples_target,samples_distractor,prop_looking,prop_looking_diff,number_fixations,correct_shift,remain_on_target,latency_to_switch,total_aoi_switches,duration_of_look,first_look_dur,longest_look_by_trial,age_months_centred
7_casillas_tseltal_2015_25,11,xawin,25,7,cat,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,0
7_casillas_tseltal_2015_25,12,ja',25,7,water,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,0
7_casillas_tseltal_2015_25,13,ixim,25,7,corn,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,0
7_casillas_tseltal_2015_25,14,karo,25,7,car,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,0
7_casillas_tseltal_2015_25,17,waybal,25,7,bed,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,0
7_casillas_tseltal_2015_25,18,t'inel,25,7,doorway,target,99,0,1,NA,1,NA,1,NA,0,1650.0000000000002,1650.0000000000002,3960,0
7_casillas_tseltal_2015_25,21,tz'i,25,7,dog,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,0
7_casillas_tseltal_2015_25,23,p'in,25,7,pot-tseltal,target,3,101,0.028846153846153848,NA,NA,NA,0,NA,0,NA,NA,NA,0
7_casillas_tseltal_2015_25,24,tzek',25,7,skirt-tseltal,target,103,0,1,NA,2,NA,1,NA,0,858.3333333333334,1366.6666666666667,3280,0
7_casillas_tseltal_2015_25,25,ich,25,7,chile,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,0
7_casillas_tseltal_2015_25,26,xila,25,7,chair,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,0
7_casillas_tseltal_2015_25,28,machit,25,7,machete,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,0
7_casillas_tseltal_2015_25,29,si',25,7,firewood,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,0
7_casillas_tseltal_2015_25,30,bojch,25,7,bowl-tseltal,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,0
8_casillas_tseltal_2015_14,2,moch,14,8,basket-tseltal,target,40,62,0.39215686274509803,NA,1,NA,0,NA,1,483.33333333333337,483.33333333333337,1160,-11
8_casillas_tseltal_2015_14,3,pelota,14,8,ball,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,-11
8_casillas_tseltal_2015_14,4,chojak',14,8,purse-tseltal,target,6,98,0.057692307692307696,NA,NA,NA,0,NA,0,NA,NA,NA,-11
8_casillas_tseltal_2015_14,6,nichim,14,8,flower,target,96,10,0.9056603773584906,NA,1,NA,1,NA,0,1600,1600,3840,-11
8_casillas_tseltal_2015_14,7,balti,14,8,bucket,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,-11
8_casillas_tseltal_2015_14,9,k'ajk',14,8,fire,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,-11
8_casillas_tseltal_2015_14,11,xawin,14,8,cat,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,-11
8_casillas_tseltal_2015_14,13,ixim,14,8,corn,target,44,61,0.41904761904761906,NA,2,NA,0,NA,2,366.6666666666667,350,920,-11
8_casillas_tseltal_2015_14,19,lo'bal,14,8,banana,target,106,0,1,NA,1,NA,1,NA,0,1766.6666666666667,1766.6666666666667,4240,-11
8_casillas_tseltal_2015_14,21,tz'i,14,8,dog,target,71,35,0.6698113207547169,NA,1,NA,1,NA,1,1016.6666666666667,1016.6666666666667,2440,-11
8_casillas_tseltal_2015_14,27,mes,14,8,broom,target,45,44,0.5056179775280899,NA,1,NA,0,NA,1,750,750,1800,-11
